0.00000000000000000000,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.49999999999999994449,	 0.00000000000000000000,	 0.78539816339744827900,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50083985084815774158,	 0.00083985084815779709,	 0.78803884857277328724,	 -0.38906376104066331401,	 -0.49371139728111301803,	 22181.76329523324238834903,	 22181.88517070514353690669,	 0.00000000000000000000,	 0.00000000000000000000,	 3.94306800024021297801,	 0.00000000000000000000,	 0.00000000000000000000,	 0.19715340001201064890,	 0.05000000000000000278,	 0.00019105321307032367,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50083108816735633084,	 0.00083108816735638635,	 0.78801127380023994196,	 -0.39342992880818011825,	 -0.49926941642704747437,	 21952.14080134093092055991,	 21952.26543631602180539630,	 0.00000000000000000000,	 0.00000000000000000000,	 3.98752735780821154776,	 0.00000000000000000000,	 0.00000000000000000000,	 0.19937636789041060514,	 0.05000000000000000971,	 0.00019320570919940775,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50082249937389455852,	 0.00082249937389461403,	 0.78798424669188704694,	 -0.39480849388463173932,	 -0.50103602393336610366,	 21727.44128294796610134654,	 21727.56680149660678580403,	 0.00000000000000000000,	 0.00000000000000000000,	 4.00170539110953260575,	 0.00000000000000000000,	 0.00000000000000000000,	 0.20008526955547661919,	 0.04999999999999999584,	 0.00019389100795199845,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50081410176572849213,	 0.00081410176572854764,	 0.78795782165117589368,	 -0.39309956395972123211,	 -0.49888401784752384183,	 21508.60884563631407218054,	 21508.73328826794750057161,	 0.00000000000000000000,	 0.00000000000000000000,	 3.98458442834257464682,	 0.00000000000000000000,	 0.00000000000000000000,	 0.19922922141712876010,	 0.05000000000000000971,	 0.00019305984284660074,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50080589984422463345,	 0.00080589984422468897,	 0.78793201281209668263,	 -0.38838282353162895122,	 -0.49291413118944965577,	 21294.24240041000666678883,	 21294.36388258036822662689,	 0.00000000000000000000,	 0.00000000000000000000,	 3.93696744661171349478,	 0.00000000000000000000,	 0.00000000000000000000,	 0.19684837233058569139,	 0.05000000000000000278,	 0.00019075115768657990,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50079789649845596333,	 0.00079789649845601884,	 0.78790682923516952574,	 -0.38059411018962446827,	 -0.48304456322465394447,	 21085.82364043848065193743,	 21085.94030646351166069508,	 0.00000000000000000000,	 0.00000000000000000000,	 3.85819961786635223788,	 0.00000000000000000000,	 0.00000000000000000000,	 0.19290998089331762300,	 0.05000000000000000278,	 0.00018693326094721175,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50079010443988813961,	 0.00079010443988819512,	 0.78788231088778892808,	 -0.36975151588030885641,	 -0.46929790245407509985,	 20883.22629384015817777254,	 20883.33641410078053013422,	 0.00000000000000000000,	 0.00000000000000000000,	 3.74845987006044589762,	 0.00000000000000000000,	 0.00000000000000000000,	 0.18742299350302230043,	 0.05000000000000000278,	 0.00018161485799897276,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50078253073118284000,	 0.00078253073118289551,	 0.78785847996165292439,	 -0.35587884609270653558,	 -0.45170402444615187498,	 20686.61678363051760243252,	 20686.71880189336661715060,	 0.00000000000000000000,	 0.00000000000000000000,	 3.60798547654310253208,	 0.00000000000000000000,	 0.00000000000000000000,	 0.18039927382715512105,	 0.04999999999999999584,	 0.00017480747766638447,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50077518185918434845,	 0.00077518185918440397,	 0.78783535683620697920,	 -0.33901367028786072444,	 -0.43031030195099828628,	 20496.15328314870203030296,	 20496.24586662668298231438,	 0.00000000000000000000,	 0.00000000000000000000,	 3.43715357740711358048,	 0.00000000000000000000,	 0.00000000000000000000,	 0.17185767887035569013,	 0.05000000000000000278,	 0.00016652942272384682,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50076806363936110511,	 0.00076806363936116062,	 0.78781295977820375853,	 -0.31920807672420964396,	 -0.40518256619449066758,	 20311.97319728775983094238,	 20312.05528374373534461483,	 0.00000000000000000000,	 0.00000000000000000000,	 3.23648887071433977169,	 0.00000000000000000000,	 0.00000000000000000000,	 0.16182444353571701079,	 0.05000000000000000971,	 0.00015680614222440069,	 0.00000000000000000000,	 0.00000000000000000000
