0.00000000000000000000,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.49999999999999994449,	 0.00000000000000000000,	 0.78539816339744827900,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.52243661187918122302,	 0.02243661187918127853,	 0.85746634106803687470,	 27.87506105057503802414,	 32.50863586768270607763,	 114662.85913131138659082353,	 115191.26483430017833597958,	 0.00000000000000000000,	 0.00000000000000000000,	 -248.90013546907130148611,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.44500677345356542958,	 0.05000000000000000278,	 0.02811007220400802559,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.52236050788872001593,	 0.02236050788872007145,	 0.85721654288869031380,	 27.71668056178344841101,	 32.33334773076406065684,	 114274.44428875499579589814,	 114797.16697649424895644188,	 0.00000000000000000000,	 0.00000000000000000000,	 -247.59412124357706375122,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.37970606217885460865,	 0.05000000000000000278,	 0.02796053793242993246,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.52228482351191274358,	 0.02228482351191279909,	 0.85696815810919280132,	 27.56401461565488020256,	 32.16457269132599350314,	 113887.99403966443787794560,	 114405.27390787223703227937,	 0.00000000000000000000,	 0.00000000000000000000,	 -246.33741011310360136122,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.31687050565517971279,	 0.04999999999999999584,	 0.02781660351430176661,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.52220949166310526302,	 0.02220949166310531853,	 0.85672096601354519319,	 27.41695799641858855011,	 32.00220268215674224166,	 113503.16059362328087445349,	 114015.23108187819889280945,	 0.00000000000000000000,	 0.00000000000000000000,	 -245.12923026533135839600,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.25646151326656863034,	 0.05000000000000000278,	 0.02767817864796688621,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.52213444419878629610,	 0.02213444419878635161,	 0.85647474254495337131,	 27.27536977771408999160,	 31.84608771610389865714,	 113119.59308329304622020572,	 113626.67973470393917523324,	 0.00000000000000000000,	 0.00000000000000000000,	 -243.96848796268645287455,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.19842439813432299900,	 0.05000000000000000278,	 0.02754513672838182145,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.52205961153648938744,	 0.02205961153648944295,	 0.85622925905689040160,	 27.13907425019048602621,	 31.69603697038258616203,	 112736.93028624607541132718,	 113239.24966606000089086592,	 0.00000000000000000000,	 0.00000000000000000000,	 -242.85377585212557960404,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.14268879260627898020,	 0.05000000000000000278,	 0.02741731578517242821,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.52198492656107364773,	 0.02198492656107370324,	 0.85598429512694274024,	 27.00787133159384367787,	 31.55183043117463626004,	 112354.84234658045170363039,	 112852.60134835925418883562,	 0.00000000000000000000,	 0.00000000000000000000,	 -241.78346021632091833453,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.08917301081604733781,	 0.05000000000000000278,	 0.02729452844416008911,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.52191032409836934924,	 0.02191032409836940476,	 0.85573963682418563437,	 26.88153365634624947234,	 31.41321553844203151584,	 111972.99653267298708669841,	 112466.39158790529472753406,	 0.00000000000000000000,	 0.00000000000000000000,	 -240.75565542958133846696,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.03778277147906727862,	 0.05000000000000000278,	 0.02717655903436044101,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.52183574093342033340,	 0.02183574093342038891,	 0.85549507676396774336,	 26.75981282055115428875,	 31.27991445815674964592,	 111591.07723490838543511927,	 112080.29375916319258976728,	 0.00000000000000000000,	 0.00000000000000000000,	 -239.76827959085821362351,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.98841397954291032590,	 0.04999999999999999584,	 0.02706316987367648336,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.52176111714513129236,	 0.02176111714513134787,	 0.85525041847851468457,	 26.64244350591855692301,	 31.15162872801079885221,	 111208.78752685812651179731,	 111693.99951306203729473054,	 0.00000000000000000000,	 0.00000000000000000000,	 -238.81908945963692758596,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.94095447298184708984,	 0.05000000000000000278,	 0.02695410525030559126,	 0.00000000000000000000,	 0.00000000000000000000
