#t [s],	 res[A],	 res[Q] 
1.58069999999999999396 ,	 0.00006079874232787787 ,	 0.00140958809014577195 
1.58180000000000009486 ,	 0.00006079874232787787 ,	 0.00140958809014577195 
1.58289999999999997371 ,	 0.00006079874232787787 ,	 0.00140958809014577195 
1.58400000000000007461 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.58510000000000017550 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.58620000000000005436 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.58730000000000015525 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.58840000000000003411 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.58950000000000013500 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.59060000000000001386 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.59170000000000011475 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.59279999999999999361 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.59390000000000009450 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.59499999999999997335 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.59610000000000007425 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.59720000000000017515 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.59830000000000005400 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.59940000000000015490 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.60050000000000003375 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.60160000000000013465 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.60270000000000001350 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.60380000000000011440 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.60489999999999999325 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.60600000000000009415 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.60709999999999997300 ,	 0.00005984860797236472 ,	 0.00068829528424311961 
1.60820000000000007390 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.60930000000000017479 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.61040000000000005365 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.61150000000000015454 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.61260000000000003340 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.61370000000000013429 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.61480000000000001315 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.61590000000000011404 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.61699999999999999289 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.61810000000000009379 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.61919999999999997264 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.62030000000000007354 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.62140000000000017444 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.62250000000000005329 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.62360000000000015419 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.62470000000000003304 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.62580000000000013394 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.62690000000000001279 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.62800000000000011369 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.62909999999999999254 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.63020000000000009344 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.63129999999999997229 ,	 0.00004106184323787518 ,	 0.00091129956545266545 
1.63240000000000007319 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.63350000000000017408 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.63460000000000005294 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.63570000000000015383 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.63680000000000003268 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.63790000000000013358 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.63900000000000001243 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.64010000000000011333 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.64119999999999999218 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.64230000000000009308 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.64339999999999997193 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.64450000000000007283 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.64560000000000017373 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.64670000000000005258 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.64780000000000015348 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.64890000000000003233 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.65000000000000013323 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.65110000000000001208 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.65220000000000011298 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.65329999999999999183 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.65440000000000009273 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.65549999999999997158 ,	 0.00003319225185338900 ,	 0.00157997590370721839 
1.65660000000000007248 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.65770000000000017337 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.65880000000000005222 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.65990000000000015312 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.66100000000000003197 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.66210000000000013287 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.66320000000000001172 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.66430000000000011262 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.66539999999999999147 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.66650000000000009237 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.66759999999999997122 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.66870000000000007212 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.66980000000000017302 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.67090000000000005187 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.67200000000000015277 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.67310000000000003162 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.67420000000000013252 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.67530000000000001137 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.67640000000000011227 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.67749999999999999112 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.67860000000000009202 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.67969999999999997087 ,	 0.00001841907993028960 ,	 0.00324611503684109392 
1.68080000000000007176 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.68190000000000017266 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.68300000000000005151 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.68410000000000015241 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.68520000000000003126 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.68630000000000013216 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.68740000000000001101 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.68850000000000011191 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.68959999999999999076 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.69070000000000009166 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.69179999999999997051 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.69290000000000007141 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.69400000000000017231 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.69510000000000005116 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.69620000000000015206 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.69730000000000003091 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.69840000000000013181 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.69950000000000001066 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.70060000000000011156 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.70169999999999999041 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.70280000000000009130 ,	 0.00000907280076248149 ,	 0.00634920999864969134 
1.70390000000000019220 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.70500000000000007105 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.70610000000000017195 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.70720000000000005080 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.70830000000000015170 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.70940000000000003055 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.71050000000000013145 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.71160000000000001030 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.71270000000000011120 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.71379999999999999005 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.71490000000000009095 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.71600000000000019185 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.71710000000000007070 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.71820000000000017160 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.71930000000000005045 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.72040000000000015135 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.72150000000000003020 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.72260000000000013110 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.72370000000000000995 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.72480000000000011084 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.72589999999999998970 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.72700000000000009059 ,	 0.00001691453668038754 ,	 0.00155530594214095411 
1.72810000000000019149 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.72920000000000007034 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.73030000000000017124 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.73140000000000005009 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.73250000000000015099 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.73360000000000002984 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.73470000000000013074 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.73580000000000000959 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.73690000000000011049 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.73799999999999998934 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.73910000000000009024 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.74020000000000019114 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.74130000000000006999 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.74240000000000017089 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.74350000000000004974 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.74460000000000015064 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.74570000000000002949 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.74680000000000013038 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.74790000000000000924 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.74900000000000011013 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.75009999999999998899 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.75120000000000008988 ,	 0.00003035450273359001 ,	 0.00077262348342690458 
1.75230000000000019078 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.75340000000000006963 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.75450000000000017053 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.75560000000000004938 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.75670000000000015028 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.75780000000000002913 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.75890000000000013003 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.76000000000000000888 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.76110000000000010978 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.76219999999999998863 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.76330000000000008953 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.76440000000000019043 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.76550000000000006928 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.76660000000000017017 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.76770000000000004903 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.76880000000000014992 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.76990000000000002878 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.77100000000000012967 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.77210000000000000853 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.77320000000000010942 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.77429999999999998828 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.77540000000000008917 ,	 0.00003849432928380471 ,	 0.00040797773919376898 
1.77650000000000019007 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.77760000000000006892 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.77870000000000016982 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.77980000000000004867 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.78090000000000014957 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.78200000000000002842 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.78310000000000012932 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.78420000000000000817 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.78530000000000010907 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.78639999999999998792 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.78750000000000008882 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.78860000000000018971 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.78970000000000006857 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.79080000000000016946 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.79190000000000004832 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.79300000000000014921 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.79410000000000002807 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.79520000000000012896 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.79630000000000000782 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.79740000000000010871 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.79849999999999998757 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.79960000000000008846 ,	 0.00004143342480199882 ,	 0.00017568911307052430 
1.80070000000000018936 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.80180000000000006821 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.80290000000000016911 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.80400000000000004796 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.80510000000000014886 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.80620000000000002771 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.80730000000000012861 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.80840000000000000746 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.80950000000000010836 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.81059999999999998721 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.81170000000000008811 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.81280000000000018900 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.81390000000000006786 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.81500000000000016875 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.81610000000000004761 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.81720000000000014850 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.81830000000000002736 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.81940000000000012825 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.82050000000000000711 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.82160000000000010800 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.82269999999999998685 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.82380000000000008775 ,	 0.00004311222737683261 ,	 0.00026174439138493776 
1.82490000000000018865 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.82600000000000006750 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.82710000000000016840 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.82820000000000004725 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.82930000000000014815 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.83040000000000002700 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.83150000000000012790 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.83260000000000000675 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.83370000000000010765 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.83479999999999998650 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.83590000000000008740 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.83700000000000018829 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.83810000000000006715 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.83920000000000016804 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.84030000000000004690 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.84140000000000014779 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.84250000000000002665 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.84360000000000012754 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.84470000000000000639 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.84580000000000010729 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.84689999999999998614 ,	 0.00010355904456927576 ,	 0.00044175786552462748 
1.84800000000000008704 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.84910000000000018794 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.85020000000000006679 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.85130000000000016769 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.85240000000000004654 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.85350000000000014744 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.85460000000000002629 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.85570000000000012719 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.85680000000000000604 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.85790000000000010694 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.85899999999999998579 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.86010000000000008669 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.86120000000000018758 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.86230000000000006644 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.86340000000000016733 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.86450000000000004619 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.86560000000000014708 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.86670000000000002593 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.86780000000000012683 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.86890000000000000568 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.87000000000000010658 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.87109999999999998543 ,	 0.00009454687186438872 ,	 0.00055450272971931255 
1.87220000000000008633 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.87330000000000018723 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.87440000000000006608 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.87550000000000016698 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.87660000000000004583 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.87770000000000014673 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.87880000000000002558 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.87990000000000012648 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.88100000000000000533 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.88210000000000010623 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.88319999999999998508 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.88430000000000008598 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.88540000000000018687 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.88650000000000006573 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.88760000000000016662 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.88870000000000004547 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.88980000000000014637 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.89090000000000002522 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.89200000000000012612 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.89310000000000000497 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.89420000000000010587 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.89529999999999998472 ,	 0.00008265734074941765 ,	 0.00069694681597826287 
1.89640000000000008562 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.89750000000000018652 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.89860000000000006537 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.89970000000000016627 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.90080000000000004512 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.90190000000000014602 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.90300000000000002487 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.90410000000000012577 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.90520000000000000462 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.90630000000000010552 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.90739999999999998437 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.90850000000000008527 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.90960000000000018616 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.91070000000000006501 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.91180000000000016591 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.91290000000000004476 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.91400000000000014566 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.91510000000000002451 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.91620000000000012541 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.91730000000000000426 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.91840000000000010516 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.91949999999999998401 ,	 0.00006472883340549159 ,	 0.00088797183055082276 
1.92060000000000008491 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.92170000000000018581 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.92280000000000006466 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.92390000000000016556 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.92500000000000004441 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.92610000000000014531 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.92720000000000002416 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.92830000000000012506 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.92940000000000000391 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.93050000000000010481 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.93159999999999998366 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.93270000000000008455 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.93380000000000018545 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.93490000000000006430 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.93600000000000016520 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.93710000000000004405 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.93820000000000014495 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.93930000000000002380 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.94040000000000012470 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.94150000000000000355 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.94260000000000010445 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.94369999999999998330 ,	 0.00004376333854570525 ,	 0.00112692501197260431 
1.94480000000000008420 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.94590000000000018510 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.94700000000000006395 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.94810000000000016485 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.94920000000000004370 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.95030000000000014460 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.95140000000000002345 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.95250000000000012434 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.95360000000000000320 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.95470000000000010409 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.95579999999999998295 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.95690000000000008384 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.95800000000000018474 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.95910000000000006359 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.96020000000000016449 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.96130000000000004334 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.96240000000000014424 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.96350000000000002309 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.96460000000000012399 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.96570000000000000284 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.96680000000000010374 ,	 0.00002337606763137351 ,	 0.00112118323851320006 
1.96790000000000020464 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.96900000000000008349 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.97010000000000018439 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.97120000000000006324 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.97230000000000016414 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.97340000000000004299 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
