0.00000000000000000000,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.49999999999999994449,	 0.00000000000000000000,	 0.78539816339744827900,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.58687980867612898894,	 0.08687980867612904445,	 1.08205219121865026111,	 30.44488890874938746833,	 28.13624809951278038511,	 443533.60421512392349541187,	 443929.42844368261285126209,	 0.00000000000000000000,	 0.00000000000000000000,	 -191.76838380575350129220,	 0.00000000000000000000,	 0.00000000000000000000,	 -9.58841919028767541988,	 0.05000000000000000278,	 0.02295469983620863214,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.58677609363232574591,	 0.08677609363232580142,	 1.08166977842344214089,	 30.47305063794125956633,	 28.17223079150497255796,	 443012.84525122772902250290,	 443409.68254511262057349086,	 0.00000000000000000000,	 0.00000000000000000000,	 -192.04757042578293635415,	 0.00000000000000000000,	 0.00000000000000000000,	 -9.60237852128914859406,	 0.05000000000000000971,	 0.02298608715789547674,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.58667320977684855876,	 0.08667320977684861427,	 1.08129049711996394478,	 30.50670110860910710926,	 28.21323334466014287614,	 442496.00122428446775302291,	 442893.99449216458015143871,	 0.00000000000000000000,	 0.00000000000000000000,	 -192.36080921705314494830,	 0.00000000000000000000,	 0.00000000000000000000,	 -9.61804046085265795796,	 0.05000000000000000278,	 0.02302156003078022900,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.58657112882264961229,	 0.08657112882264966780,	 1.08091424144336945012,	 30.54569662566750665178,	 28.25913051610749349152,	 441982.91923179785953834653,	 442382.20846056105801835656,	 0.00000000000000000000,	 0.00000000000000000000,	 -192.70727199157238374028,	 0.00000000000000000000,	 0.00000000000000000000,	 -9.63536359957861954229,	 0.05000000000000000278,	 0.02306101780173715546,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.58646982198331887304,	 0.08646982198331892855,	 1.08054090377372813414,	 30.58987383836792517400,	 28.30977867800702085788,	 441473.44673297606641426682,	 441874.16851737495744600892,	 0.00000000000000000000,	 0.00000000000000000000,	 -193.08600454338289864609,	 0.00000000000000000000,	 0.00000000000000000000,	 -9.65430022716914670866,	 0.05000000000000000971,	 0.02310434477548065774,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.58636926020518997937,	 0.08636926020519003488,	 1.08017037559133988189,	 30.63905059740005043523,	 28.36501656567528684150,	 440967.43266326870070770383,	 441369.71974565420532599092,	 0.00000000000000000000,	 0.00000000000000000000,	 -193.49593159606922654348,	 0.00000000000000000000,	 0.00000000000000000000,	 -9.67479657980346097190,	 0.04999999999999999584,	 0.02315141081586537600,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.58626941439378132959,	 0.08626941439378138510,	 1.07980254831032684848,	 30.69302692390886022622,	 28.42466613172681988431,	 440464.72854131669737398624,	 440868.70936366677051410079,	 0.00000000000000000000,	 0.00000000000000000000,	 -193.93586248137270899861,	 0.00000000000000000000,	 0.00000000000000000000,	 -9.69679312406863580520,	 0.05000000000000000278,	 0.02320207203419200059,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.58617025564538760563,	 0.08617025564538766114,	 1.07943731413038324085,	 30.75158622066111036020,	 28.48853362590602600335,	 439965.18992145103402435780,	 440370.98819552821805700660,	 0.00000000000000000000,	 0.00000000000000000000,	 -194.40449836226824231744,	 0.00000000000000000000,	 0.00000000000000000000,	 -9.72022491811341282641,	 0.05000000000000000278,	 0.02325617166201548319,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.58607175556514945480,	 0.08607175556514951031,	 1.07907456720616101720,	 30.81449757223889918123,	 28.55641167785180556393,	 439468.68018134473823010921,	 439876.41450530220754444599,	 0.00000000000000000000,	 0.00000000000000000000,	 -194.90044627941389876469,	 0.00000000000000000000,	 0.00000000000000000000,	 -9.74502231397069529351,	 0.05000000000000000278,	 0.02331354174145290961,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 2888650.66776451189070940018,	 0.58597388698612673519,	 0.08597388698612679070,	 1.07871420629195458041,	 30.88152193252327748496,	 28.62808494816946591754,	 438975.08235165645601227880,	 439384.86597555625485256314,	 0.00000000000000000000,	 0.00000000000000000000,	 -195.42225743480784672101,	 0.00000000000000000000,	 0.00000000000000000000,	 -9.77111287174039233605,	 0.05000000000000000278,	 0.02337400772168334376,	 0.00000000000000000000,	 0.00000000000000000000
