0.00000000000000000000,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 2820947.91773878084495663643,	 0.39999999999999996669,	 0.00000000000000000000,	 0.50265482457436694297,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 2820947.91773878084495663643,	 0.43772173287232268857,	 0.03772173287232272187,	 0.60193014337644501488,	 19.81393340018596660457,	 32.91733038827796775649,	 186910.28060671527055092156,	 187452.05592666080337949097,	 0.00000000000000000000,	 0.00000000000000000000,	 -300.80599537313349856049,	 0.00000000000000000000,	 0.00000000000000000000,	 -15.04029976865667705965,	 0.05000000000000000971,	 0.03146701500376584970,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 2820947.91773878084495663643,	 0.43763994179116771921,	 0.03763994179116775252,	 0.60170521546537480972,	 19.74429151848758934307,	 32.81389459657056306696,	 186500.47951003466732800007,	 187038.85534933209419250488,	 0.00000000000000000000,	 0.00000000000000000000,	 -299.91681711929885523205,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.99584085596494276160,	 0.05000000000000000278,	 0.03137106760167974323,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 2820947.91773878084495663643,	 0.43755813691440131885,	 0.03755813691440135216,	 0.60148029165973038168,	 19.67643107961574955311,	 32.71334298472260826429,	 186091.05241534975357353687,	 186626.13381996779935434461,	 0.00000000000000000000,	 0.00000000000000000000,	 -299.05368201274933426248,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.95268410063746777894,	 0.05000000000000000278,	 0.03127786065338747368,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 2820947.91773878084495663643,	 0.43747633959906512269,	 0.03747633959906515599,	 0.60125543068584241801,	 19.61033592540265857451,	 32.61564873190993552043,	 185682.10701096482807770371,	 186213.99728206649888306856,	 0.00000000000000000000,	 0.00000000000000000000,	 -298.21634479068075052055,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.91081723953403859184,	 0.05000000000000000278,	 0.03118736851324103998,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 2820947.91773878084495663643,	 0.43739457120765651288,	 0.03739457120765654619,	 0.60103069124113195354,	 19.54599030346241761436,	 32.52078569082691927861,	 185273.75017424850375391543,	 185802.55092522283666767180,	 0.00000000000000000000,	 0.00000000000000000000,	 -297.40456632588080765345,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.87022831629404073794,	 0.05000000000000000278,	 0.03109956617857762701,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 2820947.91773878084495663643,	 0.43731285306802819557,	 0.03731285306802822888,	 0.60080613188393483526,	 19.48337888705861686844,	 32.42872842519933129779,	 184866.08777998705045320094,	 185391.89899362472351640463,	 0.00000000000000000000,	 0.00000000000000000000,	 -296.61811399039521575105,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.83090569951976078755,	 0.05000000000000000278,	 0.03101442932666880967,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 2820947.91773878084495663643,	 0.43723120643374174810,	 0.03723120643374178140,	 0.60058181092472873175,	 19.42248679007213496561,	 32.33945223909947230823,	 184459.22450929391197860241,	 184982.14459485642146319151,	 0.00000000000000000000,	 0.00000000000000000000,	 -295.85676194409700201504,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.79283809720485187711,	 0.05000000000000000278,	 0.03093193434382297130,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 2820947.91773878084495663643,	 0.43714965244470188610,	 0.03714965244470191941,	 0.60035778631827829699,	 19.36329958208414225851,	 32.25293320643089600708,	 184053.26365593538503162563,	 184573.38950614462373778224,	 0.00000000000000000000,	 0.00000000000000000000,	 -295.12029142478428411778,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.75601457123921456116,	 0.05000000000000000278,	 0.03085205835464789603,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 2820947.91773878084495663643,	 0.43706821208840312964,	 0.03706821208840316295,	 0.60013411555761198013,	 19.30580332889105577010,	 32.16914824272762984947,	 183648.30696165352128446102,	 184165.73401098480098880827,	 0.00000000000000000000,	 0.00000000000000000000,	 -294.40849142532442783704,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.72042457126622316821,	 0.05000000000000000278,	 0.03077477929178220467,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 2820947.91773878084495663643,	 0.43698690616598789838,	 0.03698690616598793168,	 0.59991085558135603950,	 19.24998478397101564497,	 32.08807542800074941169,	 183244.45462859401595778763,	 183759.27692093054065480828,	 0.00000000000000000000,	 0.00000000000000000000,	 -293.72116166622350874604,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.68605808331117756893,	 0.05000000000000000971,	 0.03070007620568030934,	 0.00000000000000000000,	 0.00000000000000000000
