#t [s],	 x [cm],	 K [g/cm^2/s^2],	 A0 [cm^2],	 A [cm^2],	 Q [cm^3/s],	 P [g/cm/s^2],	 gradxP [g/cm^2/s^2],	 U0 [cm/s],	 Tw [g/cm/s^2],	 alpha,	 phi 
0.00000000000000000000 ,	 6.52734375000000000000,	 100000.00000000000000000000,	 2.62884007765708016535,	 2.62884007765708016535,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.53515625000000000000,	 100000.00000000000000000000,	 2.62421284161339762875,	 2.62421284161339762875,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.54296875000000000000,	 100000.00000000000000000000,	 2.61957392752358053656,	 2.61957392752358053656,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.55078125000000000000,	 100000.00000000000000000000,	 2.61492348884550862564,	 2.61492348884550862564,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.55859375000000000000,	 100000.00000000000000000000,	 2.61026167915720508361,	 2.61026167915720508361,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.56640625000000000000,	 100000.00000000000000000000,	 2.60558865214913915054,	 2.60558865214913915054,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.57421875000000000000,	 100000.00000000000000000000,	 2.60090456161653316158,	 2.60090456161653316158,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.58203125000000000000,	 100000.00000000000000000000,	 2.59620956145168557683,	 2.59620956145168557683,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.58984375000000000000,	 100000.00000000000000000000,	 2.59150380563631044240,	 2.59150380563631044240,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.59765625000000000000,	 100000.00000000000000000000,	 2.58678744823389239471,	 2.58678744823389239471,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.60546875000000000000,	 100000.00000000000000000000,	 2.58206064338204654973,	 2.58206064338204654973,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.61328125000000000000,	 100000.00000000000000000000,	 2.57732354528490770207,	 2.57732354528490770207,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.62109375000000000000,	 100000.00000000000000000000,	 2.57257630820552751771,	 2.57257630820552751771,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.62890625000000000000,	 100000.00000000000000000000,	 2.56781908645829215487,	 2.56781908645829215487,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.63671875000000000000,	 100000.00000000000000000000,	 2.56305203440135320747,	 2.56305203440135320747,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.64453125000000000000,	 100000.00000000000000000000,	 2.55827530642908174130,	 2.55827530642908174130,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.65234375000000000000,	 100000.00000000000000000000,	 2.55348905696453520875,	 2.55348905696453520875,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.66015625000000000000,	 100000.00000000000000000000,	 2.54869344045195012072,	 2.54869344045195012072,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.66796875000000000000,	 100000.00000000000000000000,	 2.54388861134924537666,	 2.54388861134924537666,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.67578125000000000000,	 100000.00000000000000000000,	 2.53907472412055756905,	 2.53907472412055756905,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.68359375000000000000,	 100000.00000000000000000000,	 2.53425193322878472557,	 2.53425193322878472557,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.69140625000000000000,	 100000.00000000000000000000,	 2.52942039312815625252,	 2.52942039312815625252,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.69921875000000000000,	 100000.00000000000000000000,	 2.52458025825683263221,	 2.52458025825683263221,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.70703125000000000000,	 100000.00000000000000000000,	 2.51973168302950867314,	 2.51973168302950867314,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.71484375000000000000,	 100000.00000000000000000000,	 2.51487482183005939262,	 2.51487482183005939262,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.72265625000000000000,	 100000.00000000000000000000,	 2.51000982900419788990,	 2.51000982900419788990,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.73046875000000000000,	 100000.00000000000000000000,	 2.50513685885215631188,	 2.50513685885215631188,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.73828125000000000000,	 100000.00000000000000000000,	 2.50025606562140012556,	 2.50025606562140012556,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.74609375000000000000,	 100000.00000000000000000000,	 2.49536760349935660130,	 2.49536760349935660130,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.75390625000000000000,	 100000.00000000000000000000,	 2.49047162660618059959,	 2.49047162660618059959,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.76171875000000000000,	 100000.00000000000000000000,	 2.48556828898752923962,	 2.48556828898752923962,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.76953125000000000000,	 100000.00000000000000000000,	 2.48065774460738275309,	 2.48065774460738275309,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.77734375000000000000,	 100000.00000000000000000000,	 2.47574014734087866074,	 2.47574014734087866074,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.78515625000000000000,	 100000.00000000000000000000,	 2.47081565096717570285,	 2.47081565096717570285,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.79296875000000000000,	 100000.00000000000000000000,	 2.46588440916235018818,	 2.46588440916235018818,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.80078125000000000000,	 100000.00000000000000000000,	 2.46094657549231721205,	 2.46094657549231721205,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.80859375000000000000,	 100000.00000000000000000000,	 2.45600230340578296051,	 2.45600230340578296051,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.81640625000000000000,	 100000.00000000000000000000,	 2.45105174622722188360,	 2.45105174622722188360,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.82421875000000000000,	 100000.00000000000000000000,	 2.44609505714989117209,	 2.44609505714989117209,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.83203125000000000000,	 100000.00000000000000000000,	 2.44113238922886877091,	 2.44113238922886877091,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.83984375000000000000,	 100000.00000000000000000000,	 2.43616389537412292299,	 2.43616389537412292299,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.84765625000000000000,	 100000.00000000000000000000,	 2.43118972834362301327,	 2.43118972834362301327,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.85546875000000000000,	 100000.00000000000000000000,	 2.42621004073646417964,	 2.42621004073646417964,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.86328125000000000000,	 100000.00000000000000000000,	 2.42122498498604299400,	 2.42122498498604299400,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.87109375000000000000,	 100000.00000000000000000000,	 2.41623471335325135101,	 2.41623471335325135101,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.87890625000000000000,	 100000.00000000000000000000,	 2.41123937791971565403,	 2.41123937791971565403,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.88671875000000000000,	 100000.00000000000000000000,	 2.40623913058105509677,	 2.40623913058105509677,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.89453125000000000000,	 100000.00000000000000000000,	 2.40123412304019501207,	 2.40123412304019501207,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.90234375000000000000,	 100000.00000000000000000000,	 2.39622450680068910245,	 2.39622450680068910245,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.91015625000000000000,	 100000.00000000000000000000,	 2.39121043316010073454,	 2.39121043316010073454,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.91796875000000000000,	 100000.00000000000000000000,	 2.38619205320340377341,	 2.38619205320340377341,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.92578125000000000000,	 100000.00000000000000000000,	 2.38116951779642604947,	 2.38116951779642604947,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.93359375000000000000,	 100000.00000000000000000000,	 2.37614297757932835253,	 2.37614297757932835253,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.94140625000000000000,	 100000.00000000000000000000,	 2.37111258296011984115,	 2.37111258296011984115,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.94921875000000000000,	 100000.00000000000000000000,	 2.36607848410821164364,	 2.36607848410821164364,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.95703125000000000000,	 100000.00000000000000000000,	 2.36104083094800376585,	 2.36104083094800376585,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.96484375000000000000,	 100000.00000000000000000000,	 2.35599977315252040455,	 2.35599977315252040455,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.97265625000000000000,	 100000.00000000000000000000,	 2.35095546013707057398,	 2.35095546013707057398,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.98046875000000000000,	 100000.00000000000000000000,	 2.34590804105295491766,	 2.34590804105295491766,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.98828125000000000000,	 100000.00000000000000000000,	 2.34085766478121692913,	 2.34085766478121692913,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 6.99609375000000000000,	 100000.00000000000000000000,	 2.33580447992642215027,	 2.33580447992642215027,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.00390625000000000000,	 100000.00000000000000000000,	 2.33074863481048488723,	 2.33074863481048488723,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.01171875000000000000,	 100000.00000000000000000000,	 2.32569027746653533839,	 2.32569027746653533839,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.01953125000000000000,	 100000.00000000000000000000,	 2.32062955563282624638,	 2.32062955563282624638,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.02734375000000000000,	 100000.00000000000000000000,	 2.31556661674668173845,	 2.31556661674668173845,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.03515625000000000000,	 100000.00000000000000000000,	 2.31050160793848524676,	 2.31050160793848524676,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.04296875000000000000,	 100000.00000000000000000000,	 2.30543467602571405806,	 2.30543467602571405806,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.05078125000000000000,	 100000.00000000000000000000,	 2.30036596750701294312,	 2.30036596750701294312,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.05859375000000000000,	 100000.00000000000000000000,	 2.29529562855631175111,	 2.29529562855631175111,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.06640625000000000000,	 100000.00000000000000000000,	 2.29022380501698652466,	 2.29022380501698652466,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.07421875000000000000,	 100000.00000000000000000000,	 2.28515064239606369156,	 2.28515064239606369156,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.08203125000000000000,	 100000.00000000000000000000,	 2.28007628585846822133,	 2.28007628585846822133,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.08984375000000000000,	 100000.00000000000000000000,	 2.27500088022131574661,	 2.27500088022131574661,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.09765625000000000000,	 100000.00000000000000000000,	 2.26992456994825175798,	 2.26992456994825175798,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.10546875000000000000,	 100000.00000000000000000000,	 2.26484749914383520775,	 2.26484749914383520775,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.11328125000000000000,	 100000.00000000000000000000,	 2.25976981154795941720,	 2.25976981154795941720,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.12109375000000000000,	 100000.00000000000000000000,	 2.25469165053033426815,	 2.25469165053033426815,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.12890625000000000000,	 100000.00000000000000000000,	 2.24961315908500036898,	 2.24961315908500036898,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.13671875000000000000,	 100000.00000000000000000000,	 2.24453447982489739942,	 2.24453447982489739942,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.14453125000000000000,	 100000.00000000000000000000,	 2.23945575497647331176,	 2.23945575497647331176,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.15234375000000000000,	 100000.00000000000000000000,	 2.23437712637434726659,	 2.23437712637434726659,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.16015625000000000000,	 100000.00000000000000000000,	 2.22929873545601653362,	 2.22929873545601653362,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.16796875000000000000,	 100000.00000000000000000000,	 2.22422072325660735714,	 2.22422072325660735714,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.17578125000000000000,	 100000.00000000000000000000,	 2.21914323040368310913,	 2.21914323040368310913,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.18359375000000000000,	 100000.00000000000000000000,	 2.21406639711208885757,	 2.21406639711208885757,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.19140625000000000000,	 100000.00000000000000000000,	 2.20899036317885455460,	 2.20899036317885455460,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.19921875000000000000,	 100000.00000000000000000000,	 2.20391526797814263361,	 2.20391526797814263361,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.20703125000000000000,	 100000.00000000000000000000,	 2.19884125045624223560,	 2.19884125045624223560,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.21484375000000000000,	 100000.00000000000000000000,	 2.19376844912661761455,	 2.19376844912661761455,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.22265625000000000000,	 100000.00000000000000000000,	 2.18869700206500628070,	 2.18869700206500628070,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.23046875000000000000,	 100000.00000000000000000000,	 2.18362704690456110868,	 2.18362704690456110868,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.23828125000000000000,	 100000.00000000000000000000,	 2.17855872083104928905,	 2.17855872083104928905,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.24609375000000000000,	 100000.00000000000000000000,	 2.17349216057809524472,	 2.17349216057809524472,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.25390625000000000000,	 100000.00000000000000000000,	 2.16842750242248571979,	 2.16842750242248571979,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
0.00000000000000000000 ,	 7.26171875000000000000,	 100000.00000000000000000000,	 2.16336488217950684287,	 2.16336488217950684287,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 1.00000000000000000000,	 0.00000000000000000000  
