#Artery,<A0_in> [cm^2],<A0_out> [cm^2],<K_in> [g/cm^2/s^2],<K_out> [g/cm^2/s^2],<dx_in> [cm],<dx_out> [cm],<angle_in> [deg],<angle_out> [deg],<P_out> [g/cm/s^2]
0,7.06858347057703451100,7.06858347057703451100,106987.06176905600295867771,106987.06176905600295867771,0.80000000000000004441,0.80000000000000004441,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
1,0.78539816339744827900,0.78539816339744827900,361081.33347056398633867502,361081.33347056398633867502,0.46774193548387094088,0.46774193548387094088,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
2,5.30929158456675054367,5.30929158456675054367,106828.79688478223397396505,106828.79688478223397396505,0.40000000000000002220,0.40000000000000002220,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
3,0.50265482457436694297,0.50265482457436694297,564189.58354775607585906982,564189.58354775607585906982,0.51333333333333330817,0.51333333333333330817,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
4,4.52389342116930226467,4.52389342116930226467,104479.55250884378619957715,104479.55250884378619957715,0.39000000000000001332,0.39000000000000001332,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
5,0.50265482457436694297,0.50265482457436694297,564189.58354775607585906982,564189.58354775607585906982,0.51185185185185178014,0.51185185185185178014,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
6,2.01061929829746777187,2.01061929829746777187,235078.99314489847165532410,235078.99314489847165532410,0.49285714285714288252,0.49285714285714288252,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
7,0.78539816339744827900,0.78539816339744827900,3009011.11225470015779137611,3009011.11225470015779137611,1.38428571428571434154,1.38428571428571434154,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
8,0.78539816339744827900,0.78539816339744827900,3009011.11225470015779137611,3009011.11225470015779137611,1.38428571428571434154,1.38428571428571434154,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
