0, 	 285, 	 0.39, 	 100.00000000000000000000, 	 500.00000000000000000000, 	 0.00500000000000000010, 	 7676.38674172434730280656
1, 	 285, 	 0.39, 	 154.76402356259990256149, 	 1247.17289820674977818271, 	 0.00128270222584174801, 	 780.55215412418954201712
