0, 	 355, 	 0.54, 	 78.00000000000000000000, 	 1000.00000000000000000000, 	 0.00100000000000000002, 	 7287.77133392960877245059
1, 	 355, 	 0.54, 	 224.42124542693511557445, 	 778.42641394237239182985, 	 0.00205462473977979830, 	 1872.90609101172140071867
