0, 	 400, 	 0.35, 	 200.00000000000000000000, 	 1000.00000000000000000000, 	 0.00150000000000000003, 	 2855.74953989353525685146
1, 	 400, 	 0.35, 	 157.73515527965764704277, 	 1164.41694443632809452538, 	 0.00129657500427140496, 	 1521.37269256198510447575
