0, 	 350, 	 0.34, 	 200.00000000000000000000, 	 1000.00000000000000000000, 	 0.00150000000000000003, 	 3354.27831691260735169635
1, 	 350, 	 0.34, 	 224.70729105268912917381, 	 1261.33675593789848790038, 	 0.00148099165752011439, 	 2303.77768481995644833660
