0, 	 325, 	 0.32, 	 200.00000000000000000000, 	 1000.00000000000000000000, 	 0.00150000000000000003, 	 6419.73131319474032352446
1, 	 325, 	 0.32, 	 283.31224894096885691397, 	 1373.69596170197473838925, 	 0.00101594135341843690, 	 2029.46377130516157194506
