0, 	 278, 	 0.39000000000000001332, 	 100.00000000000000000000, 	 500.00000000000000000000, 	 0.00500000000000000010, 	 7815.03100354953676287550, 	 73.26971450488007064905
1, 	 278, 	 0.40194061485445575777, 	 164.75385340778680642870, 	 1239.87478873085706254642, 	 0.00136794634008354497, 	 755.91879879864200120210, 	 73.26971450488007064905
