0, 	 300, 	 0.39, 	 200.00000000000000000000, 	 1000.00000000000000000000, 	 0.00150000000000000003, 	 3703.86816852504762209719
1, 	 300, 	 0.39, 	 120.18793859602772045037, 	 1073.83339762836999398132, 	 0.00176844829651997279, 	 567.58316326828457931697
