0, 	 380, 	 0.34999999999999997780, 	 200.00000000000000000000, 	 1000.00000000000000000000, 	 0.00150000000000000003, 	 3263.21466705218745119055, 	 88.52683720288270308174
1, 	 380, 	 0.34851488361864318977, 	 194.40573528413784742952, 	 1214.15335887985611407203, 	 0.00115409892947599822, 	 1760.72095552772771043237, 	 88.52683720288270308174
