#Artery,<A0_in> [cm^2],<A0_out> [cm^2],<K_in> [g/cm^2/s^2],<K_out> [g/cm^2/s^2],<dx_in> [cm],<dx_out> [cm],<angle_in> [deg],<angle_out> [deg],<P_out> [g/cm/s^2]
0,1.13097335529232556617,1.13097335529232556617,532845.71779510332271456718,532845.71779510332271456718,0.69999999999999995559,0.69999999999999995559,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
1,0.28274333882308139154,0.28274333882308139154,1598537.15338530973531305790,1598537.15338530973531305790,0.47058823529411764053,0.47058823529411764053,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
2,0.95033177771091259523,0.95033177771091259523,634130.44101235433481633663,634130.44101235433481633663,0.40000000000000002220,0.40000000000000002220,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
3,0.28274333882308139154,0.28274333882308139154,1598537.15338530973531305790,1598537.15338530973531305790,0.48214285714285715079,0.48214285714285715079,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
4,0.78539816339744827900,0.78539816339744827900,767297.83362494863104075193,767297.83362494863104075193,0.80000000000000004441,0.80000000000000004441,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
5,0.28274333882308139154,0.28274333882308139154,1598537.15338530973531305790,1598537.15338530973531305790,0.47333333333333332815,0.47333333333333332815,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
6,0.50265482457436694297,0.50265482457436694297,899177.14877923636231571436,899177.14877923636231571436,0.40869565217391307099,0.40869565217391307099,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
7,0.28274333882308139154,0.28274333882308139154,1598537.15338530973531305790,1598537.15338530973531305790,0.48666666666666669183,0.48666666666666669183,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
8,0.28274333882308139154,0.28274333882308139154,1598537.15338530973531305790,1598537.15338530973531305790,0.48666666666666669183,0.48666666666666669183,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
