0.00000000000000000000,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.49999999999999994449,	 0.00000000000000000000,	 0.78539816339744827900,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54470885077271657959,	 0.04470885077271663510,	 0.93213483146048414785,	 52.13441308594425294132,	 55.93012011391012805461,	 26711.02029308988858247176,	 28275.10946106809569755569,	 0.00000000000000000000,	 0.00000000000000000000,	 -410.71570645175614799882,	 0.00000000000000000000,	 0.00000000000000000000,	 -20.53578532258780953157,	 0.05000000000000000278,	 0.13396413580961047396,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54456671992171667984,	 0.04456671992171673535,	 0.93164845114194516640,	 51.91894222063316277627,	 55.72804007455258101800,	 26628.67068850652503897436,	 28181.47791378199326572940,	 0.00000000000000000000,	 0.00000000000000000000,	 -409.33856613612874753017,	 0.00000000000000000000,	 0.00000000000000000000,	 -20.46692830680644092922,	 0.05000000000000000971,	 0.13349753045964368736,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54442528045397908798,	 0.04442528045397914349,	 0.93116456278161119364,	 51.70506493184712581979,	 55.52731171103820173585,	 26546.99483985703409416601,	 28088.63601278443456976674,	 0.00000000000000000000,	 0.00000000000000000000,	 -407.97011971770098170964,	 0.00000000000000000000,	 0.00000000000000000000,	 -20.39850598588504837494,	 0.04999999999999999584,	 0.13303395949893526140,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54428454886634036747,	 0.04428454886634042298,	 0.93068322095275657357,	 51.49279480679300746715,	 55.32795009893800397549,	 26465.99615370005994918756,	 27996.58718477534785051830,	 0.00000000000000000000,	 0.00000000000000000000,	 -406.61047765678796395150,	 0.00000000000000000000,	 0.00000000000000000000,	 -20.33052388283940103975,	 0.05000000000000000971,	 0.13257345905165923705,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54414454110409882226,	 0.04414454110409887777,	 0.93020447829392072236,	 51.28214460360645432502,	 55.12996959298943977501,	 26385.67766942143862252124,	 27905.33444308340767747723,	 0.00000000000000000000,	 0.00000000000000000000,	 -405.25974573687892643648,	 0.00000000000000000000,	 0.00000000000000000000,	 -20.26298728684394845345,	 0.05000000000000000278,	 0.13211606361612260319,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54400527253228192492,	 0.04400527253228198044,	 0.92972838541385072197,	 51.07312624840076153987,	 54.93338382442367162639,	 26306.04193936826413846575,	 27814.88026856899159611203,	 0.00000000000000000000,	 0.00000000000000000000,	 -403.91802504939039408782,	 0.00000000000000000000,	 0.00000000000000000000,	 -20.19590125246952183602,	 0.05000000000000000278,	 0.13166180605900784650,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54386675652825233751,	 0.04386675652825239302,	 0.92925498608539236489,	 50.86575123140087839602,	 54.73820640519721791861,	 26227.04507736519735772163,	 27725.18069759418358444236,	 0.00000000000000000000,	 0.00000000000000000000,	 -402.58541819776570491740,	 0.00000000000000000000,	 0.00000000000000000000,	 -20.12927090988828737750,	 0.05000000000000000278,	 0.13121071947036644367,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54372900576236848913,	 0.04372900576236854464,	 0.92878432162999735588,	 50.66002974055271579346,	 54.54444972934664548347,	 26148.75999364878589403816,	 27636.30849178739663329907,	 0.00000000000000000000,	 0.00000000000000000000,	 -401.26201950818693831025,	 0.00000000000000000000,	 0.00000000000000000000,	 -20.06310097540934833660,	 0.05000000000000000278,	 0.13076283413158848457,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54359203704845127092,	 0.04359203704845132643,	 0.92831644748812147672,	 50.45597165051657384538,	 54.35212506149439803949,	 26071.18514222369776689447,	 27548.26189157386033912189,	 0.00000000000000000000,	 0.00000000000000000000,	 -399.94791208944735672048,	 0.00000000000000000000,	 0.00000000000000000000,	 -19.99739560447236996765,	 0.05000000000000000278,	 0.13031817714243068562,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54345586381628763206,	 0.04345586381628768757,	 0.92785140749846817254,	 50.25358564374389658269,	 54.16124310166211586193,	 25994.29991081372645567171,	 27461.02003797239740379155,	 0.00000000000000000000,	 0.00000000000000000000,	 -398.64317754400775584145,	 0.00000000000000000000,	 0.00000000000000000000,	 -19.93215887720038992370,	 0.05000000000000000278,	 0.12987677468042801987,	 0.00000000000000000000,	 0.00000000000000000000
5.71119999999999983231,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54332049868914755741,	 0.04332049868914761293,	 0.92738924271229994378,	 50.05287990666599995393,	 53.97181420853907241053,	 25918.10554983954716590233,	 27374.58391432007556431927,	 0.00000000000000000000,	 0.00000000000000000000,	 -397.34789568039627738472,	 0.00000000000000000000,	 0.00000000000000000000,	 -19.86739478401981529032,	 0.05000000000000000278,	 0.12943865222150219285,	 0.00000000000000000000,	 0.00000000000000000000
5.71229999999999993321,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54318595380328116295,	 0.04318595380328121847,	 0.92692999248794682998,	 49.85386239577266564993,	 53.78384861834204855313,	 25842.60393538048811024055,	 27288.95512148085617809556,	 0.00000000000000000000,	 0.00000000000000000000,	 -396.06214587662384474243,	 0.00000000000000000000,	 0.00000000000000000000,	 -19.80310729383119294766,	 0.05000000000000000278,	 0.12900383502440213035,	 0.00000000000000000000,	 0.00000000000000000000
5.71340000000000003411,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54305224091257231489,	 0.04305224091257237040,	 0.92647369485058717054,	 49.65654142404621751439,	 53.59735705400071026361,	 25767.79846065318633918650,	 27204.13680224020572495647,	 0.00000000000000000000,	 0.00000000000000000000,	 -394.78601148156957378887,	 0.00000000000000000000,	 0.00000000000000000000,	 -19.73930057407848082107,	 0.05000000000000000278,	 0.12857234957803945208,	 0.00000000000000000000,	 0.00000000000000000000
5.71450000000000013500,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54291937156095682049,	 0.04291937156095687600,	 0.92602038708263800793,	 49.46092652103362041771,	 53.41235161879835402488,	 25693.69516746754015912302,	 27120.13482019261573441327,	 0.00000000000000000000,	 0.00000000000000000000,	 -393.51958627102641230522,	 0.00000000000000000000,	 0.00000000000000000000,	 -19.67597931355132345743,	 0.05000000000000000971,	 0.12814422572459652216,	 0.00000000000000000000,	 0.00000000000000000000
5.71560000000000023590,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54278735733568761468,	 0.04278735733568767019,	 0.92557010658898686284,	 49.26702957072787825155,	 53.22884697766674122477,	 25620.30403142722934717312,	 27036.95910671315868967213,	 0.00000000000000000000,	 0.00000000000000000000,	 -392.26298297693978156531,	 0.00000000000000000000,	 0.00000000000000000000,	 -19.61314914884698978881,	 0.05000000000000000278,	 0.12771949946526686692,	 0.00000000000000000000,	 0.00000000000000000000
5.71670000000000033680,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54265621020565579791,	 0.04265621020565585342,	 0.92512289205097431033,	 49.07486616284366931495,	 53.04686175697794681128,	 25547.64030940357770305127,	 26954.62508053554120124318,	 0.00000000000000000000,	 0.00000000000000000000,	 -391.01634338156196690761,	 0.00000000000000000000,	 0.00000000000000000000,	 -19.55081716907810118755,	 0.05000000000000000971,	 0.12729821628292001257,	 0.00000000000000000000,	 0.00000000000000000000
5.71780000000000043769,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54252594293656075664,	 0.04252594293656081215,	 0.92467878484068521949,	 48.88445706412426261522,	 52.86642006450560415942,	 25475.72574522364448057488,	 26873.15493044202594319358,	 0.00000000000000000000,	 0.00000000000000000000,	 -389.77984926105142449160,	 0.00000000000000000000,	 0.00000000000000000000,	 -19.48899246305257193512,	 0.05000000000000000278,	 0.12688043474725285709,	 0.00000000000000000000,	 0.00000000000000000000
5.71890000000000053859,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54239656956437187763,	 0.04239656956437193314,	 0.92423783063191522480,	 48.69582968823091562172,	 52.68755300238775873822,	 25404.58952262850289116614,	 26792.57864331821110681631,	 0.00000000000000000000,	 0.00000000000000000000,	 -388.55373325612282542352,	 0.00000000000000000000,	 0.00000000000000000000,	 -19.42768666280614198172,	 0.05000000000000000278,	 0.12646623009970267559,	 0.00000000000000000000,	 0.00000000000000000000
5.72000000000000063949,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54226810590327501060,	 0.04226810590327506612,	 0.92380008112641420759,	 48.50901946517203100484,	 52.51030007057769921630,	 25334.26891579616130911745,	 26712.93472254721564240754,	 0.00000000000000000000,	 0.00000000000000000000,	 -387.33828893078231203617,	 0.00000000000000000000,	 0.00000000000000000000,	 -19.36691444653911631235,	 0.05000000000000000278,	 0.12605569757483292559,	 0.00000000000000000000,	 0.00000000000000000000
5.72109999999999985221,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54214057006525739890,	 0.04214057006525745441,	 0.92336559581745536462,	 48.32407105071993669299,	 52.33471040031402310433,	 25264.80966180804898613133,	 26634.27061815041815862060,	 0.00000000000000000000,	 0.00000000000000000000,	 -386.13387958783090425641,	 0.00000000000000000000,	 0.00000000000000000000,	 -19.30669397939154663391,	 0.05000000000000000278,	 0.12564895531542824569,	 0.00000000000000000000,	 0.00000000000000000000
5.72219999999999995310,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54201398297209812949,	 0.04201398297209818500,	 0.92293444372522936980,	 48.14103934342323043438,	 52.16084378551538947022,	 25196.26608989020314766094,	 26556.64290209867249359377,	 0.00000000000000000000,	 0.00000000000000000000,	 -384.94094561542357268991,	 0.00000000000000000000,	 0.00000000000000000000,	 -19.24704728077118076612,	 0.05000000000000000278,	 0.12524614680604537198,	 0.00000000000000000000,	 0.00000000000000000000
5.72330000000000005400,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54188836884293012375,	 0.04188836884293017926,	 0.92250670504686549389,	 47.95999028286760079709,	 51.98877148587350660591,	 25128.70101421739673241973,	 26480.11719452258330420591,	 0.00000000000000000000,	 0.00000000000000000000,	 -383.76001017982940766160,	 0.00000000000000000000,	 0.00000000000000000000,	 -19.18800050899147180417,	 0.05000000000000000278,	 0.12484744276345721703,	 0.00000000000000000000,	 0.00000000000000000000
5.72440000000000015490,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54176375564088941061,	 0.04176375564088946613,	 0.92208247266517884277,	 47.78100139759860809363,	 51.81857676948661151073,	 25062.18537580185875413008,	 26404.76782500944682396948,	 0.00000000000000000000,	 0.00000000000000000000,	 -382.59168303488206674956,	 0.00000000000000000000,	 0.00000000000000000000,	 -19.12958415174410475856,	 0.05000000000000000278,	 0.12445304240803951867,	 0.00000000000000000000,	 0.00000000000000000000
5.72550000000000025580,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54164017546217657628,	 0.04164017546217663179,	 0.92166185345969608989,	 47.60416207108153940908,	 51.65035516267382575961,	 24996.79762529472645837814,	 26330.67721950990016921423,	 0.00000000000000000000,	 0.00000000000000000000,	 -381.43666221657986170612,	 0.00000000000000000000,	 0.00000000000000000000,	 -19.07183311082899379585,	 0.05000000000000000278,	 0.12406317403957702050,	 0.00000000000000000000,	 0.00000000000000000000
5.72660000000000035669,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54151766485218166824,	 0.04151766485218172376,	 0.92124496936813171644,	 47.42957350748887535019,	 51.48421438873106126266,	 24932.62286877032966003753,	 26257.93503438273910433054,	 0.00000000000000000000,	 0.00000000000000000000,	 -380.29573349401067616782,	 0.00000000000000000000,	 0.00000000000000000000,	 -19.01478667470053451893,	 0.05000000000000000278,	 0.12367809487462483320,	 0.00000000000000000000,	 0.00000000000000000000
5.72770000000000045759,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54139626503702653615,	 0.04139626503702659166,	 0.92083195815916929483,	 47.25734840248273371799,	 51.32027400195217836654,	 24869.75183140923763858154,	 26186.63709322696377057582,	 0.00000000000000000000,	 0.00000000000000000000,	 -379.16976762624949515157,	 0.00000000000000000000,	 0.00000000000000000000,	 -18.95848838131247404704,	 0.04999999999999999584,	 0.12329809016108729536,	 0.00000000000000000000,	 0.00000000000000000000
5.72880000000000055849,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54127602206422986697,	 0.04127602206422992248,	 0.92042297389566929411,	 47.08761034746696338971,	 51.15866474754506043610,	 24808.27971136827545706183,	 26116.88420074413079419173,	 0.00000000000000000000,	 0.00000000000000000000,	 -378.05971565076549723017,	 0.00000000000000000000,	 0.00000000000000000000,	 -18.90298578253827699314,	 0.05000000000000000278,	 0.12292347164346849320,	 0.00000000000000000000,	 0.00000000000000000000
5.72990000000000065938,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54115698685183655225,	 0.04115698685183660777,	 0.92001818708661797785,	 46.92049301227046953500,	 50.99952769504652394517,	 24748.30499647856413503177,	 26048.78090903747215634212,	 0.00000000000000000000,	 0.00000000000000000000,	 -376.96660255083941137855,	 0.00000000000000000000,	 0.00000000000000000000,	 -18.84833012754197412164,	 0.05000000000000000971,	 0.12255457549247171511,	 0.00000000000000000000,	 0.00000000000000000000
5.73099999999999987210,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54103921515029596012,	 0.04103921515029601563,	 0.91961778454292519847,	 46.75613915960585842413,	 50.84301320123437761822,	 24689.92830642083936254494,	 25982.43430211128725204617,	 0.00000000000000000000,	 0.00000000000000000000,	 -375.89151970886723574949,	 0.00000000000000000000,	 0.00000000000000000000,	 -18.79457598544336249802,	 0.05000000000000000278,	 0.12219175983236217620,	 0.00000000000000000000,	 0.00000000000000000000
5.73209999999999997300,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54092276742511025134,	 0.04092276742511030685,	 0.91922196896484553719,	 46.59469954582112904973,	 50.68927975937342012003,	 24633.25130762446497101337,	 25917.95284888647802290507,	 0.00000000000000000000,	 0.00000000000000000000,	 -374.83561655697002379384,	 0.00000000000000000000,	 0.00000000000000000000,	 -18.74178082784850118969,	 0.05000000000000000278,	 0.12183540200125497766,	 0.00000000000000000000,	 0.00000000000000000000
5.73320000000000007390,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54080770867064564822,	 0.04080770867064570373,	 0.91883095829678806954,	 46.43633175827330461516,	 50.53849278691161117649,	 24578.37573162127591785975,	 25855.44535820763485389762,	 0.00000000000000000000,	 0.00000000000000000000,	 -373.80009180076075381294,	 0.00000000000000000000,	 0.00000000000000000000,	 -18.69000459003803982228,	 0.05000000000000000278,	 0.12148589566803774664,	 0.00000000000000000000,	 0.00000000000000000000
5.73430000000000017479,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 361081.33347056398633867502,	 0.54069410816663820984,	 0.04069410816663826536,	 0.91844498488907966305,	 46.28119903255104361506,	 50.39082339606918736763,	 24525.40251346345394267701,	 25795.02005473037206684239,	 0.00000000000000000000,	 0.00000000000000000000,	 -372.78618453551985112426,	 0.00000000000000000000,	 0.00000000000000000000,	 -18.63930922677599255621,	 0.05000000000000000278,	 0.12114364791121891296,	 0.00000000000000000000,	 0.00000000000000000000
