0.00000000000000000000,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.49999999999999994449,	 0.00000000000000000000,	 0.78539816339744827900,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50893407365605336512,	 0.00893407365605342063,	 0.81371613817420607173,	 22.79642879625265550203,	 28.01521037471698249988,	 27858.59044361655105603859,	 28251.01644978637705207802,	 0.00000000000000000000,	 0.00000000000000000000,	 -220.18734311470097964047,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.00936715573504898202,	 0.05000000000000000278,	 0.03104581981525536896,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50888334367283449833,	 0.00888334367283455384,	 0.81355392561737938095,	 22.66395238591546856810,	 27.85795959218872752672,	 27706.21734899315924849361,	 28094.25030531316951964982,	 0.00000000000000000000,	 0.00000000000000000000,	 -218.97324751190009806123,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.94866237559500632415,	 0.05000000000000000971,	 0.03087309680611111801,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50883330138198745729,	 0.00883330138198751280,	 0.81339392784614372722,	 22.53323307672794229006,	 27.70273087284489932358,	 27555.66610471093008527532,	 27939.38675361756759230047,	 0.00000000000000000000,	 0.00000000000000000000,	 -217.77451120124797512290,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.88872556006239911142,	 0.05000000000000000278,	 0.03070257693473566266,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50878391973105108192,	 0.00878391973105113744,	 0.81323605773094798099,	 22.40420029492583253727,	 27.54944284865694825726,	 27406.84108110669330926612,	 27786.32698174240067601204,	 0.00000000000000000000,	 0.00000000000000000000,	 -216.59051538594135877247,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.82952576929706722808,	 0.04999999999999999584,	 0.03053417149580671397,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50873517109860499907,	 0.00873517109860505458,	 0.81308022636560628449,	 22.27678227200733118707,	 27.39801258183647547639,	 27259.64618806308862986043,	 27634.97173478032345883548,	 0.00000000000000000000,	 0.00000000000000000000,	 -215.42062855745498950455,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.77103142787274947523,	 0.05000000000000000278,	 0.03036779001776664794,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50868702738953242015,	 0.00868702738953247566,	 0.81292634337153646396,	 22.15090628517546988974,	 27.24835585141286387056,	 27113.98518443132707034238,	 27485.22163273394107818604,	 0.00000000000000000000,	 0.00000000000000000000,	 -214.26420871194858364106,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.71321043559742847151,	 0.04999999999999999584,	 0.03020334057787671736,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50863946013061023255,	 0.00863946013061028806,	 0.81277431720288539907,	 22.02649890018150102833,	 27.10038744332423021888,	 26969.76199353495394461788,	 27336.97749332409512135200,	 0.00000000000000000000,	 0.00000000000000000000,	 -213.12060559646943147527,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.65603027982347228431,	 0.05000000000000000278,	 0.03004073012131876913,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50859244056927055411,	 0.00859244056927060962,	 0.81262405546164628856,	 21.90348624724583714851,	 26.95402148143720921780,	 26826.88112459901094553061,	 27190.14076160989861818962,	 0.00000000000000000000,	 0.00000000000000000000,	 -211.98916327790800551156,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.59945816389540063085,	 0.05000000000000000278,	 0.02987986482572919933,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50854593979523976532,	 0.00854593979523982084,	 0.81247546528573189040,	 21.78179449865674399689,	 26.80917200496203278703,	 26685.24867907025691238232,	 27044.61453086607798468322,	 0.00000000000000000000,	 0.00000000000000000000,	 -210.86922464276432265251,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.54346123213821684317,	 0.05000000000000000278,	 0.02972065073837772825,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50849992895603157717,	 0.00849992895603163268,	 0.81232845403673947793,	 21.66135105915757463890,	 26.66575441438111937487,	 26544.77519493360523483716,	 26900.30642417764829588123,	 0.00000000000000000000,	 0.00000000000000000000,	 -209.76014269364293340914,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.48800713468214595991,	 0.04999999999999999584,	 0.02956299537374126180,	 0.00000000000000000000,	 0.00000000000000000000
5.71119999999999983231,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50845437973167162404,	 0.00845437973167167955,	 0.81218293081556158786,	 21.54208747712966953713,	 26.52368901116644650529,	 26405.38242048475149204023,	 26757.13545986528697540052,	 0.00000000000000000000,	 0.00000000000000000000,	 -208.66130821934413575036,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.43306541096720785333,	 0.05000000000000000278,	 0.02940681162554284120,	 0.00000000000000000000,	 0.00000000000000000000
5.71229999999999993321,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50840926533870922643,	 0.00840926533870928195,	 0.81203880966801311736,	 21.42394541362684989849,	 26.38290825334521727541,	 26267.01613740177708677948,	 26615.04506135399424238130,	 0.00000000000000000000,	 0.00000000000000000000,	 -207.57220650389652405465,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.37861032519482762382,	 0.05000000000000000971,	 0.02925202578491554323,	 0.00000000000000000000,	 0.00000000000000000000
5.71340000000000003411,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50836456236926830243,	 0.00836456236926835794,	 0.81189601545607914534,	 21.30688674000373339368,	 26.24336902064321463968,	 26129.66577595947819645517,	 26474.02298473630798980594,	 0.00000000000000000000,	 0.00000000000000000000,	 -206.49251315500180226081,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.32462565775009011304,	 0.05000000000000000278,	 0.02909859109219984849,	 0.00000000000000000000,	 0.00000000000000000000
5.71450000000000013500,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50832025368700817225,	 0.00832025368700822776,	 0.81175449310183056539,	 21.19090799809105618579,	 26.10507016366186405776,	 25993.38959035889274673536,	 26334.12693448374557192437,	 0.00000000000000000000,	 0.00000000000000000000,	 -205.42223115694091006844,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.27111155784704621396,	 0.05000000000000000278,	 0.02894650712285915667,	 0.00000000000000000000,	 0.00000000000000000000
5.71560000000000023590,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50827633242047043360,	 0.00827633242047048912,	 0.81161422033130781184,	 21.07605841390527601220,	 25.96807434608754050487,	 25858.34250525424431543797,	 26195.51294787621009163558,	 0.00000000000000000000,	 0.00000000000000000000,	 -204.36186137115279848331,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.21809306855763921362,	 0.04999999999999999584,	 0.02879584391016493800,	 0.00000000000000000000,	 0.00000000000000000000
5.71670000000000033680,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50823280686823124608,	 0.00823280686823130159,	 0.81147522332378740906,	 20.96245971338700186948,	 25.83253204888395515582,	 25724.80275033960424480028,	 26058.46260636791339493357,	 0.00000000000000000000,	 0.00000000000000000000,	 -203.31258981934644225475,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.16562949096732282328,	 0.05000000000000000278,	 0.02864676844899423022,	 0.00000000000000000000,	 0.00000000000000000000
5.71780000000000043769,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50818970591748380272,	 0.00818970591748385823,	 0.81133759399286253799,	 20.85032538376202992936,	 25.69870487715309081977,	 25593.19328718218457652256,	 25923.40500336369223077781,	 0.00000000000000000000,	 0.00000000000000000000,	 -202.27646942007012853537,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.11382347100350820313,	 0.05000000000000000971,	 0.02849957042225281789,	 0.00000000000000000000,	 0.00000000000000000000
5.71890000000000053859,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50814708443339506871,	 0.00814708443339512423,	 0.81120150716609740194,	 20.73997692170427598057,	 25.56698519232122990275,	 25464.09484898643495398574,	 25790.93021489862076123245,	 0.00000000000000000000,	 0.00000000000000000000,	 -201.25657295331703267038,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.06282864766585127825,	 0.04999999999999999584,	 0.02835468386284148434,	 0.00000000000000000000,	 0.00000000000000000000
5.72000000000000063949,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50810502803637458413,	 0.00810502803637463964,	 0.81106723580296957721,	 20.63185501750612971250,	 25.43790959214406299793,	 25338.24887267157828318886,	 25661.79249488062487216666,	 0.00000000000000000000,	 0.00000000000000000000,	 -200.25709795041032634799,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.01285489752051738321,	 0.05000000000000000278,	 0.02821270201757445154,	 0.00000000000000000000,	 0.00000000000000000000
5.72109999999999985221,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50806365675074061095,	 0.00806365675074066646,	 0.81093516260406717233,	 20.52652438706332205243,	 25.31216468792491980366,	 25216.55021925909386482090,	 25536.90305985341183259152,	 0.00000000000000000000,	 0.00000000000000000000,	 -199.28341145127987488195,	 0.00000000000000000000,	 0.00000000000000000000,	 -9.96417057256399374410,	 0.05000000000000000278,	 0.02807438370379409034,	 0.00000000000000000000,	 0.00000000000000000000
5.72219999999999995310,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50802312715409725374,	 0.00802312715409730925,	 0.81080578683129400641,	 20.42467185019787123679,	 25.19058470218796585982,	 25100.03093067226654966362,	 25417.31370949131814995781,	 0.00000000000000000000,	 0.00000000000000000000,	 -198.34203094889403473644,	 0.00000000000000000000,	 0.00000000000000000000,	 -9.91710154744470173682,	 0.05000000000000000278,	 0.02794065063504612076,	 0.00000000000000000000,	 0.00000000000000000000
