0, 	 200, 	 0.50, 	 14.00000000000000000000, 	 200.00000000000000000000, 	 0.50000000000000000000, 	 3968.05176334600218979176
1, 	 200, 	 0.50, 	 205.34156785832891500831, 	 1431.48874264408391354664, 	 0.00103990799395376182, 	 954.18704514837554597761
0, 	 200, 	 0.50, 	 14.00000000000000000000, 	 200.00000000000000000000, 	 0.50000000000000000000, 	 3968.05176334600218979176
1, 	 200, 	 0.50, 	 206.15101312937872535258, 	 1443.49704970958282501670, 	 0.00105241636782548039, 	 950.53677670488843887142
