0.00000000000000000000,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 427948.24707622401183471084,	 1.50000000000000000000,	 0.00000000000000000000,	 7.06858347057703451100,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 427948.24707622401183471084,	 1.62591379571113603397,	 0.12591379571113603397,	 8.30510073933862713602,	 7.11088757995169284953,	 0.85620726384084355765,	 95507.94578385434579104185,	 95508.31232929367979522794,	 0.00000000000000000000,	 0.00000000000000000000,	 -2.10640260535180168233,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.10532013026759010077,	 0.05000000000000000971,	 0.00109034027336857081,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 427948.24707622401183471084,	 1.62554558435708851327,	 0.12554558435708851327,	 8.30133954839567778095,	 6.96702790898592727586,	 0.83926550267810451356,	 95228.65065308046177960932,	 95229.00283637245593126863,	 0.00000000000000000000,	 0.00000000000000000000,	 -2.06519093836433587086,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.10325954691821680187,	 0.05000000000000000278,	 0.00106888676479349092,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 427948.24707622401183471084,	 1.62537636776454208487,	 0.12537636776454208487,	 8.29961132706404391968,	 8.38399641067366907521,	 1.01016735366082199832,	 95100.29673399338207673281,	 95100.80695303458196576685,	 0.00000000000000000000,	 0.00000000000000000000,	 -2.48599001116314655135,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.12429950055815733312,	 0.05000000000000000278,	 0.00128661396878796308,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 427948.24707622401183471084,	 1.62537578730265708238,	 0.12537578730265708238,	 8.29960539907435546070,	 11.50992391215307897312,	 1.38680375255391852285,	 95099.85644290439086034894,	 95100.81805522844661027193,	 0.00000000000000000000,	 0.00000000000000000000,	 -3.41288153395061089057,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.17064407669753056673,	 0.05000000000000000971,	 0.00176632257233681495,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 427948.24707622401183471084,	 1.62555768827186453152,	 0.12555768827186453152,	 8.30146317344990158915,	 15.45545415744491712928,	 1.86177470579827653019,	 95237.83169658454426098615,	 95239.56479911212227307260,	 0.00000000000000000000,	 0.00000000000000000000,	 -4.58125779043261172063,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.22906288952163061934,	 0.05000000000000000971,	 0.00237114349012982695,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 427948.24707622401183471084,	 1.62578606239905076869,	 0.12578606239905076869,	 8.30379587759599324670,	 20.30334448706041783339,	 2.44506786852019519785,	 95411.05770120602392125875,	 95414.04687964686308987439,	 0.00000000000000000000,	 0.00000000000000000000,	 -6.01571861161656595840,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.30078593058082830902,	 0.05000000000000000278,	 0.00311380293876282284,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 427948.24707622401183471084,	 1.62603912934759242681,	 0.12603912934759242681,	 8.30638118679996395599,	 25.21974452133215649496,	 3.03618916037828379118,	 95603.01366809975297655910,	 95607.62289040855830535293,	 0.00000000000000000000,	 0.00000000000000000000,	 -7.46892028753694070531,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.37344601437684704637,	 0.05000000000000000278,	 0.00386629718303250049,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 427948.24707622401183471084,	 1.62629426401036947247,	 0.12629426401036947247,	 8.30898802692516724733,	 30.07640582568073739367,	 3.61974355098581623835,	 95796.53803453208820428699,	 95803.08930621953913941979,	 0.00000000000000000000,	 0.00000000000000000000,	 -8.90304696041831888920,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.44515234802091602218,	 0.05000000000000000971,	 0.00460903643914372784,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 427948.24707622401183471084,	 1.62654649473011247984,	 0.12654649473011247984,	 8.31156559803243943918,	 34.86404067142912310828,	 4.19464182291749398956,	 95987.85970639646984636784,	 95996.65721640775154810399,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.31545507369833103439,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.51577275368491659613,	 0.05000000000000000278,	 0.00534064296646416612,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 427948.24707622401183471084,	 1.62679829826431698869,	 0.12679829826431698869,	 8.31413920241112691656,	 39.60209983306816639015,	 4.76322309128327248118,	 96178.85735011902579572052,	 96190.20149722769565414637,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.71189592800854839538,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.58559479640042744197,	 0.05000000000000000278,	 0.00606409465663359983,	 0.00000000000000000000,	 0.00000000000000000000
