0.00000000000000000000,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.49999999999999994449,	 0.00000000000000000000,	 0.78539816339744827900,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.76250234810934169882,	 0.26250234810934175433,	 1.82655285339317519089,	 -20.62162842385086491959,	 -11.28991607636329952413,	 838832.59567709476687014103,	 838896.32677960046567022800,	 0.00000000000000000000,	 0.00000000000000000000,	 59.22560686852778388811,	 0.00000000000000000000,	 0.00000000000000000000,	 2.96128034342638946086,	 0.05000000000000000278,	 0.01022139400899350035,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.76237974762884730406,	 0.26237974762884735958,	 1.82596552863277850065,	 -20.45958599002862499106,	 -11.20480407171107728459,	 838450.34717014909256249666,	 838513.12098729179706424475,	 0.00000000000000000000,	 0.00000000000000000000,	 58.78857147798191817856,	 0.00000000000000000000,	 0.00000000000000000000,	 2.93942857389909617538,	 0.05000000000000000278,	 0.01014515297650318663,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.76225825480906295173,	 0.26225825480906300724,	 1.82538360335145188884,	 -20.29277119490593506157,	 -11.11698996180741261242,	 838072.20260172861162573099,	 838133.99633463402278721333,	 0.00000000000000000000,	 0.00000000000000000000,	 58.33713123693016200377,	 0.00000000000000000000,	 0.00000000000000000000,	 2.91685656184650810019,	 0.05000000000000000278,	 0.01006644567332477640,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.76213792615421338539,	 0.26213792615421344090,	 1.82480734559171886566,	 -20.12120904794886655509,	 -11.02648402668736871135,	 837698.31474712176714092493,	 837759.10642211721278727055,	 0.00000000000000000000,	 0.00000000000000000000,	 57.87133088798017155341,	 0.00000000000000000000,	 0.00000000000000000000,	 2.89356654439900884412,	 0.05000000000000000278,	 0.00998528061729686556,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.76201881515394864763,	 0.26201881515394870314,	 1.82423700881646522198,	 -19.94491986984219167311,	 -10.93329417912759282672,	 837328.82594252482522279024,	 837388.59440332849044352770,	 0.00000000000000000000,	 0.00000000000000000000,	 57.39120327058468973291,	 0.00000000000000000000,	 0.00000000000000000000,	 2.86956016352923448665,	 0.05000000000000000278,	 0.00990166422763280422,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.76190097220838315373,	 0.26190097220838320924,	 1.82367283156548110057,	 -19.76392028676562162559,	 -10.83742650802108720143,	 836963.86792798736132681370,	 837022.59283464576583355665,	 0.00000000000000000000,	 0.00000000000000000000,	 56.89677217031825051663,	 0.00000000000000000000,	 0.00000000000000000000,	 2.84483860851591252583,	 0.05000000000000000278,	 0.00981560131674509388,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.76178444456131122475,	 0.26178444456131128026,	 1.82311503715129341607,	 -19.57822427446451740707,	 -10.73888584949441948879,	 836603.56171090353745967150,	 836661.22354554780758917332,	 0.00000000000000000000,	 0.00000000000000000000,	 56.38805531493161282697,	 0.00000000000000000000,	 0.00000000000000000000,	 2.81940276574658099662,	 0.05000000000000000971,	 0.00972709560729418526,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.76166927624434155319,	 0.26166927624434160871,	 1.82256383340732619480,	 -19.38784419013338222726,	 -10.63767635171786984927,	 836248.01753895741421729326,	 836304.59761803934816271067,	 0.00000000000000000000,	 0.00000000000000000000,	 55.86506733825681436656,	 0.00000000000000000000,	 0.00000000000000000000,	 2.79325336691284098478,	 0.05000000000000000278,	 0.00963615024360822171,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.76155550805730098940,	 0.26155550805730104491,	 1.82201941260958433233,	 -19.19279144824727723062,	 -10.53380184394327301334,	 835897.33544440974947065115,	 835952.81593505351338535547,	 0.00000000000000000000,	 0.00000000000000000000,	 55.32782171487195910231,	 0.00000000000000000000,	 0.00000000000000000000,	 2.76639108574359804393,	 0.05000000000000000278,	 0.00954276812566624832,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.76144317768388491974,	 0.26144317768388497525,	 1.82148195204518748014,	 -18.99307572734103644052,	 -10.42726539563860299609,	 835551.60768213262781500816,	 835605.97161394811701029539,	 0.00000000000000000000,	 0.00000000000000000000,	 54.77632843125955020014,	 0.00000000000000000000,	 0.00000000000000000000,	 2.73881642156297777646,	 0.05000000000000000278,	 0.00944695150855065328,	 0.00000000000000000000,	 0.00000000000000000000
