0.36250000000000004441, 	 415.31775370977265993133, 	 -0.00581395102235799863, 	 -0.00724875656147759215, 	 -0.01098629447952468793, 	 -0.01624608286441382374, 	 -0.02384446049934316192, 	 -0.03427657818379920007, 	 -0.08171241536277158712, 	 -0.12105739851604453705
0.38750000000000001110, 	 440.97540607442931559490, 	 -0.00619167188330659556, 	 -0.00774188694932227521, 	 -0.01174158096217594455, 	 -0.01732994425626319807, 	 -0.02543803271053655946, 	 -0.03658690814747769804, 	 -0.08718875530608198587, 	 -0.12911435550318359211
0.41250000000000003331, 	 466.37975235648320904147, 	 -0.00658021718094722527, 	 -0.00823615099827357082, 	 -0.01249717224672489829, 	 -0.01841992640414999438, 	 -0.02703508525639082907, 	 -0.03890257437880900032, 	 -0.09265070343565987021, 	 -0.13716150698168558253
0.43750000000000000000, 	 491.53160924157208455654, 	 -0.00698209639232011924, 	 -0.00873243976173007988, 	 -0.01325483613002012562, 	 -0.01951680376095126304, 	 -0.02863611907368067422, 	 -0.04122177076428022724, 	 -0.09810039927327031395, 	 -0.14519895080626210593
0.46250000000000002220, 	 516.43139268087782056682, 	 -0.00739921829859117343, 	 -0.00923087839088980108, 	 -0.01401503192912951362, 	 -0.02062097993738498322, 	 -0.03024116343799194973, 	 -0.04354113583402156873, 	 -0.10354109346438224171, 	 -0.15322713100615570347
0.48750000000000004441, 	 541.07902308984273531678, 	 -0.00782706706683143627, 	 -0.00973191507417487355, 	 -0.01477475735672047381, 	 -0.02173161920493134683, 	 -0.03185035912336639519, 	 -0.04585618387359965964, 	 -0.10897587810041907408, 	 -0.16124665540488669624
0.51250000000000006661, 	 565.47462097228810762317, 	 -0.00824987043542349530, 	 -0.01023452279234307767, 	 -0.01553099206715599992, 	 -0.02284679187907921391, 	 -0.03346403013595469073, 	 -0.04816633805869918739, 	 -0.11440706388797539095, 	 -0.16925821603949470218
0.53749999999999997780, 	 589.61912358366294029111, 	 -0.00866388026171606603, 	 -0.01073658101010733536, 	 -0.01628108194917589346, 	 -0.02396381480857423529, 	 -0.03508205531278026090, 	 -0.05047288472857899833, 	 -0.11983647894245330612, 	 -0.17726257084249857909
0.56250000000000000000, 	 613.51388285996040394821, 	 -0.00906912483476969566, 	 -0.01123999410940299676, 	 -0.01702419423088075839, 	 -0.02508127505111419631, 	 -0.03670498882986134026, 	 -0.05277784456761414056, 	 -0.12526568075350222320, 	 -0.18526052643359985916
0.58750000000000002220, 	 637.15960163698673568433, 	 -0.00946622912563477303, 	 -0.01174510603292773514, 	 -0.01776111651170613620, 	 -0.02620091124904224550, 	 -0.03833312858865511874, 	 -0.05508295823490150234, 	 -0.13069736100257020595, 	 -0.19325289481764129640
0.61250000000000004441, 	 660.55598832467035208538, 	 -0.00985612517028964207, 	 -0.01225329357445168778, 	 -0.01849343635596705296, 	 -0.02732362124281055571, 	 -0.03996638560116601985, 	 -0.05739126883416256764, 	 -0.13613494729114872239, 	 -0.20124043364144142410
0.63750000000000006661, 	 683.70275649213238011725, 	 -0.01024097557639019017, 	 -0.01276581919738666027, 	 -0.01922316407583306991, 	 -0.02844986170906223244, 	 -0.04160435154107640365, 	 -0.05970588536525393841, 	 -0.14157799487024211316, 	 -0.20922378735225730106
0.66250000000000008882, 	 706.60083713169319707958, 	 -0.01062313230272256617, 	 -0.01328322219467021649, 	 -0.01995238957241225394, 	 -0.02958060580235876910, 	 -0.04324611834564235507, 	 -0.06202880053406199801, 	 -0.14702668871511356818, 	 -0.21720343402746156158
0.68750000000000000000, 	 729.25218186039410284138, 	 -0.01100467321483024168, 	 -0.01380545195464881643, 	 -0.02068462401502322787, 	 -0.03071690573716156364, 	 -0.04489071511272805376, 	 -0.06436226066057655626, 	 -0.15247778078386683975, 	 -0.22517962560800380833
0.71250000000000002220, 	 751.65816369746710279287, 	 -0.01138770046078796915, 	 -0.01432827976154430957, 	 -0.02142337239547818448, 	 -0.03185865660582662406, 	 -0.04653726461016854943, 	 -0.06670736172336810821, 	 -0.15792416141977472233, 	 -0.23315229833538800297
0.73750000000000004441, 	 773.81844915863268852263, 	 -0.01177474157736178688, 	 -0.01484411507667081701, 	 -0.02217055088641977506, 	 -0.03300337152835190052, 	 -0.04818546856168171022, 	 -0.06906301216867086201, 	 -0.16336533806424560766, 	 -0.24112094559900995594
0.76250000000000006661, 	 795.73189193872792657203, 	 -0.01216694058802357016, 	 -0.01534918658581798170, 	 -0.02292861304896420815, 	 -0.03414643475237264664, 	 -0.04983568209416980310, 	 -0.07142630351824685864, 	 -0.16880226519136171115, 	 -0.24908449482184571999
0.78750000000000008882, 	 817.39862255710659155739, 	 -0.01256456106364092426, 	 -0.01584432633931179280, 	 -0.02369936001721988442, 	 -0.03528612456609987735, 	 -0.05148822815233224104, 	 -0.07379374744631334027, 	 -0.17423614213819046959, 	 -0.25704127507452062540
0.81250000000000000000, 	 838.82086794260510487220, 	 -0.01296693008600289555, 	 -0.01633263139106766459, 	 -0.02448334586187587286, 	 -0.03642286202430343456, 	 -0.05314389450303790008, 	 -0.07616208041128164075, 	 -0.17966788542025524666, 	 -0.26498914934847733749
0.83750000000000002220, 	 860.00128079855005580612, 	 -0.01337256106548096075, 	 -0.01681726697030038603, 	 -0.02527534192611042424, 	 -0.03755778195421114601, 	 -0.05480374242834945564, 	 -0.07853036666792480303, 	 -0.18509762165984833260, 	 -0.27292581253385533868
0.86250000000000004441, 	 880.94047053689132553700, 	 -0.01378073398286701855, 	 -0.01730102339382762200, 	 -0.02606568291685135152, 	 -0.03869219783690582004, 	 -0.05646834658968127169, 	 -0.08089960364916574942, 	 -0.19052479331419261421, 	 -0.28084917612026344402
0.88750000000000006661, 	 901.63661920119739079382, 	 -0.01419273953249633284, 	 -0.01778840951746846546, 	 -0.02685593497528241530, 	 -0.03982743846400954579, 	 -0.05813886843490374823, 	 -0.08327077118762903074, 	 -0.19594858436435599880, 	 -0.28875772249991421559
0.91250000000000008882, 	 922.08792709541023668862, 	 -0.01461076537676172203, 	 -0.01828304768707825906, 	 -0.02764465979398882112, 	 -0.04096585397671075740, 	 -0.05981645627035729607, 	 -0.08564644595703387042, 	 -0.20136841515606354602, 	 -0.29665072403653175437
0.93750000000000000000, 	 942.29537427103173286014, 	 -0.01503550401365789761, 	 -0.01878780307942688743, 	 -0.02843349731018979254, 	 -0.04210987926713785634, 	 -0.06150184631742634106, 	 -0.08803022580561380150, 	 -0.20678425201308509029, 	 -0.30452826908181834797
0.96250000000000002220, 	 962.26262412928667799861, 	 -0.01545998573184359168, 	 -0.01930265762134877189, 	 -0.02922362318060140254, 	 -0.04325991177335855586, 	 -0.06319527898601966232, 	 -0.09042389672512476939, 	 -0.21219647182759479587, 	 -0.31239110096440825259
0.98750000000000004441, 	 981.99282230178755526140, 	 -0.01587669323535991286, 	 -0.01982588953729517642, 	 -0.03001568701801017938, 	 -0.04441577730754614484, 	 -0.06489681456807254445, 	 -0.09282815517396557359, 	 -0.21760450699810923725, 	 -0.32024033614646835177
1.01249999999999995559, 	 1001.48553588094182487112, 	 -0.01628727035470609735, 	 -0.02034937072251758947, 	 -0.03080979685832598361, 	 -0.04557862961943850988, 	 -0.06660607451622768682, 	 -0.09524158487516526383, 	 -0.22300550467740129501, 	 -0.32807715993280112121
1.03750000000000008882, 	 1020.73725950226082659356, 	 -0.01669453705983631187, 	 -0.02086948550783160328, 	 -0.03160635318930050258, 	 -0.04674889001595296245, 	 -0.06832145386296119283, 	 -0.09766164347254474576, 	 -0.22839804064850702248, 	 -0.33590258815756596222
1.06250000000000000000, 	 1039.74533598661241740047, 	 -0.01710137541476291351, 	 -0.02138890829847767128, 	 -0.03240692141260920200, 	 -0.04792595236667997194, 	 -0.07003973785603585800, 	 -0.10008579044970761229, 	 -0.23378508370990924714, 	 -0.34371733999556608463
1.08750000000000013323, 	 1058.51141906555039895466, 	 -0.01751005419907175620, 	 -0.02190982485409547625, 	 -0.03321152475797969905, 	 -0.04910860967230457758, 	 -0.07175770529996033931, 	 -0.10251235726884484756, 	 -0.23917039606553097686, 	 -0.35152181647055247282
1.11250000000000004441, 	 1077.04073218629855546169, 	 -0.01792342411675970637, 	 -0.02243625453249276785, 	 -0.03401906715322713937, 	 -0.05029621944804721356, 	 -0.07347572317686944243, 	 -0.10494100539181144827, 	 -0.24455676558296740586, 	 -0.35931614608248091391
1.13749999999999995559, 	 1095.33746862140878874925, 	 -0.01834374280699352378, 	 -0.02297388081308579522, 	 -0.03482926045852595409, 	 -0.05148859177602285730, 	 -0.07519369845473142244, 	 -0.10737272329329689002, 	 -0.24994697595790782430, 	 -0.36710025279113023267
1.16250000000000008882, 	 1113.40071370367786585120, 	 -0.01877148835946886030, 	 -0.02352544731181231003, 	 -0.03563972078964462026, 	 -0.05268579957094830790, 	 -0.07691214618761121891, 	 -0.10980935471989321239, 	 -0.25534194332136772587, 	 -0.37487391578416939808
1.18750000000000000000, 	 1131.22510405621028439782, 	 -0.01919901003787061883, 	 -0.02408473275653769119, 	 -0.03644932834919248354, 	 -0.05388832292605328506, 	 -0.07863271588240167143, 	 -0.11225314646742487468, 	 -0.26074170005103264325, 	 -0.38263681060591897554
1.21250000000000013323, 	 1148.80600300416563186445, 	 -0.01961623708167880425, 	 -0.02463709036965933477, 	 -0.03726003069369748094, 	 -0.05509656465598031239, 	 -0.08035939314642438769, 	 -0.11470606383470206835, 	 -0.26614530337434771923, 	 -0.39038853506044296493
1.23750000000000004441, 	 1166.14447432755173394980, 	 -0.02002254467296164797, 	 -0.02518396091568254891, 	 -0.03807540477769079390, 	 -0.05631063258315334441, 	 -0.08209486273035851434, 	 -0.11716932165684425249, 	 -0.27154951354962519883, 	 -0.39812862659707848323
1.26250000000000017764, 	 1183.24717854766731761629, 	 -0.02041811784627627080, 	 -0.02572833239408733180, 	 -0.03889695348717275153, 	 -0.05753029754099734522, 	 -0.08384081484481765989, 	 -0.11964277303771141125, 	 -0.27695132242169467895, 	 -0.40585657401888453055
1.28750000000000008882, 	 1200.12086100952069500636, 	 -0.02080392958139234277, 	 -0.02627395948910432252, 	 -0.03972563808648946204, 	 -0.05875521162728228330, 	 -0.08559922976743641887, 	 -0.12212498243169429835, 	 -0.28234739564838323700, 	 -0.41357182141697668154
1.31250000000000000000, 	 1216.76620046937341612647, 	 -0.02118475205378040835, 	 -0.02682478318614262003, 	 -0.04056235917445304845, 	 -0.05998552902383062768, 	 -0.08737075889777407012, 	 -0.12461353011525354295, 	 -0.28773581725299063327, 	 -0.42127376021150508834
1.33750000000000013323, 	 1233.17670150394633310498, 	 -0.02156529807275319593, 	 -0.02738521300873954928, 	 -0.04140643937942272562, 	 -0.06122183258013588758, 	 -0.08915441111673845509, 	 -0.12710599911532322048, 	 -0.29311649118364169198, 	 -0.42896170678716116775
1.36250000000000004441, 	 1249.34403277368278395443, 	 -0.02194998648807379438, 	 -0.02795743230459479464, 	 -0.04225486795665146095, 	 -0.06246457831085008849, 	 -0.09094773320558052765, 	 -0.12960053916977340438, 	 -0.29849059246368747633, 	 -0.43663486792926486935
1.38750000000000017764, 	 1265.26547282159572205273, 	 -0.02234393913914879681, 	 -0.02852929903063099876, 	 -0.04310418323624103792, 	 -0.06371408470860349949, 	 -0.09274794412168296809, 	 -0.13209616356018660799, 	 -0.30385995471726168216, 	 -0.44429230415647735786
1.41250000000000008882, 	 1280.94699962309664442728, 	 -0.02274863625788747443, 	 -0.02909061981590699286, 	 -0.04395211683501593081, 	 -0.06497116112009929112, 	 -0.09455279247325143466, 	 -0.13459336411933961464, 	 -0.30922661097630810279, 	 -0.45193291187907674855
1.43750000000000000000, 	 1296.39902342400682755397, 	 -0.02315160452355632947, 	 -0.02964444276870766004, 	 -0.04479850578725016325, 	 -0.06623690511806243353, 	 -0.09636090010479687884, 	 -0.13709449783577448700, 	 -0.31459240060820248264, 	 -0.45955545607756542736
1.46250000000000013323, 	 1311.62793706646516511682, 	 -0.02353976607263343762, 	 -0.03019395319259796096, 	 -0.04564547339543892357, 	 -0.06751174930603033586, 	 -0.09817268431058052969, 	 -0.13960351816801097602, 	 -0.31995942207461947060, 	 -0.46715868899434842554
1.48750000000000004441, 	 1326.63035605278560069564, 	 -0.02391099023812178620, 	 -0.03074259292637536792, 	 -0.04649856131790476577, 	 -0.06879492901790129622, 	 -0.09999094714192879874, 	 -0.14212551487167449094, 	 -0.32532840221543102288, 	 -0.47474157859523563596
1.51250000000000017764, 	 1341.39500030459134904959, 	 -0.02426905291663932623, 	 -0.03129148854901647736, 	 -0.04736144118141225046, 	 -0.07008426719664564986, 	 -0.10181888408695842496, 	 -0.14466586189366992254, 	 -0.33069952463993135261, 	 -0.48230363917722257616
1.53750000000000008882, 	 1355.91113377896454039728, 	 -0.02462289989818241404, 	 -0.03183862429055822618, 	 -0.04823459763872960104, 	 -0.07137721117313482189, 	 -0.10365837709783404241, 	 -0.14722850208739457489, 	 -0.33607199444080559925, 	 -0.48984531366396699692
1.56250000000000000000, 	 1370.17716757276957650902, 	 -0.02498113927151542069, 	 -0.03238207388965943373, 	 -0.04911870698845076377, 	 -0.07267211173029945737, 	 -0.10551181697252431935, 	 -0.14981410990839300057, 	 -0.34144376852178859316, 	 -0.49736831964878813750
1.58750000000000013323, 	 1384.20264835891816801450, 	 -0.02535324071299216789, 	 -0.03292355416010216140, 	 -0.05001363596268031120, 	 -0.07396872281650782033, 	 -0.10738007489146175755, 	 -0.15241943545589248243, 	 -0.34681394414508487367, 	 -0.50487583563147553356
1.61250000000000004441, 	 1398.00175056251282512676, 	 -0.02573684108219580560, 	 -0.03346633441795210384, 	 -0.05091661851813408801, 	 -0.07526781441358232350, 	 -0.10926087284072191763, 	 -0.15503539856180528766, 	 -0.35218102178809845837, 	 -0.51237234108208928873
