0.00000000000000000000,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.49999999999999994449,	 0.00000000000000000000,	 0.78539816339744827900,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50356158819728558118,	 0.00356158819728563669,	 0.79662707353475037397,	 2.53622253612751302754,	 3.18370115752396420916,	 94975.68526094917615409940,	 94980.75323747938091401011,	 0.00000000000000000000,	 0.00000000000000000000,	 -25.28946791927785042731,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.26447339596389252137,	 0.05000000000000000278,	 0.00122867389098803943,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50354830597952349169,	 0.00354830597952354720,	 0.79658504954019215827,	 2.53747365357209542225,	 3.18543971549150395361,	 94621.49278729391517117620,	 94626.56630038442381191999,	 0.00000000000000000000,	 0.00000000000000000000,	 -25.30394544209657325951,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.26519727210482879620,	 0.05000000000000000278,	 0.00122936105942694361,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50353585230880459900,	 0.00353585230880465451,	 0.79654564801658922502,	 2.54818395354248483642,	 3.19904321853681805621,	 94289.39490145668969489634,	 94294.51184021371591370553,	 0.00000000000000000000,	 0.00000000000000000000,	 -25.41263509931708597378,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.27063175496585434310,	 0.05000000000000000278,	 0.00123462634514167669,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50352427287253265220,	 0.00352427287253270771,	 0.79650901331233503466,	 2.56797130506294557506,	 3.22403295147140678267,	 93980.60993420548038557172,	 93985.80712844156369101256,	 0.00000000000000000000,	 0.00000000000000000000,	 -25.61173810413363582938,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.28058690520668183588,	 0.05000000000000000278,	 0.00124428509287599566,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50351355357619120845,	 0.00351355357619126396,	 0.79647510064622795145,	 2.59581034222526563227,	 3.25912302860331637433,	 93694.76203176706621889025,	 93700.07297322485828772187,	 0.00000000000000000000,	 0.00000000000000000000,	 -25.89104508075688926283,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.29455225403784446314,	 0.05000000000000000278,	 0.00125784116587683722,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50350361846363389517,	 0.00350361846363395069,	 0.79644366954909373568,	 2.63035833005217956071,	 3.30262946473208307552,	 93429.82569690457603428513,	 93435.27937759523047134280,	 0.00000000000000000000,	 0.00000000000000000000,	 -26.23718554245598966190,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.31185927712279948310,	 0.05000000000000000278,	 0.00127464481849963148,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50349430979846110379,	 0.00349430979846115930,	 0.79641422086731938901,	 2.67010340789134659190,	 3.35265661753694255154,	 93181.59462563108536414802,	 93187.21477882863837294281,	 0.00000000000000000000,	 0.00000000000000000000,	 -26.63511028658055224128,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.33175551432902783411,	 0.05000000000000000971,	 0.00129396468335546107,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50348544110036086430,	 0.00348544110036091981,	 0.79638616456184030401,	 2.71367028249157016262,	 3.40748044509862957341,	 92945.09600962432159576565,	 92950.90147111618716735393,	 0.00000000000000000000,	 0.00000000000000000000,	 -27.07113387550293737149,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.35355669377514686857,	 0.05000000000000000278,	 0.00131513563445531645,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50347687669535723387,	 0.00347687669535728938,	 0.79635907136276806728,	 2.76006156791047629895,	 3.46585060328040928113,	 92716.71187619243573863059,	 92722.71793639456154778600,	 0.00000000000000000000,	 0.00000000000000000000,	 -27.53533092545594485046,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.37676654627279737575,	 0.05000000000000000278,	 0.00133767529201445101,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50346856409840545776,	 0.00346856409840551327,	 0.79633277519049994186,	 2.80867081995491352231,	 3.52700643180612383176,	 92495.04262414560071192682,	 92501.26251133059849962592,	 0.00000000000000000000,	 0.00000000000000000000,	 -28.02166159567216396908,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.40108307978360824286,	 0.05000000000000000278,	 0.00136129015559112877,	 0.00000000000000000000,	 0.00000000000000000000
5.71119999999999983231,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50346052227927118317,	 0.00346052227927123868,	 0.79630733601331704641,	 2.85919548183354965687,	 3.59056780281342780015,	 92280.59411389833257999271,	 92287.04020247163134627044,	 0.00000000000000000000,	 0.00000000000000000000,	 -28.52710505727976553203,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.42635525286398845424,	 0.05000000000000000278,	 0.00138583349193372265,	 0.00000000000000000000,	 0.00000000000000000000
5.71229999999999993321,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50345282138588354215,	 0.00345282138588359766,	 0.79628297568821648778,	 2.91162753337788515751,	 3.65652365085591002369,	 92075.23695689420856069773,	 92081.92203949883696623147,	 0.00000000000000000000,	 0.00000000000000000000,	 -29.05156944629200310715,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.45257847231460024418,	 0.05000000000000000278,	 0.00141130093425478583,	 0.00000000000000000000,	 0.00000000000000000000
5.71340000000000003411,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50344556277158891699,	 0.00344556277158897251,	 0.79626001477081598257,	 2.96624824223831096148,	 3.72522566399629306844,	 91881.67390903859632089734,	 91888.61256216243782546371,	 0.00000000000000000000,	 0.00000000000000000000,	 -29.59784286100788719409,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.47989214305039440411,	 0.05000000000000000278,	 0.00143782807446306868,	 0.00000000000000000000,	 0.00000000000000000000
5.71450000000000013500,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50343884523903836836,	 0.00343884523903842387,	 0.79623876573307295068,	 3.02345618219518774694,	 3.79717279830200560298,	 91702.53970768945873714983,	 91709.74896831954538356513,	 0.00000000000000000000,	 0.00000000000000000000,	 -30.16988326754218618930,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.50849416337710939828,	 0.05000000000000000278,	 0.00146560734043598394,	 0.00000000000000000000,	 0.00000000000000000000
5.71560000000000023590,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50343272935112592936,	 0.00343272935112598487,	 0.79621942007665547081,	 3.08351150503099535882,	 3.87269065194884642978,	 91539.44936335858074016869,	 91546.94822980143362656236,	 0.00000000000000000000,	 0.00000000000000000000,	 -30.77027317584500210046,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.53851365879225010502,	 0.05000000000000000278,	 0.00149476429550368791,	 0.00000000000000000000,	 0.00000000000000000000
5.71670000000000033680,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50342723794591681674,	 0.00342723794591687225,	 0.79620204997189525375,	 3.14655514487108556310,	 3.95195559341018309851,	 91393.01189111624262295663,	 91400.82086762238759547472,	 0.00000000000000000000,	 0.00000000000000000000,	 -31.40041138445307211668,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.57002056922265387229,	 0.05000000000000000971,	 0.00152536695220058098,	 0.00000000000000000000,	 0.00000000000000000000
5.71780000000000043769,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50342232573598444390,	 0.00342232573598449941,	 0.79618651210567792376,	 3.21231707318343095992,	 4.03462885183498265462,	 91262.01962625156738795340,	 91270.15874123759567737579,	 0.00000000000000000000,	 0.00000000000000000000,	 -32.05760766320014454323,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.60288038316000713834,	 0.04999999999999999584,	 0.00155728458862747004,	 0.00000000000000000000,	 0.00000000000000000000
5.71890000000000053859,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50341781184096701107,	 0.00341781184096706658,	 0.79617223428749639424,	 3.27938323980607338015,	 4.11893695682672333902,	 91141.64909245428862050176,	 91150.13191328143875580281,	 0.00000000000000000000,	 0.00000000000000000000,	 -32.72778086070520231488,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.63638904303526033779,	 0.05000000000000000971,	 0.00158983292814499620,	 0.00000000000000000000,	 0.00000000000000000000
5.72000000000000063949,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 15045055.56127350032329559326,	 0.50341353056488391537,	 0.00341353056488397089,	 0.79615869238027614507,	 3.34650449767380742117,	 4.20331339681635718364,	 91027.48173023796698544174,	 91036.31565199389297049493,	 0.00000000000000000000,	 0.00000000000000000000,	 -33.39849361696566631963,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.66992468084828349362,	 0.05000000000000000278,	 0.00162240756085098780,	 0.00000000000000000000,	 0.00000000000000000000
