0.00000000000000000000,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 601802.22245094005484133959,	 0.49999999999999994449,	 0.00000000000000000000,	 0.78539816339744827900,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 601802.22245094005484133959,	 0.55119139968070562929,	 0.05119139968070568480,	 0.95445341872465683242,	 6.36528123861818784235,	 6.66903288703548646765,	 54604.15965941939066397026,	 54626.39765924357197945938,	 0.00000000000000000000,	 0.00000000000000000000,	 -48.39722020988517670048,	 0.00000000000000000000,	 0.00000000000000000000,	 -2.41986101049425883502,	 0.05000000000000000278,	 0.01230020299414853746,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 601802.22245094005484133959,	 0.55113879207372562519,	 0.05113879207372568070,	 0.95427123477119768502,	 6.25306051057252076930,	 6.55270774464012362159,	 54548.04487864064140012488,	 54569.51386803397326730192,	 0.00000000000000000000,	 0.00000000000000000000,	 -47.55758686471534701923,	 0.00000000000000000000,	 0.00000000000000000000,	 -2.37787934323576743978,	 0.05000000000000000278,	 0.01208623250395909725,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 601802.22245094005484133959,	 0.55108580533346962493,	 0.05108580533346968044,	 0.95408775542926838042,	 6.14542960410841399010,	 6.44115760750270638368,	 54491.52568903421342838556,	 54512.26994469655619468540,	 0.00000000000000000000,	 0.00000000000000000000,	 -46.75248424230469623808,	 0.00000000000000000000,	 0.00000000000000000000,	 -2.33762421211523507836,	 0.05000000000000000278,	 0.01188105344814350747,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 601802.22245094005484133959,	 0.55103237395508630758,	 0.05103237395508636309,	 0.95390275428410553626,	 6.04202060383851513592,	 6.33400058517808872693,	 54434.53221875871531665325,	 54454.59200046523619676009,	 0.00000000000000000000,	 0.00000000000000000000,	 -45.97915392676629409152,	 0.00000000000000000000,	 0.00000000000000000000,	 -2.29895769633831470458,	 0.05000000000000000278,	 0.01168396312549273459,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 601802.22245094005484133959,	 0.55097841718781170872,	 0.05097841718781176423,	 0.95371595223248006867,	 5.94239629136685643118,	 6.23078210808654286978,	 54376.97833366580744041130,	 54396.38965650503087090328,	 0.00000000000000000000,	 0.00000000000000000000,	 -45.23430982932791977191,	 0.00000000000000000000,	 0.00000000000000000000,	 -2.26171549146639616623,	 0.05000000000000000278,	 0.01149412475645614218,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 601802.22245094005484133959,	 0.55092385366249163603,	 0.05092385366249169154,	 0.95352706814478627173,	 5.84608672244575267030,	 6.13101286554989144406,	 54318.77723999112640740350,	 54337.57189936989743728191,	 0.00000000000000000000,	 0.00000000000000000000,	 -44.51441210825398542283,	 0.00000000000000000000,	 0.00000000000000000000,	 -2.22572060541269944878,	 0.05000000000000000278,	 0.01131063727767945247,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 601802.22245094005484133959,	 0.55086861496029249086,	 0.05086861496029254637,	 0.95333586583313578711,	 5.75262507906060260865,	 6.03420608122541324292,	 54259.85595764535537455231,	 54278.06177916070737410337,	 0.00000000000000000000,	 0.00000000000000000000,	 -43.81593663062738386316,	 0.00000000000000000000,	 0.00000000000000000000,	 -2.19079683153136928198,	 0.05000000000000000278,	 0.01113260395901772247,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 601802.22245094005484133959,	 0.55081265357374586955,	 0.05081265357374592506,	 0.95314218158393204661,	 5.66156827877751300804,	 5.93989898691621931448,	 54200.16381199559691594914,	 54217.80501198297861265019,	 0.00000000000000000000,	 0.00000000000000000000,	 -43.13553037227713105040,	 0.00000000000000000000,	 0.00000000000000000000,	 -2.15677651861385655252,	 0.05000000000000000278,	 0.01095917195402973561,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 601802.22245094005484133959,	 0.55075594480110845463,	 0.05075594480110851014,	 0.95294593067907129580,	 5.57250116226044411860,	 5.84765723097161238542,	 54139.67445451572712045163,	 54156.77200206119596259668,	 0.00000000000000000000,	 0.00000000000000000000,	 -42.47004348238743176580,	 0.00000000000000000000,	 0.00000000000000000000,	 -2.12350217411937158829,	 0.05000000000000000278,	 0.01078954044005397787,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 601802.22245094005484133959,	 0.55069848460511516830,	 0.05069848460511522381,	 0.95274709994795514501,	 5.48503148168122844908,	 5.75706972183998733072,	 54078.38357878947863355279,	 54094.95550468053988879547,	 0.00000000000000000000,	 0.00000000000000000000,	 -41.81649220239392406029,	 0.00000000000000000000,	 0.00000000000000000000,	 -2.09082461011969655829,	 0.05000000000000000971,	 0.01062295115095641777,	 0.00000000000000000000,	 0.00000000000000000000
5.71119999999999983231,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 601802.22245094005484133959,	 0.55064028581533819295,	 0.05064028581533824847,	 0.95254573459188240925,	 5.39878376346088639792,	 5.66774231136942940878,	 54016.30486969410412712023,	 54032.36652114814933156595,	 0.00000000000000000000,	 0.00000000000000000000,	 -41.17201343506605581979,	 0.00000000000000000000,	 0.00000000000000000000,	 -2.05860067175330296863,	 0.05000000000000000278,	 0.01045867677883553608,	 0.00000000000000000000,	 0.00000000000000000000
