x [cm], 	 0.69214285714285717077, 	 48.45000000000000284217, 	 96.20785714285715073402
0.00000000000000000000, 	 0.00000000000000000000, 	 0.00000000000000000000, 	 0.00000000000000000000
5.70020000000000059970, 	 91027.70081525860587134957, 	 90696.35176758760644588619, 	 89240.56136183656053617597
5.70130000000000070060, 	 90807.48264715464028995484, 	 90461.62366275167732965201, 	 89014.00537270681525114924
5.70239999999999991331, 	 90589.05122690346615854651, 	 90230.81235891058167908341, 	 88791.98397131641104351729
5.70350000000000001421, 	 90372.30898524512303993106, 	 90003.86247981269843876362, 	 88574.46174254066136199981
5.70460000000000011511, 	 90157.16038123781618196517, 	 89780.71484251086076255888, 	 88361.39317704497079830617
5.70570000000000021600, 	 89943.51200691235135309398, 	 89561.30652079165156465024, 	 88152.72691720840521156788
5.70680000000000031690, 	 89731.27341529547993559390, 	 89345.57092428400937933475, 	 87948.40646309938165359199
5.70790000000000041780, 	 89520.35658019089896697551, 	 89133.43793953325075563043, 	 87748.36965121180401183665
5.70900000000000051870, 	 89310.67606262868503108621, 	 88924.83399808451940771192, 	 87552.54812221352767664939
5.71010000000000061959, 	 89102.14983696218405384570, 	 88719.68205888498050626367, 	 87360.86707012166152708232
5.71119999999999983231, 	 88894.70120266146841458976, 	 88517.90155909003806300461, 	 87173.24522572779096662998
5.71229999999999993321, 	 88688.26451464806450530887, 	 88319.40842585903010331094, 	 86989.59497281264339108020
5.71340000000000003411, 	 88482.79936089956026989967, 	 88124.11509885125269647688, 	 86809.82252297279774211347
5.71450000000000013500, 	 88278.31906737168901599944, 	 87931.92506783072894904763, 	 86633.82810825534397736192
5.71560000000000023590, 	 88074.93871312336705159396, 	 87742.78424802026711404324, 	 86461.50617397995665669441
5.71670000000000033680, 	 87872.94419647219183389097, 	 87556.56741995341144502163, 	 86292.74556700237735640258
5.71780000000000043769, 	 87672.87662929430371150374, 	 87373.18411442666547372937, 	 86127.42972309967444743961
5.71890000000000053859, 	 87475.61776306506362743676, 	 87192.53632945014396682382, 	 85965.43663316778838634491
5.72000000000000063949, 	 87282.45747542618482839316, 	 87014.52463352847553323954, 	 85806.63924716995097696781
5.72109999999999985221, 	 87095.14146588143194094300, 	 86839.04962058542878367007, 	 85650.90673703952052164823
5.72219999999999995310, 	 86915.92422292144328821450, 	 86666.01410349718935322016, 	 85498.10426367286709137261
5.72330000000000005400, 	 86747.52130180512904189527, 	 86495.32652388088172301650, 	 85348.09347293202881701291
5.72440000000000015490, 	 86593.01415382338745985180, 	 86326.90591941736056469381, 	 85200.73321408996707759798
5.72550000000000025580, 	 86455.73592546228610444814, 	 86160.68879927630769088864, 	 85055.87996647307591047138
5.72660000000000035669, 	 86339.11737559690664056689, 	 85996.63818141217052470893, 	 84913.38788386181113310158
5.72770000000000045759, 	 86246.62724170007277280092, 	 85834.75478907136130146682, 	 84773.10989084286848083138
5.72880000000000055849, 	 86181.61534163627948146313, 	 85675.09013801858236547559, 	 84634.89981668835389427841
5.72990000000000065938, 	 86147.02818616035801824182, 	 85517.76096708766999654472, 	 84498.61296504024358000606
5.73099999999999987210, 	 86145.39989929662260692567, 	 85362.96419223274278920144, 	 84364.11174146676785312593
5.73209999999999997300, 	 86179.46323223375657107681, 	 85210.99065274804888758808, 	 84231.26820737525122240186
5.73320000000000007390, 	 86250.77755539132340345532, 	 85062.23694577437709085643, 	 84099.96947784406074788421
5.73430000000000017479, 	 86361.49917321483371779323, 	 84917.21618981739447917789, 	 83970.12535226508043706417
5.73540000000000027569, 	 86532.46252207133511546999, 	 84776.56586356357729528099, 	 83841.67729424001299776137
5.73650000000000037659, 	 86707.17956018968834541738, 	 84641.05119640301563777030, 	 83714.60887278155132662505
5.73760000000000047748, 	 86913.92073730725678615272, 	 84511.61045788698538672179, 	 83588.95756467775208875537
5.73870000000000057838, 	 87207.10665438500291202217, 	 84389.31655887421220541000, 	 83464.82766452223586384207
5.73980000000000067928, 	 87542.89231601939536631107, 	 84275.30412952936603687704, 	 83342.40389290954044554383
5.74089999999999989200, 	 87902.74006456935603637248, 	 84170.82919129758374765515, 	 83221.96508091034775134176
5.74199999999999999289, 	 88313.63507564822793938220, 	 84077.21577852191694546491, 	 83103.89463222531776409596
5.74310000000000009379, 	 88761.37639019053312949836, 	 83995.88864230846229474992, 	 82988.68714580345840658993
5.74420000000000019469, 	 89246.46251612018386367708, 	 83928.37176001105399336666, 	 82876.98433540192490909249
5.74530000000000029559, 	 89772.42412503529340028763, 	 83876.25577679854177404195, 	 82769.58065609779441729188
5.74640000000000039648, 	 90337.05532820492226164788, 	 83841.16441847661917563528, 	 82667.41677819083270151168
5.74750000000000049738, 	 90939.53322060419304762036, 	 83824.72434371869894675910, 	 82571.59348622645484283566
5.74860000000000059828, 	 91578.26320107805076986551, 	 83828.53926095616770908237, 	 82483.36894326226320117712
5.74970000000000069917, 	 92251.47237899224273860455, 	 83854.16841190167178865522, 	 82404.14377766063262242824
5.75079999999999991189, 	 92957.50101748804445378482, 	 83903.07129331813484895974, 	 82335.46254550671437755227
5.75190000000000001279, 	 93695.54613636815338395536, 	 83982.80084534965862985700, 	 82279.03827466002258006483
5.75300000000000011369, 	 94464.55574048544804099947, 	 84072.31640089234861079603, 	 82236.70038020785432308912
5.75410000000000021458, 	 95263.43957581378344912082, 	 84198.40193519787862896919, 	 82210.40276937729504425079
5.75520000000000031548, 	 96090.83397953481471631676, 	 84352.03461106638133060187, 	 82202.18605085600574966520
5.75630000000000041638, 	 96945.30248697355273179710, 	 84534.90784813935169950128, 	 82214.19456953901681117713
