0.00000000000000000000,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.49999999999999994449,	 0.00000000000000000000,	 0.78539816339744827900,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.52262658290225505464,	 0.02262658290225511015,	 0.85809004687456913452,	 27.04868645794337922439,	 31.52196736981521851817,	 482700.43524810823146253824,	 483197.25246154010528698564,	 0.00000000000000000000,	 0.00000000000000000000,	 -241.25804848859482376611,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.06290242442974225412,	 0.05000000000000000278,	 0.01335067443184295537,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.52261610715349815504,	 0.02261610715349821055,	 0.85805564737808381892,	 27.04876947868072889491,	 31.52332784165252377306,	 482476.95260796113871037960,	 482973.81270706729264929891,	 0.00000000000000000000,	 0.00000000000000000000,	 -241.27329724564935986564,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.06366486228246870382,	 0.05000000000000000278,	 0.01335138445113384295,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.52260610131817508694,	 0.02260610131817514246,	 0.85802279159273775466,	 27.04803539177990145959,	 31.52367939034690280664,	 482263.49478773563168942928,	 482760.36596888833446428180,	 0.00000000000000000000,	 0.00000000000000000000,	 -241.28060740840473386015,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.06403037042023740355,	 0.05000000000000000278,	 0.01335166115986138533,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.52259669502863559387,	 0.02259669502863564938,	 0.85799190508698752744,	 27.04705063126627351267,	 31.52366644825641728289,	 482062.82727755868108943105,	 482559.69805072917370125651,	 0.00000000000000000000,	 0.00000000000000000000,	 -241.28485119125437563525,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.06424255956271984758,	 0.05000000000000000278,	 0.01335177583691786116,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.52258803342946091863,	 0.02258803342946097414,	 0.85796346433923120767,	 27.04663223030774688027,	 31.52422376299901074503,	 481878.04649516812060028315,	 482374.93483709794236347079,	 0.00000000000000000000,	 0.00000000000000000000,	 -241.29311615593397277735,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.06465580779669899414,	 0.05000000000000000278,	 0.01335212253682470721,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.52258025344390324207,	 0.02258025344390329758,	 0.85793791881102055008,	 27.04748462809110520766,	 31.52615595493792355342,	 481712.07346993678947910666,	 482209.02272458432707935572,	 0.00000000000000000000,	 0.00000000000000000000,	 -241.31149806885784414590,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.06557490344289185202,	 0.04999999999999999584,	 0.01335304031552702816,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.52257346378858460234,	 0.02257346378858465785,	 0.85791562533600429497,	 27.05009306107221078719,	 31.53001561252365547716,	 481567.22748980479082092643,	 482064.29843206779332831502,	 0.00000000000000000000,	 0.00000000000000000000,	 -241.34417682777421987339,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.06720884138871063840,	 0.04999999999999999584,	 0.01335476184681954476,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.52256771460601392221,	 0.02256771460601397772,	 0.85789674842483221173,	 27.05464160796028139089,	 31.53601136457830378390,	 481444.57826163095887750387,	 481941.83826802438125014305,	 0.00000000000000000000,	 0.00000000000000000000,	 -241.39272659318146452279,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.06963632965907429195,	 0.05000000000000000278,	 0.01335737486708751115,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.52256300062155436326,	 0.02256300062155441877,	 0.85788127064621555462,	 27.06109443511999046450,	 31.54410215149667706669,	 481344.01325982582056894898,	 481841.52845009783050045371,	 0.00000000000000000000,	 0.00000000000000000000,	 -241.45683574211753352756,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.07284178710587774219,	 0.05000000000000000278,	 0.01336086205918928654,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.52255927680799207913,	 0.02255927680799213464,	 0.85786904406865738260,	 27.06947470155259338753,	 31.55432042770639355922,	 481264.57190383016131818295,	 481762.40947265736758708954,	 0.00000000000000000000,	 0.00000000000000000000,	 -241.53677355383084091045,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.07683867769154240079,	 0.05000000000000000278,	 0.01336523774672091283,	 0.00000000000000000000,	 0.00000000000000000000
