0.00000000000000000000,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.49999999999999994449,	 0.00000000000000000000,	 0.78539816339744827900,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.50126177591971865510,	 0.00126177591971871061,	 0.78936715101934329386,	 0.01341067608324754412,	 0.01698914892256381606,	 25712.88643748970571323298,	 25712.88658180529455421492,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.13557107075553090358,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00677855353777654518,	 0.05000000000000000278,	 0.00000734725253281980,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.50125188116899355162,	 0.00125188116899360713,	 0.78933598760543144390,	 0.01965772089556475782,	 0.02490412347117149441,	 25517.65400676663193735294,	 25517.65431687431555474177,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.19873540155573193866,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00993677007778659763,	 0.05000000000000000278,	 0.00001077032705200322,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.50124211813817476369,	 0.00124211813817481920,	 0.78930523964491972055,	 0.02606825983658722298,	 0.03302684250305294028,	 25325.31777988495741738006,	 25325.31832527112055686302,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.26355999472453428556,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.01317799973622671601,	 0.05000000000000000971,	 0.00001428331175150796,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.50123248751518256761,	 0.00123248751518262312,	 0.78927490928005994419,	 0.03265039739698141763,	 0.04136758563218942419,	 25135.88875539356740773655,	 25135.88961103213659953326,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.33012693041718593756,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.01650634652085929827,	 0.05000000000000000278,	 0.00001789065358962221,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.50122298996105374425,	 0.00122298996105379976,	 0.78924499856860474978,	 0.03941220479687271294,	 0.04993659113247687908,	 24949.37810566020925762132,	 24949.37935249177462537773,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.39851796212585594015,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.01992589810629279840,	 0.05000000000000000278,	 0.00002159678173378797,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.50121362611455322345,	 0.00121362611455327896,	 0.78921550949834073929,	 0.04636164871144511646,	 0.05874396556260604724,	 24765.79683203007880365476,	 24765.79855745682289125398,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.46881379517148252800,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.02344068975857412779,	 0.05000000000000000278,	 0.00002540606846744565,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.50120439659061088999,	 0.00120439659061094551,	 0.78918644398218051883,	 0.05350650531063926713,	 0.06779957476290282559,	 24585.15482380243702209555,	 24585.15712219360648305155,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.54109321645302510539,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.02705466082265125735,	 0.05000000000000000278,	 0.00002932278203832881,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.50119530197335782074,	 0.00119530197335787625,	 0.78915780383624489769,	 0.06085427793862850654,	 0.07711293944354903618,	 24407.46042243494594004005,	 24407.46339563766014180146,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.61543226075689083654,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.03077161303784454321,	 0.05000000000000000278,	 0.00003335104149025674,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.50118634281101159811,	 0.00118634281101165362,	 0.78912959076376965051,	 0.06841213438766136079,	 0.08669315558354333262,	 24232.72091831673606066033,	 24232.72467616834910586476,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.69190357500410804015,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.03459517875020540201,	 0.05000000000000000278,	 0.00003749478222344774,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 12036044.44901880063116550446,	 0.50117751961690626405,	 0.00117751961690631957,	 0.78910180635836413288,	 0.07618683344567017679,	 0.09654880122156322964,	 24060.94321825727456598543,	 24060.94787909278238657862,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.77057567382801916978,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.03852878369140096126,	 0.05000000000000000278,	 0.00004175771566764084,	 0.00000000000000000000,	 0.00000000000000000000
