0.00000000000000000000,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.49999999999999994449,	 0.00000000000000000000,	 0.78539816339744827900,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.59025169585290659935,	 0.09025169585290665486,	 1.09452165823109015541,	 25.27652159251906027748,	 23.09366964320256698784,	 287525.48822048935107886791,	 287792.14700928406091406941,	 0.00000000000000000000,	 0.00000000000000000000,	 -156.50048821855560277072,	 0.00000000000000000000,	 0.00000000000000000000,	 -7.82502441092778067144,	 0.05000000000000000278,	 0.02376371503311047739,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.59014699361073841288,	 0.09014699361073846839,	 1.09413338757157352354,	 25.04749095153927029855,	 22.89253873070459732730,	 287171.66426332906121388078,	 287433.69842809747206047177,	 0.00000000000000000000,	 0.00000000000000000000,	 -155.16499433905136129397,	 0.00000000000000000000,	 0.00000000000000000000,	 -7.75824971695256859761,	 0.05000000000000000278,	 0.02355883805282893775,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.59004080346214282660,	 0.09004080346214288211,	 1.09373966961626800654,	 24.81884604839818209143,	 22.69173070873960895710,	 286813.45690432062838226557,	 287070.91422559961210936308,	 0.00000000000000000000,	 0.00000000000000000000,	 -153.83160334399153157392,	 0.00000000000000000000,	 0.00000000000000000000,	 -7.69158016719957604579,	 0.04999999999999999584,	 0.02335428667014200627,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58993315744850227667,	 0.08993315744850233218,	 1.09334062610990834230,	 24.59065285087561036903,	 22.49130075626004199307,	 286450.98774115869309753180,	 286703.91704601293895393610,	 0.00000000000000000000,	 0.00000000000000000000,	 -152.50067213401820254148,	 0.00000000000000000000,	 0.00000000000000000000,	 -7.62503360670091012707,	 0.05000000000000000278,	 0.02315011636882877144,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58982408948858477959,	 0.08982408948858483511,	 1.09293638570863138604,	 24.36298135800898378989,	 22.29130778019862901829,	 286084.38671608758158981800,	 286332.83791736332932487130,	 0.00000000000000000000,	 0.00000000000000000000,	 -151.17258299522231368428,	 0.00000000000000000000,	 0.00000000000000000000,	 -7.55862914976111621712,	 0.05000000000000000278,	 0.02294638647843776774,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58971363521050101930,	 0.08971363521050107481,	 1.09252708334791592826,	 24.13590610714935280612,	 22.09181490786280122052,	 285713.78775933763245120645,	 285957.81190229929052293301,	 0.00000000000000000000,	 0.00000000000000000000,	 -149.84774703387705585556,	 0.00000000000000000000,	 0.00000000000000000000,	 -7.49238735169385261514,	 0.04999999999999999584,	 0.02274316068841033059,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58960183179368008677,	 0.08960183179368014228,	 1.09211285964816950944,	 23.90950618132586313891,	 21.89288952153576062187,	 285339.32873459463007748127,	 285578.97804039571201428771,	 0.00000000000000000000,	 0.00000000000000000000,	 -148.52660450482966325580,	 0.00000000000000000000,	 0.00000000000000000000,	 -7.42633022524148422860,	 0.05000000000000000971,	 0.02254050709082245849,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58948871783567302618,	 0.08948871783567308169,	 1.09169386041281346600,	 23.68386519530126577138,	 21.69460327123708509589,	 284961.15039274242008104920,	 285196.47829829063266515732,	 0.00000000000000000000,	 0.00000000000000000000,	 -147.20962498410165153473,	 0.00000000000000000000,	 0.00000000000000000000,	 -7.36048124920508328728,	 0.05000000000000000278,	 0.02233849820005838829,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58937433325848953558,	 0.08937433325848959109,	 1.09127023627322650157,	 23.45907154265253069525,	 21.49703232332909763613,	 284579.39667994732735678554,	 284810.45787930244114249945,	 0.00000000000000000000,	 0.00000000000000000000,	 -145.89730913104330056740,	 0.00000000000000000000,	 0.00000000000000000000,	 -7.29486545655216556128,	 0.05000000000000000278,	 0.02213721121450816856,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58925871931949380667,	 0.08925871931949386218,	 1.09084214272114499167,	 23.23521963057062933444,	 21.30025850725709801736,	 284194.21729267702903598547,	 284421.06779891502810642123,	 0.00000000000000000000,	 0.00000000000000000000,	 -144.59019652254431775873,	 0.00000000000000000000,	 0.00000000000000000000,	 -7.22950982612721571030,	 0.04999999999999999584,	 0.02193672920136348001,	 0.00000000000000000000,	 0.00000000000000000000
5.71119999999999983231,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58914191893992007287,	 0.08914191893992012838,	 1.09040974131668710889,	 23.01241354811785555512,	 21.10437267400968153197,	 283805.77424560120562091470,	 284028.47151858295546844602,	 0.00000000000000000000,	 0.00000000000000000000,	 -143.28888843614524262193,	 0.00000000000000000000,	 0.00000000000000000000,	 -7.16444442180726248637,	 0.05000000000000000278,	 0.02173714455431432699,	 0.00000000000000000000,	 0.00000000000000000000
5.71229999999999993321,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58902397768415770685,	 0.08902397768415776236,	 1.08997320330333780092,	 22.79077508817670505437,	 20.90948201213169355128,	 283414.25513176282402127981,	 283632.85835077066440135241,	 0.00000000000000000000,	 0.00000000000000000000,	 -141.99409738354407295446,	 0.00000000000000000000,	 0.00000000000000000000,	 -7.09970486917720400299,	 0.05000000000000000278,	 0.02153856651839210906,	 0.00000000000000000000,	 0.00000000000000000000
5.71340000000000003411,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58890494576229468482,	 0.08890494576229474033,	 1.08953271700472797967,	 22.57045771722289018157,	 20.71572277266910688809,	 283019.89410927187418565154,	 283234.46469426894327625632,	 0.00000000000000000000,	 0.00000000000000000000,	 -140.70673321212547079995,	 0.00000000000000000000,	 0.00000000000000000000,	 -7.03533666060627460581,	 0.05000000000000000971,	 0.02134113427408991168,	 0.00000000000000000000,	 0.00000000000000000000
5.71450000000000013500,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58878488132815787193,	 0.08878488132815792744,	 1.08908850000483070630,	 22.35166685934778385558,	 20.52327874112034322707,	 282622.99923323071561753750,	 282833.60171837359666824341,	 0.00000000000000000000,	 0.00000000000000000000,	 -139.42802807588898872382,	 0.00000000000000000000,	 0.00000000000000000000,	 -6.97140140379445050201,	 0.05000000000000000971,	 0.02114503592943796362,	 0.00000000000000000000,	 0.00000000000000000000
5.71560000000000023590,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58866385508783014568,	 0.08866385508783020120,	 1.08864081615983465667,	 22.13468503556775957009,	 20.33240413826072767733,	 282223.98234319564653560519,	 282430.68567221640842035413,	 0.00000000000000000000,	 0.00000000000000000000,	 -138.15969139282097444266,	 0.00000000000000000000,	 0.00000000000000000000,	 -6.90798456964104889977,	 0.05000000000000000278,	 0.02095053206743886440,	 0.00000000000000000000,	 0.00000000000000000000
5.71670000000000033680,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58854195589626112639,	 0.08854195589626118190,	 1.08818999624220746902,	 21.91989871564511460633,	 20.14344810312538669450,	 281823.38630141684552654624,	 282026.26555215852567926049,	 0.00000000000000000000,	 0.00000000000000000000,	 -136.90407558081349748136,	 0.00000000000000000000,	 0.00000000000000000000,	 -6.84520377904067434116,	 0.04999999999999999584,	 0.02075798092590109764,	 0.00000000000000000000,	 0.00000000000000000000
5.71780000000000043769,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58841929672935255891,	 0.08841929672935261442,	 1.08773645994629930556,	 21.70782291529636154337,	 19.95687716155810420560,	 281421.90471003809943795204,	 281621.04318305884953588247,	 0.00000000000000000000,	 0.00000000000000000000,	 -135.66432829436865858952,	 0.00000000000000000000,	 0.00000000000000000000,	 -6.78321641471843328475,	 0.05000000000000000278,	 0.02056786151596711604,	 0.00000000000000000000,	 0.00000000000000000000
5.71890000000000053859,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58829602027494298788,	 0.08829602027494304339,	 1.08728073645662415281,	 21.49911981966585372561,	 19.77329230510425617240,	 281020.39087606885004788637,	 281215.88242036040173843503,	 0.00000000000000000000,	 0.00000000000000000000,	 -134.44450836749231825706,	 0.00000000000000000000,	 0.00000000000000000000,	 -6.72222541837461662340,	 0.05000000000000000278,	 0.02038079121212568387,	 0.00000000000000000000,	 0.00000000000000000000
5.72000000000000063949,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58817230341429782570,	 0.08817230341429788121,	 1.08682348088910063488,	 21.29460879343725920876,	 19.59343827943128601987,	 280619.85492386174155399203,	 280811.80633566668257117271,	 0.00000000000000000000,	 0.00000000000000000000,	 -133.24964923164716879000,	 0.00000000000000000000,	 0.00000000000000000000,	 -6.66248246158235968295,	 0.05000000000000000971,	 0.02019753534614491391,	 0.00000000000000000000,	 0.00000000000000000000
5.72109999999999985221,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58804836003651206333,	 0.08804836003651211884,	 1.08636548455164039240,	 21.09526661629921306940,	 19.41820401722864986027,	 280221.44996668980456888676,	 280409.98329031717730686069,	 0.00000000000000000000,	 0.00000000000000000000,	 -132.08576257927475694487,	 0.00000000000000000000,	 0.00000000000000000000,	 -6.60428812896373784724,	 0.05000000000000000278,	 0.02001900770804923568,	 0.00000000000000000000,	 0.00000000000000000000
5.72219999999999995310,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58792444188038450736,	 0.08792444188038456288,	 1.08590767790599485032,	 20.90221824956642748816,	 19.24861447694441807243,	 279826.44967711612116545439,	 280011.70425675716251134872,	 0.00000000000000000000,	 0.00000000000000000000,	 -130.95978398435505596353,	 0.00000000000000000000,	 0.00000000000000000000,	 -6.54798919921775368636,	 0.05000000000000000971,	 0.01984626221853079756,	 0.00000000000000000000,	 0.00000000000000000000
5.72330000000000005400,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58780083736468025091,	 0.08780083736468030642,	 1.08545112609893457112,	 20.71671958446638228679,	 19.08581518443985203248,	 279436.22030748537508770823,	 279618.35447811265476047993,	 0.00000000000000000000,	 0.00000000000000000000,	 -129.87946917536447699604,	 0.00000000000000000000,	 0.00000000000000000000,	 -6.49397345876822384980,	 0.05000000000000000278,	 0.01968047710031345723,	 0.00000000000000000000,	 0.00000000000000000000
5.72440000000000015490,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58767786858605874922,	 0.08767786858605880473,	 1.08499701773774193114,	 20.54013428491927584219,	 18.93105137537262550040,	 279052.18993177136871963739,	 279231.38228485989384353161,	 0.00000000000000000000,	 0.00000000000000000000,	 -128.85325371139364847295,	 0.00000000000000000000,	 0.00000000000000000000,	 -6.44266268556968313419,	 0.05000000000000000278,	 0.01952293349297146846,	 0.00000000000000000000,	 0.00000000000000000000
5.72550000000000025580,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58755588589220530960,	 0.08755588589220536511,	 1.08454664473488771037,	 20.37390981762736075211,	 18.78564644179749976161,	 278675.72220220131566748023,	 278852.17245831940090283751,	 0.00000000000000000000,	 0.00000000000000000000,	 -127.89010810960691344462,	 0.00000000000000000000,	 0.00000000000000000000,	 -6.39450540548034584987,	 0.05000000000000000278,	 0.01937499336431472777,	 0.00000000000000000000,	 0.00000000000000000000
5.72660000000000035669,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58743525252085204702,	 0.08743525252085210253,	 1.08410134552022530130,	 20.21955650691092287730,	 18.65098368382543370103,	 278308.35774461249820888042,	 278482.28734079963760450482,	 0.00000000000000000000,	 0.00000000000000000000,	 -126.99941723816368721600,	 0.00000000000000000000,	 0.00000000000000000000,	 -6.34997086190818471607,	 0.05000000000000000278,	 0.01923808096411714838,	 0.00000000000000000000,	 0.00000000000000000000
5.72770000000000045759,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58731637654257640158,	 0.08731637654257645709,	 1.08366262289426473764,	 20.07861056400187038662,	 18.52847015280048381669,	 277951.69503578526200726628,	 278123.34713888686383143067,	 0.00000000000000000000,	 0.00000000000000000000,	 -126.19072712989328977073,	 0.00000000000000000000,	 0.00000000000000000000,	 -6.30953635649466537672,	 0.05000000000000000971,	 0.01911364499998307459,	 0.00000000000000000000,	 0.00000000000000000000
5.72880000000000055849,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.58719966423362623953,	 0.08719966423362629504,	 1.08323197186843089845,	 19.95259793449778840113,	 18.41950611934229797839,	 277607.02674343716353178024,	 277776.66584627743577584624,	 0.00000000000000000000,	 0.00000000000000000000,	 -125.47354667433066310878,	 0.00000000000000000000,	 0.00000000000000000000,	 -6.27367733371653368835,	 0.05000000000000000278,	 0.01900312787075876531,	 0.00000000000000000000,	 0.00000000000000000000
