0.00000000000000000000,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.39999999999999996669,	 0.00000000000000000000,	 0.50265482457436694297,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48364741033774677481,	 0.08364741033774680812,	 0.73486507230676301194,	 21.45042191240017004361,	 29.18960598449272580979,	 167294.82067549350904300809,	 167720.83722425848827697337,	 0.00000000000000000000,	 0.00000000000000000000,	 -241.41227977719285036073,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.07061398885964287331,	 0.05000000000000000278,	 0.04197239964105692334,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48359761865989969731,	 0.08359761865989973062,	 0.73471377083931421748,	 21.28944108119058498119,	 28.97651020869009741432,	 167195.23731979931471869349,	 167615.05639173646341077983,	 0.00000000000000000000,	 0.00000000000000000000,	 -239.67454834858023104971,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.98372741742901226303,	 0.05000000000000000278,	 0.04166812929861930803,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48354982504789612019,	 0.08354982504789615350,	 0.73456855552656041830,	 21.13166422921469589369,	 28.76745004973279051796,	 167099.65009579222532920539,	 167513.43318697417271323502,	 0.00000000000000000000,	 0.00000000000000000000,	 -237.96885912952893704642,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.89844295647644756286,	 0.05000000000000000278,	 0.04136954576859838001,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48350297532329805650,	 0.08350297532329808980,	 0.73442622203540697257,	 20.97761490943754836280,	 28.56327059142805069314,	 167005.95064659600029699504,	 167413.88086003556963987648,	 0.00000000000000000000,	 0.00000000000000000000,	 -236.30274930431605184822,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.81513746521580365823,	 0.05000000000000000278,	 0.04107791185624449365,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48345621150930007115,	 0.08345621150930010446,	 0.73428416330107482146,	 20.82750927688039155328,	 28.36437215702362024672,	 166912.42301860009320080280,	 167314.69182253116741776466,	 0.00000000000000000000,	 0.00000000000000000000,	 -234.67996878950415862164,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.73399843947520970744,	 0.05000000000000000971,	 0.04079384136283376733,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48340871463028023403,	 0.08340871463028026733,	 0.73413989173296256840,	 20.68174497066748429575,	 28.17139512994929617662,	 166817.42926056036958470941,	 167214.24301234423182904720,	 0.00000000000000000000,	 0.00000000000000000000,	 -233.10622483498497103938,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.65531124174924926251,	 0.05000000000000000278,	 0.04051829082981278640,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48335989039177307269,	 0.08335989039177310600,	 0.73399160309034838789,	 20.54050396145996870700,	 27.98465796472006772433,	 166719.78078354604076594114,	 167111.35132424722542054951,	 0.00000000000000000000,	 0.00000000000000000000,	 -231.58444480809467336258,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.57922224040473402340,	 0.05000000000000000278,	 0.04025174368242984135,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48330944624180594005,	 0.08330944624180597335,	 0.73383841019530404726,	 20.40366352430974217214,	 27.80402775439282692105,	 166618.89248361185309477150,	 167005.42446329537779092789,	 0.00000000000000000000,	 0.00000000000000000000,	 -230.11367123565062797752,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.50568356178253281996,	 0.05000000000000000278,	 0.03999402112097900919,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48325729872821548971,	 0.08325729872821552302,	 0.73368006119435502654,	 20.27077241396264639661,	 27.62889914299147164911,	 166514.59745643095811828971,	 166896.27549035774427466094,	 0.00000000000000000000,	 0.00000000000000000000,	 -228.68893416159244225128,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.43444670807962282311,	 0.05000000000000000278,	 0.03974425586505821173,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48320354175988916579,	 0.08320354175988919909,	 0.73351684287457974420,	 20.14107736529865988473,	 27.45823434178794641980,	 166407.08351977824349887669,	 166784.06083636250696144998,	 0.00000000000000000000,	 0.00000000000000000000,	 -227.30159834326991585840,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.36507991716349685873,	 0.05000000000000000278,	 0.03950095110744951399,	 0.00000000000000000000,	 0.00000000000000000000
5.71119999999999983231,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48314852586755480113,	 0.08314852586755483443,	 0.73334982097668310885,	 20.01374420135063303405,	 27.29085578107336829135,	 166297.05173510950407944620,	 166669.44713974118349142373,	 0.00000000000000000000,	 0.00000000000000000000,	 -225.94174933738361232827,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.29708746686918097168,	 0.05000000000000000278,	 0.03926239834781481558,	 0.00000000000000000000,	 0.00000000000000000000
5.71229999999999993321,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48309282775633061169,	 0.08309282775633064499,	 0.73318074731381721598,	 19.88844447664672188125,	 27.12625031346334125715,	 166185.65551266117836348712,	 166553.57224069550284184515,	 0.00000000000000000000,	 0.00000000000000000000,	 -224.60486891886276339392,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.23024344594313816970,	 0.05000000000000000278,	 0.03902783588644038321,	 0.00000000000000000000,	 0.00000000000000000000
5.71340000000000003411,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48303726955570808199,	 0.08303726955570811530,	 0.73301211777353669774,	 19.76538714025344845027,	 26.96461171786513943971,	 166074.53911141617572866380,	 166438.08425396378152072430,	 0.00000000000000000000,	 0.00000000000000000000,	 -223.29218399786719828626,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.16460919989336098013,	 0.05000000000000000278,	 0.03879750971755981104,	 0.00000000000000000000,	 0.00000000000000000000
5.71450000000000013500,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48298306551169079004,	 0.08298306551169082335,	 0.73284761704315926067,	 19.64416333064743724890,	 26.80524965054302910517,	 165966.13102338157477788627,	 166325.39172779553337022662,	 0.00000000000000000000,	 0.00000000000000000000,	 -221.99742860254960419297,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.09987143012748056492,	 0.05000000000000000278,	 0.03857037884008253370,	 0.00000000000000000000,	 0.00000000000000000000
5.71560000000000023590,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48293162058451871710,	 0.08293162058451875041,	 0.73269150687241824116,	 19.52323022100205918150,	 26.64590764036465131426,	 165863.24116903732647188008,	 166218.24336602675612084568,	 0.00000000000000000000,	 0.00000000000000000000,	 -220.70128775675235033304,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.03506438783761822719,	 0.05000000000000000278,	 0.03834314192158738005,	 0.00000000000000000000,	 0.00000000000000000000
5.71670000000000033680,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48288367921624975043,	 0.08288367921624978374,	 0.73254604325668626341,	 19.40140827794542133233,	 26.48489942242048300614,	 165767.35843249948811717331,	 166118.08338120733969844878,	 0.00000000000000000000,	 0.00000000000000000000,	 -219.38947669887801339428,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.96947383494390138026,	 0.05000000000000000278,	 0.03811334485684525486,	 0.00000000000000000000,	 0.00000000000000000000
5.71780000000000043769,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48283990986879204987,	 0.08283990986879208318,	 0.73241325098992526854,	 19.27756527701500033345,	 26.32061237417477173040,	 165679.81973758400999940932,	 166026.20705545978853479028,	 0.00000000000000000000,	 0.00000000000000000000,	 -218.04835794395862080819,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.90241789719793175095,	 0.05000000000000000278,	 0.03787864275640116102,	 0.00000000000000000000,	 0.00000000000000000000
5.71890000000000053859,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48280102595072460492,	 0.08280102595072463822,	 0.73229529077360566713,	 19.15076640984074174412,	 26.15169952767228522816,	 165602.05190144927473738790,	 165944.00759554209071211517,	 0.00000000000000000000,	 0.00000000000000000000,	 -216.66647850364228133913,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.83332392518211584331,	 0.05000000000000000971,	 0.03763707163006349554,	 0.00000000000000000000,	 0.00000000000000000000
5.72000000000000063949,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48276776850964470134,	 0.08276776850964473464,	 0.73219440685926862056,	 19.02028759777120825447,	 25.97710037059460930209,	 165535.53701928936061449349,	 165872.94189112132880836725,	 0.00000000000000000000,	 0.00000000000000000000,	 -215.23475314674527680836,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.76173765733726561677,	 0.05000000000000000971,	 0.03738707927123071512,	 0.00000000000000000000,	 0.00000000000000000000
5.72109999999999985221,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48274076306048741003,	 0.08274076306048744334,	 0.73211249299893310649,	 18.88547500415591429146,	 25.79586495894345432589,	 165481.52612097471137531102,	 165814.23944546474376693368,	 0.00000000000000000000,	 0.00000000000000000000,	 -213.74507340463591731350,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.68725367023179551040,	 0.04999999999999999584,	 0.03712727787350375563,	 0.00000000000000000000,	 0.00000000000000000000
5.72219999999999995310,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.48272036260250761330,	 0.08272036260250764661,	 0.73205061666401516351,	 18.74569334615900828567,	 25.60710000024848653766,	 165440.72520501518738456070,	 165768.58699022655491717160,	 0.00000000000000000000,	 0.00000000000000000000,	 -212.18993010522288500397,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.60949650526114496074,	 0.05000000000000000278,	 0.03685637244510839294,	 0.00000000000000000000,	 0.00000000000000000000
