0.00000000000000000000,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.49999999999999994449,	 0.00000000000000000000,	 0.78539816339744827900,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.73945260170583493320,	 0.23945260170583498871,	 1.71779191882784965095,	 6.87637748875847520935,	 4.00303285478874038006,	 306492.48257064918288961053,	 306500.49470666743582114577,	 0.00000000000000000000,	 0.00000000000000000000,	 -21.65403351373266360724,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.08270167568663322477,	 0.05000000000000000278,	 0.00581894157828311605,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.73945205698758720292,	 0.23945205698758725843,	 1.71778938800367719786,	 7.00817372033901975215,	 4.07976307763988721433,	 306494.98544295068131759763,	 306503.30767633550567552447,	 0.00000000000000000000,	 0.00000000000000000000,	 -22.06911476727893983707,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.10345573836394694744,	 0.04999999999999999584,	 0.00593048136430755074,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.73945194492183785595,	 0.23945194492183791146,	 1.71778886733343627569,	 7.13202727429867611164,	 4.15186488277216980691,	 306499.50501073122723028064,	 306508.12400173360947519541,	 0.00000000000000000000,	 0.00000000000000000000,	 -22.45914645994221103820,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.12295732299711059632,	 0.05000000000000000278,	 0.00603529144012244188,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.73945230203206624431,	 0.23945230203206629982,	 1.71779052650852381845,	 7.24797412864188661530,	 4.21935854039996183218,	 306504.51855791348498314619,	 306513.42005115968640893698,	 0.00000000000000000000,	 0.00000000000000000000,	 -22.82423641825103288738,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.14121182091255168878,	 0.05000000000000000278,	 0.00613340102620273282,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.73945318611596289049,	 0.23945318611596294600,	 1.71779463406717525231,	 7.35600729990453938711,	 4.28223907213397403382,	 306510.95921781775541603565,	 306520.12800355319632217288,	 0.00000000000000000000,	 0.00000000000000000000,	 -23.16435524269915191553,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.15821776213495764019,	 0.05000000000000000278,	 0.00622480255400591036,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.73945453104000868905,	 0.23945453104000874456,	 1.71780088275324072100,	 7.45615443966981406021,	 4.34052311564732029581,	 306517.08662105799885466695,	 306526.50669151672627776861,	 0.00000000000000000000,	 0.00000000000000000000,	 -23.47959439530420056030,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.17397971976520998361,	 0.04999999999999999584,	 0.00630952040504940536,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.73945638573443817076,	 0.23945638573443822628,	 1.71780949991518916420,	 7.54839893870715439306,	 4.39420025275202519310,	 306524.73422848986228927970,	 306534.38872642052592709661,	 0.00000000000000000000,	 0.00000000000000000000,	 -23.76989549363425879847,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.18849477468171293992,	 0.05000000000000000278,	 0.00638753916285746647,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.73945872298143611179,	 0.23945872298143616730,	 1.71782035911261909966,	 7.63280488959158898155,	 4.44330796820599793762,	 306532.05962317803641781211,	 306541.93111602822318673134,	 0.00000000000000000000,	 0.00000000000000000000,	 -24.03546177826369500963,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.20177308891318479489,	 0.05000000000000000278,	 0.00645891337969735531,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.73946149550647721771,	 0.23946149550647727322,	 1.71783324072113185998,	 7.70941437483856972790,	 4.48787122759495726854,	 306539.96552108210744336247,	 306550.03601515985792502761,	 0.00000000000000000000,	 0.00000000000000000000,	 -24.27642956322474887543,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.21382147816123753259,	 0.05000000000000000278,	 0.00652367951633496795,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.73946470877149161893,	 0.23946470877149167444,	 1.71784817014066115703,	 7.77827068268790178251,	 4.52791510791724949314,	 306548.39214963460108265281,	 306558.64315724687185138464,	 0.00000000000000000000,	 0.00000000000000000000,	 -24.49293416822930780086,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.22464670841146539004,	 0.05000000000000000278,	 0.00658187398091187453,	 0.00000000000000000000,	 0.00000000000000000000
