x [cm], 	 0.40000000000000002220, 	 2.00000000000000000000, 	 3.60000000000000008882
0.00000000000000000000, 	 0.00000000000000000000, 	 0.00000000000000000000, 	 0.00000000000000000000
5.70020000000000059970, 	 309001.17499806598061695695, 	 309338.67213802534388378263, 	 308788.53358102240599691868
5.70130000000000070060, 	 309980.31329314754111692309, 	 309293.82486901560332626104, 	 308702.24649027123814448714
5.70239999999999991331, 	 310482.76582314679399132729, 	 309315.75944828655337914824, 	 308737.57451360538834705949
5.70350000000000001421, 	 310691.15473360242322087288, 	 309394.19076713646063581109, 	 308890.28758362511871382594
5.70460000000000011511, 	 310858.71474715165095403790, 	 309490.81313732505077496171, 	 309104.31400448631029576063
5.70570000000000021600, 	 310910.42143872089218348265, 	 309579.09961700352141633630, 	 309304.90812993911094963551
5.70680000000000031690, 	 310821.14233112201327458024, 	 309679.87601175566669553518, 	 309492.03861495631281286478
5.70790000000000041780, 	 310735.06154936295934021473, 	 309731.26282915391493588686, 	 309688.65962585434317588806
5.70900000000000051870, 	 310679.23755354515742510557, 	 309760.40059356315759941936, 	 309864.94611670239828526974
5.71010000000000061959, 	 310642.84476615389576181769, 	 309835.60326216882094740868, 	 310007.92947633838048204780
5.71119999999999983231, 	 310641.47188201738754287362, 	 309932.44389642821624875069, 	 310124.89404408441623672843
5.71229999999999993321, 	 310720.39319539011921733618, 	 310010.36243962484877556562, 	 310206.82575481972889974713
5.71340000000000003411, 	 310843.25302195234689861536, 	 310103.64421828347258269787, 	 310265.50874975626356899738
5.71450000000000013500, 	 310974.26283707364927977324, 	 310206.21047379268566146493, 	 310332.33888846094487234950
5.71560000000000023590, 	 311119.54618895833846181631, 	 310301.06684833212057128549, 	 310422.57506034016842022538
5.71670000000000033680, 	 311270.94110843987436965108, 	 310398.32567178708268329501, 	 310540.32263988943304866552
5.71780000000000043769, 	 311424.24459940940141677856, 	 310502.38628922594944015145, 	 310681.47442352416692301631
5.71890000000000053859, 	 311578.50245519267627969384, 	 310614.94046771415742114186, 	 310838.88431752362521365285
5.72000000000000063949, 	 311734.48886883771046996117, 	 310736.33736923785181716084, 	 311007.39135229453677311540
5.72109999999999985221, 	 311893.91291517514036968350, 	 310867.52600926521699875593, 	 311173.09596936282468959689
5.72219999999999995310, 	 312059.17851057375082746148, 	 311009.26660491211805492640, 	 311343.39323477580910548568
5.72330000000000005400, 	 312230.96480818209238350391, 	 311158.58545667264843359590, 	 311521.42395988089265301824
5.72440000000000015490, 	 312409.73901694052619859576, 	 311314.71513077197596430779, 	 311705.86557043273933231831
5.72550000000000025580, 	 312595.66048125183442607522, 	 311477.42012849310413002968, 	 311895.40599571337224915624
5.72660000000000035669, 	 312788.39820551825687289238, 	 311646.47769388864981010556, 	 312088.52143774571595713496
5.72770000000000045759, 	 312987.09442650940036401153, 	 311821.51149201625958085060, 	 312284.02622252493165433407
5.72880000000000055849, 	 313190.47215611021965742111, 	 312001.98905399366049095988, 	 312481.46332150284433737397
5.72990000000000065938, 	 313397.07342341047478839755, 	 312187.30341624090215191245, 	 312681.06721522466978058219
5.73099999999999987210, 	 313605.54717981658177450299, 	 312376.87064717593602836132, 	 312883.42334878968540579081
5.73209999999999997300, 	 313814.88637374830432236195, 	 312570.19641446811147034168, 	 313089.06546699034515768290
5.73320000000000007390, 	 314024.54575622151605784893, 	 312766.89579095732187852263, 	 313298.20744818542152643204
5.73430000000000017479, 	 314234.42668074747780337930, 	 312966.67632199916988611221, 	 313510.68264103302499279380
5.73540000000000027569, 	 314444.76223680528346449137, 	 313169.30572388588916510344, 	 313726.04857423459179699421
5.73650000000000037659, 	 314655.95836269413121044636, 	 313374.58308314549503847957, 	 313943.75431310303974896669
5.73760000000000047748, 	 314868.44105909153586253524, 	 313582.32086192385759204626, 	 314163.28135378868319094181
5.73870000000000057838, 	 315082.54638286592671647668, 	 313792.34211794874863699079, 	 314384.31961181346559897065
5.73980000000000067928, 	 315298.47448893490945920348, 	 314004.48781067499658092856, 	 314606.69394494657171890140
5.74089999999999989200, 	 315516.28229537000879645348, 	 314218.61951988202054053545, 	 314830.32426602888153865933
5.74199999999999999289, 	 315735.90313507348764687777, 	 314434.61727494403021410108, 	 315055.18201227567624300718
5.74310000000000009379, 	 315957.18096536857774481177, 	 314652.37415096204495057464, 	 315281.25214328372385352850
5.74420000000000019469, 	 316179.90776293940143659711, 	 314871.78974295349325984716, 	 315508.50815961539046838880
5.74530000000000029559, 	 316403.85655415896326303482, 	 315092.76436928543262183666, 	 315736.89988975023152306676
5.74640000000000039648, 	 316628.85794035601429641247, 	 315314.35333689500112086535, 	 315967.13948094384977594018
5.74750000000000049738, 	 316855.94204551371512934566, 	 315535.05433707596966996789, 	 316199.28425635542953386903
5.74860000000000059828, 	 317084.11898739438038319349, 	 315757.99167691182810813189, 	 316430.95566856063669547439
5.74970000000000069917, 	 317312.46513490547658875585, 	 315982.60488447983516380191, 	 316663.01402292359853163362
5.75079999999999991189, 	 317540.61812316463328897953, 	 316208.53102735843276605010, 	 316895.66338302689837291837
5.75190000000000001279, 	 317768.47079343075165525079, 	 316435.50118907709838822484, 	 317128.84671072260243818164
5.75300000000000011369, 	 317996.03351218299940228462, 	 316663.30112258205190300941, 	 317362.38521339971339330077
5.75410000000000021458, 	 318223.35701644077198579907, 	 316891.75128402083646506071, 	 317596.06466933951014652848
5.75520000000000031548, 	 318450.48339920886792242527, 	 317120.69609811017289757729, 	 317829.68950600252719596028
5.75630000000000041638, 	 318677.41925026278477162123, 	 317349.99779153562849387527, 	 318063.10702972894068807364
5.75740000000000051728, 	 318904.12753234332194551826, 	 317579.53227239788975566626, 	 318296.20851573377149179578
5.75850000000000061817, 	 319130.53284719533985480666, 	 317809.18595203815493732691, 	 318528.91963078366825357080
5.75960000000000071907, 	 319356.53415857977233827114, 	 318038.85321638971799984574, 	 318761.18679967155912891030
5.76069999999999993179, 	 319582.01949960883939638734, 	 318268.43443371774628758430, 	 318992.96270481467945501208
5.76180000000000003268, 	 319806.87842044414719566703, 	 318497.83444067847449332476, 	 319224.19629962433828040957
5.76290000000000013358, 	 320031.01009805360808968544, 	 318726.96158278197981417179, 	 319454.82949039503000676632
5.76400000000000023448, 	 320254.32708345190621912479, 	 318955.72736742038978263736, 	 319684.79895357316127046943
5.76510000000000033538, 	 320476.75582271383609622717, 	 319184.04666193627053871751, 	 319914.04008234251523390412
5.76620000000000043627, 	 320698.23533229733584448695, 	 319411.83823532972019165754, 	 320142.49055295943981036544
5.76730000000000053717, 	 320918.71510875463718548417, 	 319639.02539470576448366046, 	 320370.09253442595945671201
5.76840000000000063807, 	 321138.15293334180023521185, 	 319865.53651306818937882781, 	 320596.79354325693566352129
5.76949999999999985079, 	 321356.51289583288598805666, 	 320091.30533640092471614480, 	 320822.54647394915809854865
5.77059999999999995168, 	 321573.76377353281714022160, 	 320316.27105438971193507314, 	 321047.30942904198309406638
5.77170000000000005258, 	 321789.87783854419831186533, 	 320540.37819544755620881915, 	 321271.04576067259768024087
5.77280000000000015348, 	 322004.83015094575239345431, 	 320763.57643422123510390520, 	 321493.72425342875067144632
5.77390000000000025437, 	 322218.59834485611645504832, 	 320985.82038740906864404678, 	 321715.31926097086397930980
5.77500000000000035527, 	 322431.16283727326663210988, 	 321207.06944260303862392902, 	 321935.81060595804592594504
5.77610000000000045617, 	 322642.50731056346558034420, 	 321427.28763063548831269145, 	 322155.18315839208662509918
5.77720000000000055707, 	 322852.61927157454192638397, 	 321646.44352834485471248627, 	 322373.42620753723895177245
5.77830000000000065796, 	 323061.49050395702943205833, 	 321864.51017320615937933326, 	 322590.53283665393246337771
5.77939999999999987068, 	 323269.11729697749251499772, 	 322081.46497502364218235016, 	 322806.49944739608326926827
5.78049999999999997158, 	 323475.50041821284685283899, 	 322297.28961659589549526572, 	 323021.32549953495617955923
5.78160000000000007248, 	 323680.64486987551208585501, 	 322511.96994026203174144030, 	 323235.01341657788725569844
5.78270000000000017337, 	 323884.55950638110516592860, 	 322725.49581787484930828214, 	 323447.56855306314537301660
5.78380000000000027427, 	 324087.25659306650049984455, 	 322937.86100144224474206567, 	 323658.99914836871903389692
5.78490000000000037517, 	 324288.75136886810651049018, 	 323149.06295331683941185474, 	 323869.31623903725994750857
5.78600000000000047606, 	 324489.06165352556854486465, 	 323359.10265787999378517270, 	 324078.53352930245455354452
5.78710000000000057696, 	 324688.20751943468349054456, 	 323567.98441940656630322337, 	 324286.66722716100048273802
5.78820000000000067786, 	 324886.21103157574543729424, 	 323775.71565194299910217524, 	 324493.73585098667535930872
5.78929999999999989058, 	 325083.09604622976621612906, 	 323982.30666636733803898096, 	 324699.76000859809573739767
5.79039999999999999147, 	 325278.88805056858109310269, 	 324187.77045783953508362174, 	 324904.76214465842349454761
5.79150000000000009237, 	 325473.61401901970384642482, 	 324392.12249306141166016459, 	 325108.76624558010371401906
5.79260000000000019327, 	 325667.30226269282866269350, 	 324595.38049857225269079208, 	 325311.79761947150109335780
5.79370000000000029416, 	 325859.98226609744597226381, 	 324797.56425180868245661259, 	 325513.88264392508426681161
5.79480000000000039506, 	 326051.68450224801199510694, 	 324998.69537115452112630010, 	 325715.04850153799634426832
5.79590000000000049596, 	 326242.44021960871759802103, 	 325198.79710221249843016267, 	 325915.32292698457604274154
5.79700000000000059686, 	 326432.28120273910462856293, 	 325397.89410010451683774590, 	 326114.73398764216108247638
5.79810000000000069775, 	 326621.23951702937483787537, 	 325596.01220895594451576471, 	 326313.30989072052761912346
5.79919999999999991047, 	 326809.34725108428392559290, 	 325793.17824043735163286328, 	 326511.07880596938775852323
5.80030000000000001137, 	 326996.63626906170975416899, 	 325989.41975318331969901919, 	 326708.06869969738181680441
5.80140000000000011227, 	 327183.13798286643577739596, 	 326184.76483582268701866269, 	 326904.30717410444049164653
5.80250000000000021316, 	 327368.88314897299278527498, 	 326379.24189448263496160507, 	 327099.82128752546850591898
5.80360000000000031406, 	 327553.90168753458419814706, 	 326572.87944579281611368060, 	 327294.63738092174753546715
5.80470000000000041496, 	 327738.22252076904987916350, 	 326765.70591688581043854356, 	 327488.78091267962008714676
5.80580000000000051585, 	 327921.87342730618547648191, 	 326957.74945362098515033722, 	 327682.27630184032022953033
5.80690000000000061675, 	 328104.88090910465689375997, 	 327149.03773776569869369268, 	 327875.14677962136920541525
5.80800000000000071765, 	 328287.27006782020907849073, 	 327339.59781345800729468465, 	 328067.41425083740614354610
5.80909999999999993037, 	 328469.06448944535804912448, 	 327529.45592539978679269552, 	 328259.09932170686079189181
5.81020000000000003126, 	 328650.28616999596124514937, 	 327718.63738663482945412397, 	 328450.22108638007193803787
5.81130000000000013216, 	 328830.95540725416503846645, 	 327907.16639430745271965861, 	 328640.79611676326021552086
5.81240000000000023306, 	 329011.09057490073610097170, 	 328095.06586653692647814751, 	 328830.83962588617578148842
5.81350000000000033396, 	 329190.70804146642331033945, 	 328282.35734689794480800629, 	 329020.36547804897418245673
5.81460000000000043485, 	 329369.82218727091094478965, 	 328469.06091653805924579501, 	 329209.38576199504313990474
5.81570000000000053575, 	 329548.44541063875658437610, 	 328655.19509566674241796136, 	 329397.91045240749372169375
5.81680000000000063665, 	 329726.58808161504566669464, 	 328840.77673664165195077658, 	 329585.94725634029600769281
5.81789999999999984936, 	 329904.25845139607554301620, 	 329025.82091900968225672841, 	 329773.50161245098570361733
5.81899999999999995026, 	 330081.46254964749095961452, 	 329210.34085566323483362794, 	 329960.57676175580127164721
5.82010000000000005116, 	 330258.20410146651556715369, 	 329394.34781421558000147343, 	 330147.17381359543651342392
5.82120000000000015206, 	 330434.48448081809328868985, 	 329577.85105295776156708598, 	 330333.29176577221369370818
5.82230000000000025295, 	 330610.30269979109289124608, 	 329760.85776828392408788204, 	 330518.92747662297915667295
5.82340000000000035385, 	 330785.65542150574037805200, 	 329943.37305035005556419492, 	 330704.07561179937329143286
5.82450000000000045475, 	 330960.53698186721885576844, 	 330125.39984501147409901023, 	 330888.72859364165924489498
5.82560000000000055564, 	 331134.93940943275811150670, 	 330306.93892156524816527963, 	 331072.87657200597459450364
5.82670000000000065654, 	 331308.85243935795733705163, 	 330487.98884674691362306476, 	 331256.50742183387046679854
5.82779999999999986926, 	 331482.26352301577571779490, 	 330668.54596562299411743879, 	 331439.60676225431961938739
5.82889999999999997016, 	 331655.15783772728173062205, 	 330848.60438971646362915635, 	 331622.15798921685200184584
5.83000000000000007105, 	 331827.51830153109040111303, 	 331028.15599270199891179800, 	 331804.14232257171534001827
5.83110000000000017195, 	 331999.32559729617787525058, 	 331207.19041326461592689157, 	 331985.53882726799929514527
5.83220000000000027285, 	 332170.55820288870017975569, 	 331385.69506196095608174801, 	 332166.32441701786592602730
5.83330000000000037375, 	 332341.19242279516765847802, 	 331563.65513225371250882745, 	 332346.47389913455117493868
5.83440000000000047464, 	 332511.20242510881507769227, 	 331741.05361793143674731255, 	 332525.96004096872638911009
5.83550000000000057554, 	 332680.56028851034352555871, 	 331917.87133763695601373911, 	 332704.75363084621494635940
5.83660000000000067644, 	 332849.23605931259226053953, 	 332094.08696566207800060511, 	 332882.82352495344821363688
5.83769999999999988916, 	 333017.19781474099727347493, 	 332269.67706753866514191031, 	 333060.13668436842272058129
5.83879999999999999005, 	 333184.41172741510672494769, 	 332444.61613911919994279742, 	 333236.65821098838932812214
5.83990000000000009095, 	 333350.84222284902352839708, 	 332618.87686029431642964482, 	 333412.36413123185047879815
5.84100000000000019185, 	 333516.45495708141243085265, 	 332792.43192456039832904935, 	 333587.23604538710787892342
5.84210000000000029274, 	 333681.21756904962239786983, 	 332965.25202940608141943812, 	 333761.20387716602999716997
5.84320000000000039364, 	 333845.09240794845391064882, 	 333137.30417439865414053202, 	 333934.20992172055412083864
5.84430000000000049454, 	 334008.03496216528583317995, 	 333308.55239357729442417622, 	 334106.20779233839130029082
5.84540000000000059543, 	 334169.99567863787524402142, 	 333478.95843716949457302690, 	 334277.15717824565945193172
5.84650000000000069633, 	 334330.92264717974467203021, 	 333648.48241816106019541621, 	 334447.02050421584863215685
5.84759999999999990905, 	 334490.76416592573514208198, 	 333817.08324461517622694373, 	 334615.75883788929786533117
5.84870000000000000995, 	 334649.47029624332208186388, 	 333984.71881064999615773559, 	 334783.32913178176386281848
5.84980000000000011084, 	 334806.99311308912001550198, 	 334151.34599588165292516351, 	 334949.68304381752386689186
5.85090000000000021174, 	 334963.28584756940836086869, 	 334316.92054590501356869936, 	 335114.76759753789519891143
5.85200000000000031264, 	 335118.30148918781196698546, 	 334481.39695353567367419600, 	 335278.52732660074252635241
5.85310000000000041354, 	 335271.99153674818808212876, 	 334644.72843452636152505875, 	 335440.90685538598336279392
5.85420000000000051443, 	 335424.30540531722363084555, 	 334806.86703629588009789586, 	 335601.85235967393964529037
5.85530000000000061533, 	 335575.19054504495579749346, 	 334967.76379018713487312198, 	 335761.31113011192064732313
5.85640000000000071623, 	 335724.59294920042157173157, 	 335127.36884264217223972082, 	 335919.23103533138055354357
5.85749999999999992895, 	 335872.45779248996404930949, 	 335285.63156661199172958732, 	 336075.55971618799958378077
5.85860000000000002984, 	 336018.72995408618589863181, 	 335442.50061809009639546275, 	 336230.24356673867441713810
5.85970000000000013074, 	 336163.35423355264356359839, 	 335597.92393167183035984635, 	 336383.22704735031584277749
5.86080000000000023164, 	 336306.27521557756699621677, 	 335751.84865445643663406372, 	 336534.45224130013957619667
5.86190000000000033253, 	 336447.43684109777677804232, 	 335904.22103660361608490348, 	 336683.85910954384598881006
5.86300000000000043343, 	 336586.78188811318250373006, 	 336054.98633939190767705441, 	 336831.38659119087969884276
5.86410000000000053433, 	 336724.25165494403336197138, 	 336204.08883029647404327989, 	 336976.97408641979563981295
5.86520000000000063523, 	 336859.78607346001081168652, 	 336351.47190227458486333489, 	 337120.56267585139721632004
