600, 	 0.30, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.62380813015325853321, 	 0.19303443156213576093, 	 0.15524856567278275121,  	 0.16571390681325015581
600, 	 0.32, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.82052928532783464544, 	 0.13293096065733903122, 	 0.10585308273950284896,  	 0.11455154874810198617
600, 	 0.34, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.93738190011855959671, 	 0.08025246165582375357, 	 0.06211306731852459656,  	 0.06764979424314013223
600, 	 0.36, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.97615205171947294627, 	 0.06301570742421763738, 	 0.03518664337912212614,  	 0.04116318519823355254
600, 	 0.38, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.93896785735377219506, 	 0.08795082711046045554, 	 0.05732806898667988649,  	 0.06573224173307432028
600, 	 0.40, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.82802048553832441335, 	 0.12347124706921631943, 	 0.10115690997137581630,  	 0.11088574815027724130
600, 	 0.42, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.64558049432458897154, 	 0.17188046558200206770, 	 0.15003373857135177127,  	 0.15954137278404428857
600, 	 0.44, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.39382152212022081272, 	 0.22064802917395642812, 	 0.19943944304108487953,  	 0.20889123266289852388
600, 	 0.50, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 -0.75668518304897047777, 	 0.37696977524859470732, 	 0.34535920084841953415,  	 0.35612395858281536976
650, 	 0.28, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.62940000789443084628, 	 0.19571576290439815504, 	 0.15084769387510194028,  	 0.16451588458005309001
650, 	 0.30, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.83336354405114554389, 	 0.13215535075294532197, 	 0.10164116153435770462,  	 0.11040308902342328701
650, 	 0.32, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.94565005951720415567, 	 0.06780764886343536302, 	 0.05874675097625123993,  	 0.06293663438004677702
650, 	 0.34, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.96832611722243222552, 	 0.08587170577371562585, 	 0.03622289588631291690,  	 0.04723976069202424910
650, 	 0.36, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.90363482561320840336, 	 0.11076942466817146782, 	 0.07491913786925481766,  	 0.08268845083990548905
650, 	 0.38, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.75410042809132526997, 	 0.13598436148975837079, 	 0.12906283582652283703,  	 0.13264439720811499468
650, 	 0.40, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.52230956732880540194, 	 0.18370263915676759980, 	 0.18272932887193440998,  	 0.18524172844764275059
650, 	 0.42, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.21101797511163589149, 	 0.24047617722716876920, 	 0.23592040983537224119,  	 0.23831947615916895811
650, 	 0.44, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 -0.17744636223674303821, 	 0.29564812770820070309, 	 0.28866841209977994742,  	 0.29132418439490126438
650, 	 0.50, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 -1.78081516823806618177, 	 0.45825989483093149124, 	 0.44429177083962423378,  	 0.44813068310302922592
700, 	 0.28, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.80819687233453130215, 	 0.13928072128759380610, 	 0.10964738558777709088,  	 0.11845348757851294208
700, 	 0.30, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.92632945584222436963, 	 0.09397238586228651158, 	 0.06719066746922718047,  	 0.07325768955332834231
700, 	 0.32, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.94247080346482370317, 	 0.11373713491121759112, 	 0.04784762433476257709,  	 0.06400809413866065389
700, 	 0.34, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.85907077699619316391, 	 0.13446622730620072517, 	 0.09139581208337284324,  	 0.10022046252881761097
700, 	 0.36, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.67888304233704577229, 	 0.15869604973851283991, 	 0.14950164866293369492,  	 0.15168309797209714174
700, 	 0.38, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.40482892654918023467, 	 0.19667990200293677949, 	 0.20706055438413165093,  	 0.20682185083796533753
700, 	 0.40, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.04007185352755526786, 	 0.25893502464585482770, 	 0.26407195864802524010,  	 0.26289948102178012368
700, 	 0.42, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 -0.41242326191789935308, 	 0.31882718398516890490, 	 0.32056422666958123147,  	 0.31908316679376574898
700, 	 0.44, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 -0.94995641935996255611, 	 0.37605487163977013854, 	 0.37656842047634869752,  	 0.37506279146067889041
700, 	 0.50, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 -3.04310523583716285856, 	 0.53913813403359855947, 	 0.54162459979497767915,  	 0.54041701917754259021
250, 	 0.28, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 -4.91129474168099466880, 	 0.67022853988512975931, 	 0.65500082354213606806,  	 0.65532687653000010197
250, 	 0.30, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 -4.49274250667065278009, 	 0.64293855846509362362, 	 0.63121421033030034042,  	 0.63171287749002669187
250, 	 0.32, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 -4.09528985932390998670, 	 0.61884981915737080627, 	 0.60752741006887367448,  	 0.60844394376392296753
300, 	 0.44, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 -0.99711616866412144944, 	 0.45578327981139660219, 	 0.36714899864342365188,  	 0.38118535656968444147
300, 	 0.50, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 -0.38696022106214633673, 	 0.42768310030229883534, 	 0.28622950844236760837,  	 0.31786615142461721595
350, 	 0.28, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 -2.78297468098179701101, 	 0.54712685328646037952, 	 0.52330620908776503963,  	 0.52433669168652530246
350, 	 0.30, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 -2.32905396591615510005, 	 0.50953365191689126146, 	 0.49084552813069293187,  	 0.49189957336514816832
450, 	 0.32, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 -0.37498426349498203969, 	 0.33407111298485570039, 	 0.31365724714087656055,  	 0.31631664749743765297
450, 	 0.34, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 -0.05438849715390747797, 	 0.29622513958482504792, 	 0.27349410423310799301,  	 0.27705996212456629468
450, 	 0.36, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.21471539672507800045, 	 0.27102834876237152928, 	 0.23361984816299075085,  	 0.23917908103452328872
450, 	 0.42, 	 1750.00000000000000000000, 	 0.00000100000000000000, 	 0.72499420095665578767, 	 0.22112208265841790111, 	 0.11557427154537842917,  	 0.14177544361201377399
