0.00000000000000000000,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.49999999999999994449,	 0.00000000000000000000,	 0.78539816339744827900,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.63873183080099626974,	 0.13873183080099632525,	 1.28170179245651127964,	 31.50458674971693540101,	 24.58027829494972138491,	 177074.14474077284103259444,	 177376.23978130143950693309,	 0.00000000000000000000,	 0.00000000000000000000,	 -153.93175733312071429282,	 0.00000000000000000000,	 0.00000000000000000000,	 -7.69658786665603589228,	 0.05000000000000000278,	 0.03844479317841066612,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.63868817373083808242,	 0.13868817373083813793,	 1.28152659081440067901,	 31.76790981245655842713,	 24.78911482614518746459,	 177028.30310740764252841473,	 177335.55321433953940868378,	 0.00000000000000000000,	 0.00000000000000000000,	 -155.25018840628823113548,	 0.00000000000000000000,	 0.00000000000000000000,	 -7.76250942031441226732,	 0.05000000000000000278,	 0.03877274910447812972,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.63864539289829269642,	 0.13864539289829275193,	 1.28135491724788486145,	 32.02804562586295844540,	 24.99545223165281981892,	 176983.40972502762451767921,	 177295.79604116003611125052,	 0.00000000000000000000,	 0.00000000000000000000,	 -156.55293225067364915049,	 0.00000000000000000000,	 0.00000000000000000000,	 -7.82764661253368299043,	 0.05000000000000000278,	 0.03909679164724596395,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.63860347311191256736,	 0.13860347311191262287,	 1.28118671009522788751,	 32.28489754150412238687,	 25.19921357840533104877,	 176939.44937892415327951312,	 177256.94956140918657183647,	 0.00000000000000000000,	 0.00000000000000000000,	 -157.83950222262120632877,	 0.00000000000000000000,	 0.00000000000000000000,	 -7.89197511113106031644,	 0.05000000000000000278,	 0.03941679987455090628,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.63856239955075932979,	 0.13856239955075938530,	 1.28102190921140191016,	 32.53837125744697544860,	 25.40032377547517583594,	 176896.40715325361816212535,	 177218.99537720310036092997,	 0.00000000000000000000,	 0.00000000000000000000,	 -159.10942325038109856905,	 0.00000000000000000000,	 0.00000000000000000000,	 -7.95547116251905528372,	 0.05000000000000000278,	 0.03973265573988304239,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.63852215774861398323,	 0.13852215774861403874,	 1.28086045590345154466,	 32.78837485554591069103,	 25.59870960526977867744,	 176854.26841002563014626503,	 177181.91537675310974009335,	 0.00000000000000000000,	 0.00000000000000000000,	 -160.36223203610725818180,	 0.00000000000000000000,	 0.00000000000000000000,	 -8.01811160180536397490,	 0.05000000000000000971,	 0.04004424413200471239,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.63848273357841611730,	 0.13848273357841617281,	 1.28070229286684944547,	 33.03481883188563728027,	 25.79429974934866720560,	 176813.01877475919900462031,	 177145.69172453883220441639,	 0.00000000000000000000,	 0.00000000000000000000,	 -161.59747722406154935015,	 0.00000000000000000000,	 0.00000000000000000000,	 -8.07987386120307782278,	 0.05000000000000000278,	 0.04035145291614349733,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.63844411323788607948,	 0.13844411323788613499,	 1.28054736412666092527,	 33.27761612702970239752,	 25.98702481397490871018,	 176772.64414161702734418213,	 177110.30687095809844322503,	 0.00000000000000000000,	 0.00000000000000000000,	 -162.81471956679831691872,	 0.00000000000000000000,	 0.00000000000000000000,	 -8.14073597833991691175,	 0.05000000000000000971,	 0.04065417297472533747,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.63840628324005532779,	 0.13840628324005538330,	 1.28039561499845144787,	 33.51668219471187626368,	 26.17681738526760781838,	 176733.13075756467878818512,	 177075.74364177550887688994,	 0.00000000000000000000,	 0.00000000000000000000,	 -164.01353227549313373856,	 0.00000000000000000000,	 0.00000000000000000000,	 -8.20067661377465739747,	 0.05000000000000000278,	 0.04095229829425155871,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.63836923042088011826,	 0.13836923042088017377,	 1.28024699211776682439,	 33.75193521814414765458,	 26.36361219823072232771,	 176694.46553501210291869938,	 177041.98555908145499415696,	 0.00000000000000000000,	 0.00000000000000000000,	 -165.19350207934712670976,	 0.00000000000000000000,	 0.00000000000000000000,	 -8.25967510396735704603,	 0.05000000000000000278,	 0.04124572622977671493,	 0.00000000000000000000,	 0.00000000000000000000
5.71119999999999983231,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 722162.66694112797267735004,	 0.63833294199121726198,	 0.13833294199121731749,	 1.28010144364756595081,	 33.98329667455745095594,	 26.54734657413107257184,	 176656.63682307241833768785,	 177009.01762813594541512430,	 0.00000000000000000000,	 0.00000000000000000000,	 -166.35423195499964776900,	 0.00000000000000000000,	 0.00000000000000000000,	 -8.31771159774998203318,	 0.04999999999999999584,	 0.04153435818778705019,	 0.00000000000000000000,	 0.00000000000000000000
