0,1.51417
0.0001,1.51417
0.0002,1.51417
0.0003,1.51417
0.0004,1.51417
0.0005,1.51417
0.0006,1.51416
0.0007,1.51416
0.0008,1.51416
0.0009,1.51415
0.001,1.51415
0.0011,1.51414
0.0012,1.51414
0.0013,1.51413
0.0014,1.51413
0.0015,1.51412
0.0016,1.51412
0.0017,1.51411
0.0018,1.5141
0.0019,1.51409
0.002,1.51408
0.0021,1.51408
0.0022,1.51407
0.0023,1.51406
0.0024,1.51405
0.0025,1.51404
0.0026,1.51403
0.0027,1.51401
0.0028,1.514
0.0029,1.51399
0.003,1.51398
0.0031,1.51396
0.0032,1.51395
0.0033,1.51394
0.0034,1.51392
0.0035,1.51391
0.0036,1.51389
0.0037,1.51388
0.0038,1.51386
0.0039,1.51384
0.004,1.51383
0.0041,1.51381
0.0042,1.51379
0.0043,1.51377
0.0044,1.51375
0.0045,1.51374
0.0046,1.51372
0.0047,1.5137
0.0048,1.51368
0.0049,1.51365
0.005,1.51363
0.0051,1.51361
0.0052,1.51359
0.0053,1.51357
0.0054,1.51354
0.0055,1.51352
0.0056,1.5135
0.0057,1.51347
0.0058,1.51345
0.0059,1.51342
0.006,1.5134
0.0061,1.51337
0.0062,1.51335
0.0063,1.51332
0.0064,1.51329
0.0065,1.51327
0.0066,1.51324
0.0067,1.51321
0.0068,1.51318
0.0069,1.51315
0.007,1.51312
0.0071,1.51309
0.0072,1.51306
0.0073,1.51303
0.0074,1.513
0.0075,1.51297
0.0076,1.51294
0.0077,1.5129
0.0078,1.51287
0.0079,1.51284
0.008,1.5128
0.0081,1.51277
0.0082,1.51274
0.0083,1.5127
0.0084,1.51267
0.0085,1.51263
0.0086,1.51259
0.0087,1.51256
0.0088,1.51252
0.0089,1.51248
0.009,1.51245
0.0091,1.51241
0.0092,1.51237
0.0093,1.51233
0.0094,1.51229
0.0095,1.51225
0.0096,1.51221
0.0097,1.51217
0.0098,1.51213
0.0099,1.51209
0.01,1.51205
0.0101,1.51201
0.0102,1.51196
0.0103,1.51192
0.0104,1.51188
0.0105,1.51183
0.0106,1.51179
0.0107,1.51175
0.0108,1.5117
0.0109,1.51166
0.011,1.51161
0.0111,1.51157
0.0112,1.51152
0.0113,1.51147
0.0114,1.51143
0.0115,1.51138
0.0116,1.51133
0.0117,1.51128
0.0118,1.51123
0.0119,1.51119
0.012,1.51114
0.0121,1.51109
0.0122,1.51104
0.0123,1.51099
0.0124,1.51094
0.0125,1.51088
0.0126,1.51083
0.0127,1.51078
0.0128,1.51073
0.0129,1.51068
0.013,1.51062
0.0131,1.51057
0.0132,1.51052
0.0133,1.51046
0.0134,1.51041
0.0135,1.51036
0.0136,1.5103
0.0137,1.51025
0.0138,1.51019
0.0139,1.51013
0.014,1.51008
0.0141,1.51002
0.0142,1.50996
0.0143,1.50991
0.0144,1.50985
0.0145,1.50979
0.0146,1.50973
0.0147,1.50967
0.0148,1.50962
0.0149,1.50956
0.015,1.5095
0.0151,1.50944
0.0152,1.50938
0.0153,1.50932
0.0154,1.50926
0.0155,1.50919
0.0156,1.50913
0.0157,1.50907
0.0158,1.50901
0.0159,1.50895
0.016,1.50888
0.0161,1.50882
0.0162,1.50876
0.0163,1.50869
0.0164,1.50863
0.0165,1.50857
0.0166,1.5085
0.0167,1.50844
0.0168,1.50837
0.0169,1.50831
0.017,1.50824
0.0171,1.50818
0.0172,1.50811
0.0173,1.50805
0.0174,1.50798
0.0175,1.50791
0.0176,1.50785
0.0177,1.50778
0.0178,1.50771
0.0179,1.50764
0.018,1.50758
0.0181,1.50751
0.0182,1.50744
0.0183,1.50737
0.0184,1.5073
0.0185,1.50723
0.0186,1.50716
0.0187,1.5071
0.0188,1.50703
0.0189,1.50696
0.019,1.50689
0.0191,1.50682
0.0192,1.50675
0.0193,1.50668
0.0194,1.50661
0.0195,1.50653
0.0196,1.50646
0.0197,1.50639
0.0198,1.50632
0.0199,1.50625
0.02,1.50618
0.0201,1.50611
0.0202,1.50604
0.0203,1.50596
0.0204,1.50589
0.0205,1.50582
0.0206,1.50575
0.0207,1.50568
0.0208,1.5056
0.0209,1.50553
0.021,1.50546
0.0211,1.50539
0.0212,1.50531
0.0213,1.50524
0.0214,1.50517
0.0215,1.50509
0.0216,1.50502
0.0217,1.50495
0.0218,1.50488
0.0219,1.5048
0.022,1.50473
0.0221,1.50466
0.0222,1.50458
0.0223,1.50451
0.0224,1.50444
0.0225,1.50436
0.0226,1.50429
0.0227,1.50422
0.0228,1.50415
0.0229,1.50407
0.023,1.504
0.0231,1.50393
0.0232,1.50385
0.0233,1.50378
0.0234,1.50371
0.0235,1.50364
0.0236,1.50356
0.0237,1.50349
0.0238,1.50342
0.0239,1.50335
0.024,1.50327
0.0241,1.5032
0.0242,1.50313
0.0243,1.50306
0.0244,1.50299
0.0245,1.50291
0.0246,1.50284
0.0247,1.50277
0.0248,1.5027
0.0249,1.50263
0.025,1.50256
0.0251,1.50249
0.0252,1.50242
0.0253,1.50235
0.0254,1.50228
0.0255,1.50221
0.0256,1.50214
0.0257,1.50207
0.0258,1.502
0.0259,1.50193
0.026,1.50186
0.0261,1.50179
0.0262,1.50173
0.0263,1.50166
0.0264,1.50159
0.0265,1.50152
0.0266,1.50146
0.0267,1.50139
0.0268,1.50132
0.0269,1.50126
0.027,1.50119
0.0271,1.50113
0.0272,1.50106
0.0273,1.501
0.0274,1.50093
0.0275,1.50087
0.0276,1.50081
0.0277,1.50074
0.0278,1.50068
0.0279,1.50062
0.028,1.50056
0.0281,1.5005
0.0282,1.50044
0.0283,1.50037
0.0284,1.50031
0.0285,1.50025
0.0286,1.5002
0.0287,1.50014
0.0288,1.50008
0.0289,1.50002
0.029,1.49996
0.0291,1.49991
0.0292,1.49985
0.0293,1.49979
0.0294,1.49974
0.0295,1.49968
0.0296,1.49963
0.0297,1.49958
0.0298,1.49952
0.0299,1.49947
0.03,1.49942
0.0301,1.49937
0.0302,1.49931
0.0303,1.49926
0.0304,1.49921
0.0305,1.49917
0.0306,1.49912
0.0307,1.49907
0.0308,1.49902
0.0309,1.49897
0.031,1.49893
0.0311,1.49888
0.0312,1.49884
0.0313,1.49879
0.0314,1.49875
0.0315,1.49871
0.0316,1.49866
0.0317,1.49862
0.0318,1.49858
0.0319,1.49854
0.032,1.4985
0.0321,1.49846
0.0322,1.49842
0.0323,1.49838
0.0324,1.49835
0.0325,1.49831
0.0326,1.49827
0.0327,1.49824
0.0328,1.4982
0.0329,1.49817
0.033,1.49814
0.0331,1.49811
0.0332,1.49807
0.0333,1.49804
0.0334,1.49801
0.0335,1.49798
0.0336,1.49796
0.0337,1.49793
0.0338,1.4979
0.0339,1.49788
0.034,1.49785
0.0341,1.49782
0.0342,1.4978
0.0343,1.49778
0.0344,1.49776
0.0345,1.49773
0.0346,1.49771
0.0347,1.49769
0.0348,1.49767
0.0349,1.49765
0.035,1.49764
0.0351,1.49762
0.0352,1.4976
0.0353,1.49759
0.0354,1.49757
0.0355,1.49756
0.0356,1.49755
0.0357,1.49753
0.0358,1.49752
0.0359,1.49751
0.036,1.4975
0.0361,1.49749
0.0362,1.49749
0.0363,1.49748
0.0364,1.49747
0.0365,1.49747
0.0366,1.49746
0.0367,1.49746
0.0368,1.49745
0.0369,1.49745
0.037,1.49745
0.0371,1.49745
0.0372,1.49745
0.0373,1.49745
0.0374,1.49745
0.0375,1.49745
0.0376,1.49746
0.0377,1.49746
0.0378,1.49746
0.0379,1.49747
0.038,1.49748
0.0381,1.49748
0.0382,1.49749
0.0383,1.4975
0.0384,1.49751
0.0385,1.49752
0.0386,1.49753
0.0387,1.49754
0.0388,1.49755
0.0389,1.49757
0.039,1.49758
0.0391,1.4976
0.0392,1.49761
0.0393,1.49763
0.0394,1.49765
0.0395,1.49766
0.0396,1.49768
0.0397,1.4977
0.0398,1.49772
0.0399,1.49774
0.04,1.49777
0.0401,1.49779
0.0402,1.49781
0.0403,1.49783
0.0404,1.49786
0.0405,1.49788
0.0406,1.49791
0.0407,1.49794
0.0408,1.49797
0.0409,1.49799
0.041,1.49802
0.0411,1.49805
0.0412,1.49808
0.0413,1.49811
0.0414,1.49815
0.0415,1.49818
0.0416,1.49821
0.0417,1.49824
0.0418,1.49828
0.0419,1.49831
0.042,1.49835
0.0421,1.49839
0.0422,1.49842
0.0423,1.49846
0.0424,1.4985
0.0425,1.49854
0.0426,1.49858
0.0427,1.49862
0.0428,1.49866
0.0429,1.4987
0.043,1.49874
0.0431,1.49878
0.0432,1.49883
0.0433,1.49887
0.0434,1.49891
0.0435,1.49896
0.0436,1.499
0.0437,1.49905
0.0438,1.4991
0.0439,1.49914
0.044,1.49919
0.0441,1.49924
0.0442,1.49929
0.0443,1.49934
0.0444,1.49938
0.0445,1.49943
0.0446,1.49948
0.0447,1.49954
0.0448,1.49959
0.0449,1.49964
0.045,1.49969
0.0451,1.49974
0.0452,1.4998
0.0453,1.49985
0.0454,1.4999
0.0455,1.49996
0.0456,1.50001
0.0457,1.50007
0.0458,1.50012
0.0459,1.50018
0.046,1.50024
0.0461,1.50029
0.0462,1.50035
0.0463,1.50041
0.0464,1.50046
0.0465,1.50052
0.0466,1.50058
0.0467,1.50064
0.0468,1.5007
0.0469,1.50076
0.047,1.50082
0.0471,1.50088
0.0472,1.50094
0.0473,1.501
0.0474,1.50106
0.0475,1.50112
0.0476,1.50118
0.0477,1.50124
0.0478,1.5013
0.0479,1.50137
0.048,1.50143
0.0481,1.50149
0.0482,1.50155
0.0483,1.50162
0.0484,1.50168
0.0485,1.50174
0.0486,1.5018
0.0487,1.50187
0.0488,1.50193
0.0489,1.502
0.049,1.50206
0.0491,1.50212
0.0492,1.50219
0.0493,1.50225
0.0494,1.50232
0.0495,1.50238
0.0496,1.50245
0.0497,1.50251
0.0498,1.50258
0.0499,1.50264
0.05,1.50271
0.0501,1.50277
0.0502,1.50284
0.0503,1.5029
0.0504,1.50297
0.0505,1.50303
0.0506,1.5031
0.0507,1.50316
0.0508,1.50323
0.0509,1.50329
0.051,1.50336
0.0511,1.50342
0.0512,1.50349
0.0513,1.50356
0.0514,1.50362
0.0515,1.50369
0.0516,1.50375
0.0517,1.50382
0.0518,1.50388
0.0519,1.50395
0.052,1.50401
0.0521,1.50408
0.0522,1.50414
0.0523,1.50421
0.0524,1.50427
0.0525,1.50434
0.0526,1.5044
0.0527,1.50447
0.0528,1.50453
0.0529,1.5046
0.053,1.50466
0.0531,1.50473
0.0532,1.50479
0.0533,1.50486
0.0534,1.50492
0.0535,1.50498
0.0536,1.50505
0.0537,1.50511
0.0538,1.50517
0.0539,1.50524
0.054,1.5053
0.0541,1.50537
0.0542,1.50543
0.0543,1.50549
0.0544,1.50555
0.0545,1.50562
0.0546,1.50568
0.0547,1.50574
0.0548,1.5058
0.0549,1.50587
0.055,1.50593
0.0551,1.50599
0.0552,1.50605
0.0553,1.50611
0.0554,1.50618
0.0555,1.50624
0.0556,1.5063
0.0557,1.50636
0.0558,1.50642
0.0559,1.50648
0.056,1.50654
0.0561,1.5066
0.0562,1.50666
0.0563,1.50672
0.0564,1.50678
0.0565,1.50684
0.0566,1.5069
0.0567,1.50696
0.0568,1.50702
0.0569,1.50708
0.057,1.50713
0.0571,1.50719
0.0572,1.50725
0.0573,1.50731
0.0574,1.50737
0.0575,1.50742
0.0576,1.50748
0.0577,1.50754
0.0578,1.5076
0.0579,1.50765
0.058,1.50771
0.0581,1.50777
0.0582,1.50782
0.0583,1.50788
0.0584,1.50794
0.0585,1.50799
0.0586,1.50805
0.0587,1.5081
0.0588,1.50816
0.0589,1.50821
0.059,1.50827
0.0591,1.50833
0.0592,1.50838
0.0593,1.50843
0.0594,1.50849
0.0595,1.50854
0.0596,1.5086
0.0597,1.50865
0.0598,1.50871
0.0599,1.50876
0.06,1.50881
0.0601,1.50887
0.0602,1.50892
0.0603,1.50898
0.0604,1.50903
0.0605,1.50908
0.0606,1.50913
0.0607,1.50919
0.0608,1.50924
0.0609,1.50929
0.061,1.50935
0.0611,1.5094
0.0612,1.50945
0.0613,1.5095
0.0614,1.50956
0.0615,1.50961
0.0616,1.50966
0.0617,1.50971
0.0618,1.50977
0.0619,1.50982
0.062,1.50987
0.0621,1.50992
0.0622,1.50997
0.0623,1.51003
0.0624,1.51008
0.0625,1.51013
0.0626,1.51018
0.0627,1.51023
0.0628,1.51029
0.0629,1.51034
0.063,1.51039
0.0631,1.51044
0.0632,1.51049
0.0633,1.51055
0.0634,1.5106
0.0635,1.51065
0.0636,1.5107
0.0637,1.51075
0.0638,1.51081
0.0639,1.51086
0.064,1.51091
0.0641,1.51096
0.0642,1.51102
0.0643,1.51107
0.0644,1.51112
0.0645,1.51117
0.0646,1.51123
0.0647,1.51128
0.0648,1.51133
0.0649,1.51138
0.065,1.51144
0.0651,1.51149
0.0652,1.51154
0.0653,1.5116
0.0654,1.51165
0.0655,1.51171
0.0656,1.51176
0.0657,1.51181
0.0658,1.51187
0.0659,1.51192
0.066,1.51198
0.0661,1.51203
0.0662,1.51209
0.0663,1.51214
0.0664,1.5122
0.0665,1.51226
0.0666,1.51231
0.0667,1.51237
0.0668,1.51242
0.0669,1.51248
0.067,1.51254
0.0671,1.5126
0.0672,1.51265
0.0673,1.51271
0.0674,1.51277
0.0675,1.51283
0.0676,1.51289
0.0677,1.51295
0.0678,1.513
0.0679,1.51306
0.068,1.51312
0.0681,1.51318
0.0682,1.51325
0.0683,1.51331
0.0684,1.51337
0.0685,1.51343
0.0686,1.51349
0.0687,1.51355
0.0688,1.51362
0.0689,1.51368
0.069,1.51374
0.0691,1.51381
0.0692,1.51387
0.0693,1.51394
0.0694,1.514
0.0695,1.51407
0.0696,1.51413
0.0697,1.5142
0.0698,1.51427
0.0699,1.51433
0.07,1.5144
0.0701,1.51447
0.0702,1.51454
0.0703,1.51461
0.0704,1.51468
0.0705,1.51475
0.0706,1.51482
0.0707,1.51489
0.0708,1.51496
0.0709,1.51503
0.071,1.5151
0.0711,1.51518
0.0712,1.51525
