0,1.49148
0.0001,1.49148
0.0002,1.49148
0.0003,1.49148
0.0004,1.49148
0.0005,1.49148
0.0006,1.49148
0.0007,1.49147
0.0008,1.49147
0.0009,1.49147
0.001,1.49147
0.0011,1.49147
0.0012,1.49147
0.0013,1.49147
0.0014,1.49147
0.0015,1.49147
0.0016,1.49147
0.0017,1.49147
0.0018,1.49147
0.0019,1.49147
0.002,1.49146
0.0021,1.49146
0.0022,1.49146
0.0023,1.49146
0.0024,1.49146
0.0025,1.49146
0.0026,1.49146
0.0027,1.49146
0.0028,1.49145
0.0029,1.49145
0.003,1.49145
0.0031,1.49145
0.0032,1.49145
0.0033,1.49145
0.0034,1.49144
0.0035,1.49144
0.0036,1.49144
0.0037,1.49144
0.0038,1.49144
0.0039,1.49143
0.004,1.49143
0.0041,1.49143
0.0042,1.49143
0.0043,1.49142
0.0044,1.49142
0.0045,1.49142
0.0046,1.49142
0.0047,1.49142
0.0048,1.49141
0.0049,1.49141
0.005,1.49141
0.0051,1.4914
0.0052,1.4914
0.0053,1.4914
0.0054,1.4914
0.0055,1.49139
0.0056,1.49139
0.0057,1.49139
0.0058,1.49139
0.0059,1.49138
0.006,1.49138
0.0061,1.49138
0.0062,1.49137
0.0063,1.49137
0.0064,1.49137
0.0065,1.49136
0.0066,1.49136
0.0067,1.49136
0.0068,1.49136
0.0069,1.49135
0.007,1.49135
0.0071,1.49135
0.0072,1.49134
0.0073,1.49134
0.0074,1.49134
0.0075,1.49133
0.0076,1.49133
0.0077,1.49133
0.0078,1.49132
0.0079,1.49132
0.008,1.49132
0.0081,1.49131
0.0082,1.49131
0.0083,1.49131
0.0084,1.4913
0.0085,1.4913
0.0086,1.4913
0.0087,1.49129
0.0088,1.49129
0.0089,1.49129
0.009,1.49128
0.0091,1.49128
0.0092,1.49128
0.0093,1.49127
0.0094,1.49127
0.0095,1.49127
0.0096,1.49126
0.0097,1.49126
0.0098,1.49126
0.0099,1.49125
0.01,1.49125
0.0101,1.49125
0.0102,1.49124
0.0103,1.49124
0.0104,1.49124
0.0105,1.49124
0.0106,1.49123
0.0107,1.49123
0.0108,1.49123
0.0109,1.49122
0.011,1.49122
0.0111,1.49122
0.0112,1.49122
0.0113,1.49121
0.0114,1.49121
0.0115,1.49121
0.0116,1.4912
0.0117,1.4912
0.0118,1.4912
0.0119,1.4912
0.012,1.49119
0.0121,1.49119
0.0122,1.49119
0.0123,1.49119
0.0124,1.49119
0.0125,1.49118
0.0126,1.49118
0.0127,1.49118
0.0128,1.49118
0.0129,1.49118
0.013,1.49118
0.0131,1.49117
0.0132,1.49117
0.0133,1.49117
0.0134,1.49117
0.0135,1.49117
0.0136,1.49117
0.0137,1.49117
0.0138,1.49117
0.0139,1.49117
0.014,1.49116
0.0141,1.49116
0.0142,1.49116
0.0143,1.49116
0.0144,1.49116
0.0145,1.49116
0.0146,1.49116
0.0147,1.49116
0.0148,1.49116
0.0149,1.49116
0.015,1.49117
0.0151,1.49117
0.0152,1.49117
0.0153,1.49117
0.0154,1.49117
0.0155,1.49117
0.0156,1.49117
0.0157,1.49117
0.0158,1.49118
0.0159,1.49118
0.016,1.49118
0.0161,1.49118
0.0162,1.49118
0.0163,1.49119
0.0164,1.49119
0.0165,1.49119
0.0166,1.4912
0.0167,1.4912
0.0168,1.4912
0.0169,1.49121
0.017,1.49121
0.0171,1.49121
0.0172,1.49122
0.0173,1.49122
0.0174,1.49123
0.0175,1.49123
0.0176,1.49124
0.0177,1.49124
0.0178,1.49125
0.0179,1.49126
0.018,1.49126
0.0181,1.49127
0.0182,1.49127
0.0183,1.49128
0.0184,1.49129
0.0185,1.49129
0.0186,1.4913
0.0187,1.49131
0.0188,1.49132
0.0189,1.49133
0.019,1.49133
0.0191,1.49134
0.0192,1.49135
0.0193,1.49136
0.0194,1.49137
0.0195,1.49138
0.0196,1.49139
0.0197,1.4914
0.0198,1.49141
0.0199,1.49142
0.02,1.49143
0.0201,1.49144
0.0202,1.49146
0.0203,1.49147
0.0204,1.49148
0.0205,1.49149
0.0206,1.49151
0.0207,1.49152
0.0208,1.49153
0.0209,1.49155
0.021,1.49156
0.0211,1.49157
0.0212,1.49159
0.0213,1.4916
0.0214,1.49162
0.0215,1.49163
0.0216,1.49165
0.0217,1.49167
0.0218,1.49168
0.0219,1.4917
0.022,1.49172
0.0221,1.49174
0.0222,1.49175
0.0223,1.49177
0.0224,1.49179
0.0225,1.49181
0.0226,1.49183
0.0227,1.49185
0.0228,1.49187
0.0229,1.49189
0.023,1.49191
0.0231,1.49193
0.0232,1.49195
0.0233,1.49197
0.0234,1.492
0.0235,1.49202
0.0236,1.49204
0.0237,1.49206
0.0238,1.49209
0.0239,1.49211
0.024,1.49214
0.0241,1.49216
0.0242,1.49219
0.0243,1.49221
0.0244,1.49224
0.0245,1.49226
0.0246,1.49229
0.0247,1.49232
0.0248,1.49235
0.0249,1.49237
0.025,1.4924
0.0251,1.49243
0.0252,1.49246
0.0253,1.49249
0.0254,1.49252
0.0255,1.49255
0.0256,1.49258
0.0257,1.49261
0.0258,1.49264
0.0259,1.49267
0.026,1.49271
0.0261,1.49274
0.0262,1.49277
0.0263,1.49281
0.0264,1.49284
0.0265,1.49287
0.0266,1.49291
0.0267,1.49294
0.0268,1.49298
0.0269,1.49301
0.027,1.49305
0.0271,1.49309
0.0272,1.49312
0.0273,1.49316
0.0274,1.4932
0.0275,1.49324
0.0276,1.49328
0.0277,1.49331
0.0278,1.49335
0.0279,1.49339
0.028,1.49343
0.0281,1.49347
0.0282,1.49352
0.0283,1.49356
0.0284,1.4936
0.0285,1.49364
0.0286,1.49368
0.0287,1.49373
0.0288,1.49377
0.0289,1.49381
0.029,1.49386
0.0291,1.4939
0.0292,1.49395
0.0293,1.49399
0.0294,1.49404
0.0295,1.49408
0.0296,1.49413
0.0297,1.49418
0.0298,1.49422
0.0299,1.49427
0.03,1.49432
0.0301,1.49437
0.0302,1.49441
0.0303,1.49446
0.0304,1.49451
0.0305,1.49456
0.0306,1.49461
0.0307,1.49466
0.0308,1.49471
0.0309,1.49476
0.031,1.49481
0.0311,1.49486
0.0312,1.49492
0.0313,1.49497
0.0314,1.49502
0.0315,1.49507
0.0316,1.49513
0.0317,1.49518
0.0318,1.49523
0.0319,1.49529
0.032,1.49534
0.0321,1.4954
0.0322,1.49545
0.0323,1.49551
0.0324,1.49556
0.0325,1.49562
0.0326,1.49567
0.0327,1.49573
0.0328,1.49579
0.0329,1.49584
0.033,1.4959
0.0331,1.49596
0.0332,1.49601
0.0333,1.49607
0.0334,1.49613
0.0335,1.49619
0.0336,1.49625
0.0337,1.4963
0.0338,1.49636
0.0339,1.49642
0.034,1.49648
0.0341,1.49654
0.0342,1.4966
0.0343,1.49666
0.0344,1.49672
0.0345,1.49678
0.0346,1.49684
0.0347,1.4969
0.0348,1.49696
0.0349,1.49702
0.035,1.49708
0.0351,1.49714
0.0352,1.4972
0.0353,1.49726
0.0354,1.49732
0.0355,1.49739
0.0356,1.49745
0.0357,1.49751
0.0358,1.49757
0.0359,1.49763
0.036,1.49769
0.0361,1.49775
0.0362,1.49782
0.0363,1.49788
0.0364,1.49794
0.0365,1.498
0.0366,1.49806
0.0367,1.49813
0.0368,1.49819
0.0369,1.49825
0.037,1.49831
0.0371,1.49837
0.0372,1.49844
0.0373,1.4985
0.0374,1.49856
0.0375,1.49862
0.0376,1.49868
0.0377,1.49875
0.0378,1.49881
0.0379,1.49887
0.038,1.49893
0.0381,1.49899
0.0382,1.49905
0.0383,1.49912
0.0384,1.49918
0.0385,1.49924
0.0386,1.4993
0.0387,1.49936
0.0388,1.49942
0.0389,1.49948
0.039,1.49954
0.0391,1.4996
0.0392,1.49966
0.0393,1.49972
0.0394,1.49978
0.0395,1.49984
0.0396,1.4999
0.0397,1.49996
0.0398,1.50002
0.0399,1.50008
0.04,1.50014
0.0401,1.5002
0.0402,1.50026
0.0403,1.50032
0.0404,1.50037
0.0405,1.50043
0.0406,1.50049
0.0407,1.50055
0.0408,1.5006
0.0409,1.50066
0.041,1.50072
0.0411,1.50077
0.0412,1.50083
0.0413,1.50089
0.0414,1.50094
0.0415,1.501
0.0416,1.50105
0.0417,1.50111
0.0418,1.50116
0.0419,1.50122
0.042,1.50127
0.0421,1.50132
0.0422,1.50138
0.0423,1.50143
0.0424,1.50148
0.0425,1.50153
0.0426,1.50159
0.0427,1.50164
0.0428,1.50169
0.0429,1.50174
0.043,1.50179
0.0431,1.50184
0.0432,1.50189
0.0433,1.50194
0.0434,1.50199
0.0435,1.50204
0.0436,1.50208
0.0437,1.50213
0.0438,1.50218
0.0439,1.50223
0.044,1.50227
0.0441,1.50232
0.0442,1.50236
0.0443,1.50241
0.0444,1.50245
0.0445,1.5025
0.0446,1.50254
0.0447,1.50259
0.0448,1.50263
0.0449,1.50267
0.045,1.50272
0.0451,1.50276
0.0452,1.5028
0.0453,1.50284
0.0454,1.50288
0.0455,1.50292
0.0456,1.50296
0.0457,1.503
0.0458,1.50304
0.0459,1.50308
0.046,1.50312
0.0461,1.50316
0.0462,1.50319
0.0463,1.50323
0.0464,1.50327
0.0465,1.5033
0.0466,1.50334
0.0467,1.50337
0.0468,1.50341
0.0469,1.50344
0.047,1.50348
0.0471,1.50351
0.0472,1.50354
0.0473,1.50358
0.0474,1.50361
0.0475,1.50364
0.0476,1.50367
0.0477,1.5037
0.0478,1.50374
0.0479,1.50377
0.048,1.5038
0.0481,1.50383
0.0482,1.50385
0.0483,1.50388
0.0484,1.50391
0.0485,1.50394
0.0486,1.50397
0.0487,1.50399
0.0488,1.50402
0.0489,1.50405
0.049,1.50407
0.0491,1.5041
0.0492,1.50413
0.0493,1.50415
0.0494,1.50418
0.0495,1.5042
0.0496,1.50422
0.0497,1.50425
0.0498,1.50427
0.0499,1.50429
0.05,1.50432
0.0501,1.50434
0.0502,1.50436
0.0503,1.50438
0.0504,1.50441
0.0505,1.50443
0.0506,1.50445
0.0507,1.50447
0.0508,1.50449
0.0509,1.50451
0.051,1.50453
0.0511,1.50455
0.0512,1.50457
0.0513,1.50459
0.0514,1.50461
0.0515,1.50463
0.0516,1.50465
0.0517,1.50467
0.0518,1.50469
0.0519,1.5047
0.052,1.50472
0.0521,1.50474
0.0522,1.50476
0.0523,1.50478
0.0524,1.50479
0.0525,1.50481
0.0526,1.50483
0.0527,1.50485
0.0528,1.50486
0.0529,1.50488
0.053,1.5049
0.0531,1.50491
0.0532,1.50493
0.0533,1.50495
0.0534,1.50497
0.0535,1.50498
0.0536,1.505
0.0537,1.50502
0.0538,1.50503
0.0539,1.50505
0.054,1.50507
0.0541,1.50508
0.0542,1.5051
0.0543,1.50512
0.0544,1.50514
0.0545,1.50515
0.0546,1.50517
0.0547,1.50519
0.0548,1.50521
0.0549,1.50522
0.055,1.50524
0.0551,1.50526
0.0552,1.50528
0.0553,1.5053
0.0554,1.50531
0.0555,1.50533
0.0556,1.50535
0.0557,1.50537
0.0558,1.50539
0.0559,1.50541
0.056,1.50543
0.0561,1.50545
0.0562,1.50547
0.0563,1.50549
0.0564,1.50551
0.0565,1.50553
0.0566,1.50556
0.0567,1.50558
0.0568,1.5056
0.0569,1.50562
0.057,1.50565
0.0571,1.50567
0.0572,1.50569
0.0573,1.50572
0.0574,1.50574
0.0575,1.50577
0.0576,1.50579
0.0577,1.50582
0.0578,1.50585
0.0579,1.50587
0.058,1.5059
0.0581,1.50593
0.0582,1.50596
0.0583,1.50598
0.0584,1.50601
0.0585,1.50604
0.0586,1.50607
0.0587,1.50611
0.0588,1.50614
0.0589,1.50617
0.059,1.5062
0.0591,1.50624
0.0592,1.50627
0.0593,1.5063
0.0594,1.50634
0.0595,1.50637
0.0596,1.50641
0.0597,1.50645
0.0598,1.50649
0.0599,1.50652
0.06,1.50656
0.0601,1.5066
0.0602,1.50664
0.0603,1.50669
0.0604,1.50673
0.0605,1.50677
0.0606,1.50681
0.0607,1.50686
0.0608,1.5069
0.0609,1.50695
0.061,1.50699
0.0611,1.50704
0.0612,1.50709
0.0613,1.50714
0.0614,1.50719
0.0615,1.50724
0.0616,1.50729
0.0617,1.50734
0.0618,1.50739
0.0619,1.50745
0.062,1.5075
0.0621,1.50756
0.0622,1.50761
0.0623,1.50767
0.0624,1.50773
0.0625,1.50779
0.0626,1.50785
0.0627,1.50791
0.0628,1.50797
0.0629,1.50803
0.063,1.5081
0.0631,1.50816
0.0632,1.50822
0.0633,1.50829
0.0634,1.50836
0.0635,1.50842
0.0636,1.50849
0.0637,1.50856
0.0638,1.50863
0.0639,1.50871
0.064,1.50878
0.0641,1.50885
0.0642,1.50893
0.0643,1.509
0.0644,1.50908
0.0645,1.50915
0.0646,1.50923
0.0647,1.50931
0.0648,1.50939
0.0649,1.50947
0.065,1.50955
0.0651,1.50964
0.0652,1.50972
0.0653,1.5098
0.0654,1.50989
0.0655,1.50998
0.0656,1.51006
0.0657,1.51015
0.0658,1.51024
0.0659,1.51033
0.066,1.51042
0.0661,1.51052
0.0662,1.51061
0.0663,1.5107
0.0664,1.5108
0.0665,1.51089
0.0666,1.51099
0.0667,1.51109
0.0668,1.51119
0.0669,1.51129
0.067,1.51139
0.0671,1.51149
0.0672,1.51159
0.0673,1.5117
0.0674,1.5118
0.0675,1.51191
0.0676,1.51201
0.0677,1.51212
0.0678,1.51223
0.0679,1.51234
0.068,1.51245
0.0681,1.51256
0.0682,1.51267
0.0683,1.51278
0.0684,1.51289
0.0685,1.51301
0.0686,1.51312
0.0687,1.51324
0.0688,1.51335
0.0689,1.51347
0.069,1.51359
0.0691,1.51371
0.0692,1.51383
0.0693,1.51395
0.0694,1.51407
0.0695,1.51419
0.0696,1.51432
0.0697,1.51444
0.0698,1.51456
0.0699,1.51469
0.07,1.51481
0.0701,1.51494
0.0702,1.51507
0.0703,1.5152
0.0704,1.51533
0.0705,1.51546
0.0706,1.51559
0.0707,1.51572
0.0708,1.51585
0.0709,1.51598
0.071,1.51611
0.0711,1.51625
0.0712,1.51638
0.0713,1.51651
0.0714,1.51665
0.0715,1.51679
0.0716,1.51692
0.0717,1.51706
0.0718,1.5172
0.0719,1.51734
0.072,1.51747
0.0721,1.51761
0.0722,1.51775
0.0723,1.51789
0.0724,1.51803
0.0725,1.51818
0.0726,1.51832
0.0727,1.51846
0.0728,1.5186
0.0729,1.51875
0.073,1.51889
0.0731,1.51903
0.0732,1.51918
