0.00000000000000000000,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.49999999999999994449,	 0.00000000000000000000,	 0.78539816339744827900,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.51514259807959450477,	 0.01514259807959456028,	 0.83369040006181327485,	 11.71142332975927935479,	 14.04768884095456193961,	 140703.19841296327649615705,	 140801.86719384940806776285,	 0.00000000000000000000,	 0.00000000000000000000,	 -109.07806027552827288218,	 0.00000000000000000000,	 0.00000000000000000000,	 -5.45390301377641417702,	 0.05000000000000000278,	 0.00906019941279333912,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.51513701063709715910,	 0.01513701063709721462,	 0.83367231508135919427,	 11.62092859318860860185,	 13.93944405129311192582,	 140596.77557647411595098674,	 140693.92962670366978272796,	 0.00000000000000000000,	 0.00000000000000000000,	 -108.23873077225390204603,	 0.00000000000000000000,	 0.00000000000000000000,	 -5.41193653861269563521,	 0.05000000000000000278,	 0.00899043459475962203,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.51513096426638216307,	 0.01513096426638221859,	 0.83365274490027962973,	 11.53073638874113981956,	 13.83158210571289004065,	 140486.56976070092059671879,	 140582.22609247444779612124,	 0.00000000000000000000,	 0.00000000000000000000,	 -107.40245153316287485268,	 0.00000000000000000000,	 0.00000000000000000000,	 -5.37012257665814374263,	 0.05000000000000000278,	 0.00892091991593693505,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.51512446326219141213,	 0.01512446326219146764,	 0.83363170347133719318,	 11.44089099716800284057,	 13.72415534285324234531,	 140372.62655183961032889783,	 140466.80277177700190804899,	 0.00000000000000000000,	 0.00000000000000000000,	 -106.56962595750637490255,	 0.00000000000000000000,	 0.00000000000000000000,	 -5.32848129787531910040,	 0.05000000000000000278,	 0.00885168900792763363,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.51511751196621413662,	 0.01511751196621419213,	 0.83360920490246170900,	 11.35143644463056311622,	 13.61721581032537109479,	 140254.99188227215199731290,	 140347.70616548464749939740,	 0.00000000000000000000,	 0.00000000000000000000,	 -105.74065524076769406747,	 0.00000000000000000000,	 0.00000000000000000000,	 -5.28703276203838434810,	 0.04999999999999999584,	 0.00878277531695688569,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.51511011476938795006,	 0.01511011476938800557,	 0.83358526346406625063,	 11.26241627817041468518,	 13.51081499613855463338,	 140133.71281432238174602389,	 140224.98387525233556516469,	 0.00000000000000000000,	 0.00000000000000000000,	 -104.91593629208598770219,	 0.00000000000000000000,	 0.00000000000000000000,	 -5.24579681460429991802,	 0.05000000000000000278,	 0.00871421193077219491,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.51510227612331627167,	 0.01510227612331632718,	 0.83355989362586324631,	 11.17387323712619284777,	 13.40500343475198086196,	 140008.83886008238187059760,	 140098.68591862524044699967,	 0.00000000000000000000,	 0.00000000000000000000,	 -104.09585867597914443650,	 0.00000000000000000000,	 0.00000000000000000000,	 -5.20479293379895757710,	 0.05000000000000000278,	 0.00864603132459056470,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.51509400055887288872,	 0.01509400055887294423,	 0.83353311011693986821,	 11.08584893551282135604,	 13.29983032582537916255,	 139880.42259556020144373178,	 139968.86533890807186253369,	 0.00000000000000000000,	 0.00000000000000000000,	 -103.28080165092326581089,	 0.00000000000000000000,	 0.00000000000000000000,	 -5.16404008254616364582,	 0.05000000000000000278,	 0.00857826511516326766,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.51508529270514669118,	 0.01508529270514674669,	 0.83350492798692465968,	 10.99838364046633110149,	 13.19534326813106162035,	 139748.51957352602039463818,	 139835.57811550793121568859,	 0.00000000000000000000,	 0.00000000000000000000,	 -102.47113210187929155381,	 0.00000000000000000000,	 0.00000000000000000000,	 -5.12355660509396493296,	 0.05000000000000000278,	 0.00851094388910421905,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.51507615730463485182,	 0.01507615730463490733,	 0.83347536265500699049,	 10.91151615163762400584,	 13.09158811470967265222,	 139613.18802420856081880629,	 139698.88286389116547070444,	 0.00000000000000000000,	 0.00000000000000000000,	 -101.66720341486768575123,	 0.00000000000000000000,	 0.00000000000000000000,	 -5.08336017074338464283,	 0.05000000000000000278,	 0.00844409710944104934,	 0.00000000000000000000,	 0.00000000000000000000
5.71119999999999983231,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.51506659922423092546,	 0.01506659922423098097,	 0.83344442994533729507,	 10.82528361510025582959,	 12.98860874960823608149,	 139474.48754283096059225500,	 139558.83952145616058260202,	 0.00000000000000000000,	 0.00000000000000000000,	 -100.86935374315527269573,	 0.00000000000000000000,	 0.00000000000000000000,	 -5.04346768715776416769,	 0.05000000000000000278,	 0.00837775297161116698,	 0.00000000000000000000,	 0.00000000000000000000
5.71229999999999993321,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.51505662336402535662,	 0.01505662336402541213,	 0.83341214579172107069,	 10.73971939736978065127,	 12.88644454199465805289,	 139332.47635641638771630824,	 139415.50658288333215750754,	 0.00000000000000000000,	 0.00000000000000000000,	 -100.07788625513460090133,	 0.00000000000000000000,	 0.00000000000000000000,	 -5.00389431275673057797,	 0.05000000000000000278,	 0.00831193676214313573,	 0.00000000000000000000,	 0.00000000000000000000
5.71340000000000003411,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.51504623503730162515,	 0.01504623503730168066,	 0.83337852746719942587,	 10.65485891230603954227,	 12.78513731891826310516,	 139187.23590669606346637011,	 139268.96577482786960899830,	 0.00000000000000000000,	 0.00000000000000000000,	 -99.29312321246122508001,	 0.00000000000000000000,	 0.00000000000000000000,	 -4.96465616062306214218,	 0.05000000000000000971,	 0.00824667535314206265,	 0.00000000000000000000,	 0.00000000000000000000
5.71450000000000013500,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.51503543951624186636,	 0.01503543951624192188,	 0.83334359211365371944,	 10.57073520204060201877,	 12.68472608666670531363,	 139038.82420319190714508295,	 139119.27534113879664801061,	 0.00000000000000000000,	 0.00000000000000000000,	 -98.51536506754648314654,	 0.00000000000000000000,	 0.00000000000000000000,	 -4.92576825337732415733,	 0.05000000000000000278,	 0.00818199380131827934,	 0.00000000000000000000,	 0.00000000000000000000
5.71560000000000023590,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.51502424225285803328,	 0.01502424225285808879,	 0.83330735745661554947,	 10.48737906131979613633,	 12.58524716897846396080,	 138887.30944835374248214066,	 138966.50367150589590892196,	 0.00000000000000000000,	 0.00000000000000000000,	 -97.74489149424982770142,	 0.00000000000000000000,	 0.00000000000000000000,	 -4.88724457471249174034,	 0.05000000000000000278,	 0.00811791543536396001,	 0.00000000000000000000,	 0.00000000000000000000
5.71670000000000033680,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.51501264884688813250,	 0.01501264884688818801,	 0.83326984170118079120,	 10.40481975973002448654,	 12.48673507550426897694,	 138732.76094916925649158657,	 138810.72022559217293746769,	 0.00000000000000000000,	 0.00000000000000000000,	 -96.98196813971098606544,	 0.00000000000000000000,	 0.00000000000000000000,	 -4.84909840698554983618,	 0.05000000000000000278,	 0.00805446241642382606,	 0.00000000000000000000,	 0.00000000000000000000
5.71780000000000043769,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.51500066504067831819,	 0.01500066504067837370,	 0.83323106351525910718,	 10.32308506151400706585,	 12.38922252605739338094,	 138575.24873883131658658385,	 138651.99515623139450326562,	 0.00000000000000000000,	 0.00000000000000000000,	 -96.22684681448950527738,	 0.00000000000000000000,	 0.00000000000000000000,	 -4.81134234072447508623,	 0.04999999999999999584,	 0.00799165575381222473,	 0.00000000000000000000,	 0.00000000000000000000
5.71890000000000053859,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.51498829671263368635,	 0.01498829671263374186,	 0.83319104200818605577,	 10.24220130455628030575,	 12.29274054587789422044,	 138414.84324084591935388744,	 138490.39897591006592847407,	 0.00000000000000000000,	 0.00000000000000000000,	 -95.47976623427859976800,	 0.00000000000000000000,	 0.00000000000000000000,	 -4.77398831171393034367,	 0.05000000000000000278,	 0.00792951536653810352,	 0.00000000000000000000,	 0.00000000000000000000
5.72000000000000063949,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.51497554986990390358,	 0.01497554986990395909,	 0.83314979670686284408,	 10.16219345404949514489,	 12.19731853049348124785,	 138251.61528577876742929220,	 138326.00257544592022895813,	 0.00000000000000000000,	 0.00000000000000000000,	 -94.74095252541475531416,	 0.00000000000000000000,	 0.00000000000000000000,	 -4.73704762627073794334,	 0.05000000000000000278,	 0.00786806012521571591,	 0.00000000000000000000,	 0.00000000000000000000
5.72109999999999985221,	 48.45000000000000284217,	 0.49999999999999994449,	 0.78539816339744827900, 5265769.44644572492688894272,	 0.51496243064153446323,	 0.01496243064153451874,	 0.83310734753340287551,	 10.08308514435371527895,	 12.10298429632976002779,	 138085.63600957134622149169,	 138158.87712400994496420026,	 0.00000000000000000000,	 0.00000000000000000000,	 -94.01061961939241484743,	 0.00000000000000000000,	 0.00000000000000000000,	 -4.70053098096962074237,	 0.05000000000000000278,	 0.00780730788477007869,	 0.00000000000000000000,	 0.00000000000000000000
