0, 	 400, 	 0.52, 	 20.00000000000000000000, 	 4000.00000000000000000000, 	 0.00100000000000000002, 	 15786.37419777949617127888
1, 	 400, 	 0.52, 	 16.39390008275762511403, 	 3339.48018453175654940424, 	 0.00122928082694902891, 	 14444.67612372262738063000
