0, 	 400, 	 0.52, 	 20.00000000000000000000, 	 3000.00000000000000000000, 	 0.00010000000000000000, 	 212980.34161655348725616932
1, 	 400, 	 0.52, 	 15.90405631509024964032, 	 3001.96953796726620566915, 	 0.00107433431467219773, 	 8216.78591404239159601275
