0, 	 400, 	 0.52, 	 20.00000000000000000000, 	 3000.00000000000000000000, 	 0.00010000000000000000, 	 215625.53301829568226821721
1, 	 400, 	 0.52, 	 10.60196531936902353266, 	 3087.02604626242964513949, 	 0.00127037094176438896, 	 8081.18339807519896567101
