0, 	 400, 	 0.52, 	 20.00000000000000000000, 	 3000.00000000000000000000, 	 0.00010000000000000000, 	 217922.90262593459920026362
1, 	 400, 	 0.52, 	 17.33944220562462845692, 	 3000.36610792031160599436, 	 0.00149851422271526512, 	 4632.20121410741103318287
