0, 	 400, 	 0.52, 	 20.00000000000000000000, 	 3000.00000000000000000000, 	 0.00010000000000000000, 	 214319.77880080926115624607
1, 	 400, 	 0.52, 	 14.17045083273060157580, 	 2994.01673224756950730807, 	 0.00123824505153306299, 	 5209.67709966410438937601
