0, 	 400, 	 0.52, 	 30.00000000000000000000, 	 4000.00000000000000000000, 	 0.00100000000000000002, 	 16063.41574035584926605225
1, 	 400, 	 0.52, 	 16.85476824208589619047, 	 3939.03473910459024409647, 	 0.00123657360011186334, 	 14488.39315610986886895262
