0, 	 400, 	 0.52, 	 20.00000000000000000000, 	 3000.00000000000000000000, 	 0.00010000000000000000, 	 194207.83112128317588940263
1, 	 400, 	 0.52, 	 20.54246192048530517127, 	 3004.82534857536575145787, 	 0.00060788278310087475, 	 3753.08757640045223524794
