0, 	 400, 	 0.52, 	 20.00000000000000000000, 	 3000.00000000000000000000, 	 0.00010000000000000000, 	 201379.65939860983053222299
1, 	 400, 	 0.52, 	 12.89144284759289149633, 	 4099.16437645364840136608, 	 0.00073211636026425180, 	 5765.03294325300430500647
