0, 	 400, 	 0.52, 	 20.00000000000000000000, 	 3000.00000000000000000000, 	 0.00010000000000000000, 	 198921.31463584274752065539
1, 	 400, 	 0.52, 	 22.80030203540110278482, 	 3028.59051886714814827428, 	 0.00067284665457302995, 	 6124.34188831854862655746
