0, 	 400, 	 0.52, 	 20.00000000000000000000, 	 3000.00000000000000000000, 	 0.00010000000000000000, 	 217659.88924624564242549241
1, 	 400, 	 0.52, 	 18.53663433981603247958, 	 2999.87421385406150875497, 	 0.00148904163591528373, 	 4751.62022911789608770050
