#t [s],	 x [cm],	 K [g/cm^2/s^2],	 A0 [cm^2],	 A [cm^2],	 Q [cm^3/s],	 P [g/cm/s^2],	 gamma [s^-1],	 H [cm^{-3}],	 f,	 taust [g/cm/s^2],	 tau [g/cm/s^2],	 C [cm^{-3}],	 O [cm^{-3}] 
 0.00000000000000000000 ,	 0.40000000000000002220,	 106987.06176905600295867771 ,	 7.06858347057703451100 ,	 7.06858347057703451100 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 -0.00000000000000000000,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 
0.00000000000000000000 ,	 2.00000000000000000000,	 106987.06176905600295867771 ,	 7.06858347057703451100 ,	 7.06858347057703451100 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 -0.00000000000000000000,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 
0.00000000000000000000 ,	 3.60000000000000008882,	 106987.06176905600295867771 ,	 7.06858347057703451100 ,	 7.06858347057703451100 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 -0.00000000000000000000,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 


5.70020000000000059970 ,	 0.40000000000000002220,	 106987.06176905600295867771 ,	 7.06858347057703451100 ,	 8.40053657402921771791 ,	 3.57397099174985299896 ,	 25141.29779787822908865280 ,	 -1.04069965460874058749,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 -0.05203498273043703076 ,	 0.00000000000000000000 ,	 0.00000000000000000000 
5.70020000000000059970 ,	 2.00000000000000000000,	 106987.06176905600295867771 ,	 7.06858347057703451100 ,	 8.42590009862271926977 ,	 4.56146759267517687420 ,	 25092.47810371326832523664 ,	 -1.32225452815993849143,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 -0.06611272640799692457 ,	 0.00000000000000000000 ,	 0.00000000000000000000 
5.70020000000000059970 ,	 3.60000000000000008882,	 106987.06176905600295867771 ,	 7.06858347057703451100 ,	 8.40136677635870654512 ,	 5.56346245312167209107 ,	 24742.22216386902579721152 ,	 -1.61977678987496531704,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 -0.08098883949374827140 ,	 0.00000000000000000000 ,	 0.00000000000000000000 


5.70130000000000070060 ,	 0.40000000000000002220,	 106987.06176905600295867771 ,	 7.06858347057703451100 ,	 8.40254870479158810781 ,	 4.01262703292447131531 ,	 27304.85826623715378680401 ,	 -1.16801162316732298763,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 -0.05840058115836614661 ,	 0.00000000000000000000 ,	 0.00000000000000000000 
5.70130000000000070060 ,	 2.00000000000000000000,	 106987.06176905600295867771 ,	 7.06858347057703451100 ,	 8.42334940219189221011 ,	 4.74178320320994561854 ,	 25127.10189658466225282041 ,	 -1.37514786240028241693,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 -0.06875739312001412362 ,	 0.00000000000000000000 ,	 0.00000000000000000000 
5.70130000000000070060 ,	 3.60000000000000008882,	 106987.06176905600295867771 ,	 7.06858347057703451100 ,	 8.39902509284812559542 ,	 5.62108437952088912937 ,	 24741.88805236818039468005 ,	 -1.63723761622608487976,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 -0.08186188081130424399 ,	 0.00000000000000000000 ,	 0.00000000000000000000 


5.70239999999999991331 ,	 0.40000000000000002220,	 106987.06176905600295867771 ,	 7.06858347057703451100 ,	 8.40854418802039660363 ,	 5.07615226601321989364 ,	 28604.17977079277330254570 ,	 -1.47600677975801120034,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 -0.07380033898790056002 ,	 0.00000000000000000000 ,	 0.00000000000000000000 
5.70239999999999991331 ,	 2.00000000000000000000,	 106987.06176905600295867771 ,	 7.06858347057703451100 ,	 8.42111406048813648795 ,	 5.48888815450905553917 ,	 25241.37949197027385572767 ,	 -1.59244699063175509934,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 -0.07962234953158775497 ,	 0.00000000000000000000 ,	 0.00000000000000000000 
5.70239999999999991331 ,	 3.60000000000000008882,	 106987.06176905600295867771 ,	 7.06858347057703451100 ,	 8.39697016815222951891 ,	 6.15074003480574393876 ,	 24877.76648608437974097285 ,	 -1.79216661923240527798,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 -0.08960833096162026945 ,	 0.00000000000000000000 ,	 0.00000000000000000000 


5.70350000000000001421 ,	 0.40000000000000002220,	 106987.06176905600295867771 ,	 7.06858347057703451100 ,	 8.41732014237200942830 ,	 6.83134890402679140209 ,	 29776.16293517669605961373 ,	 -1.98326444759405529084,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 -0.09916322237970277842 ,	 0.00000000000000000000 ,	 0.00000000000000000000 
5.70350000000000001421 ,	 2.00000000000000000000,	 106987.06176905600295867771 ,	 7.06858347057703451100 ,	 8.41916745024657586782 ,	 6.89714845682766242163 ,	 25282.17907372859940018373 ,	 -2.00170825703867816259,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 -0.10008541285193391090 ,	 0.00000000000000000000 ,	 0.00000000000000000000 
5.70350000000000001421 ,	 3.60000000000000008882,	 106987.06176905600295867771 ,	 7.06858347057703451100 ,	 8.39556821518833196194 ,	 7.28706473079312644359 ,	 25166.49339059199972368219 ,	 -2.12379411488902958283,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 -0.10618970574445149579 ,	 0.00000000000000000000 ,	 0.00000000000000000000 


5.70460000000000011511 ,	 0.40000000000000002220,	 106987.06176905600295867771 ,	 7.06858347057703451100 ,	 8.42837913773933777861 ,	 9.18189990640051689752 ,	 30693.54940081133276663650 ,	 -2.66042724444820599672,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 -0.13302136222241028873 ,	 0.00000000000000000000 ,	 0.00000000000000000000 
5.70460000000000011511 ,	 2.00000000000000000000,	 106987.06176905600295867771 ,	 7.06858347057703451100 ,	 8.41782806857112220200 ,	 8.92787934300583607694 ,	 25582.96473366335286314666 ,	 -2.59169065765080253172,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 -0.12958453288254012659 ,	 0.00000000000000000000 ,	 0.00000000000000000000 
5.70460000000000011511 ,	 3.60000000000000008882,	 106987.06176905600295867771 ,	 7.06858347057703451100 ,	 8.39513642311279895125 ,	 9.05325299213460255032 ,	 25569.68293426199316265013 ,	 -2.63874818522547593957,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 0.00000000000000000000 ,	 -0.13193740926127381363 ,	 0.00000000000000000000 ,	 0.00000000000000000000 


