0.00000000000000000000,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 106987.06176905600295867771,	 1.50000000000000000000,	 0.00000000000000000000,	 7.06858347057703451100,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 106987.06176905600295867771,	 2.70435700524386479771,	 1.20435700524386479771,	 22.97618493567227204721,	 2.99489797613963038003,	 0.13034792262181976730,	 228178.76482872228370979428,	 228178.77332401275634765625,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.19279691604188281540,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00963984580209414216,	 0.05000000000000000971,	 0.00025741508997824587,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 106987.06176905600295867771,	 2.70427722410035009659,	 1.20427722410035009659,	 22.97482931637673431169,	 3.44691076253215822334,	 0.15002987465396136479,	 228192.38296558044385164976,	 228192.39422006209497340024,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.22191493285807309399,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.01109574664290365574,	 0.05000000000000000278,	 0.00029628798512651054,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 106987.06176905600295867771,	 2.70421436298341211213,	 1.20421436298341211213,	 22.97376122569884770996,	 4.66939818405991768913,	 0.20324918232529759488,	 228228.55855851448723115027,	 228228.57921362953493371606,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.30064063723271383655,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.01503203186163569287,	 0.05000000000000000278,	 0.00040139332765123844,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 106987.06176905600295867771,	 2.70418056629645597866,	 1.20418056629645597866,	 22.97318698707700335149,	 6.68089931116591184690,	 0.29081290788796898550,	 228294.24920966321951709688,	 228294.29149573692120611668,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.43016788377597936499,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.02150839418879896964,	 0.05000000000000000278,	 0.00057432501783211457,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 106987.06176905600295867771,	 2.70417528267830498123,	 1.20417528267830498123,	 22.97309721390824321929,	 9.45434153186841541583,	 0.41153969984267602111,	 228371.87066246892209164798,	 228371.95534493119339458644,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.60874707712744624555,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.03043735385637231367,	 0.05000000000000000278,	 0.00081274857458581585,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 106987.06176905600295867771,	 2.70420497398463854921,	 1.20420497398463854921,	 22.97360169674694319042,	 12.94064378689816408041,	 0.56328319597925979867,	 228464.76107024846714921296,	 228464.91971422790084034204,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.83319600606941213172,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.04165980030347060659,	 0.05000000000000000278,	 0.00111242026345879279,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 106987.06176905600295867771,	 2.70426077976628009836,	 1.20426077976628009836,	 22.97454990373632455203,	 17.03130736497073627334,	 0.74131190540542235556,	 228519.49010150527465157211,	 228519.76487317582359537482,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.09650949487126214699,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.05482547474356310596,	 0.04999999999999999584,	 0.00146399161579103903,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 106987.06176905600295867771,	 2.70434014575363601551,	 1.20434014575363601551,	 22.97589846050851392079,	 21.53075411736587696510,	 0.93710172659290846831,	 228597.73307624473818577826,	 228598.17215606773970648646,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.38607079891832229990,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.06930353994591612055,	 0.05000000000000000278,	 0.00185062310423039192,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 106987.06176905600295867771,	 2.70444864589748013017,	 1.20444864589748013017,	 22.97774211786063958129,	 26.26733715706075500407,	 1.14316441634372356617,	 228701.00412502291146665812,	 228701.65753746431437321007,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.69079108686770540615,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.08453955434338526753,	 0.04999999999999999584,	 0.00225751802927060159,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 106987.06176905600295867771,	 2.70459555956044273017,	 1.20459555956044273017,	 22.98023862372440007107,	 31.13340780667760654410,	 1.35479044915295254725,	 228815.22567877071560360491,	 228816.14340735127916559577,	 0.00000000000000000000,	 0.00000000000000000000,	 -2.00368656875726891542,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.10018432843786345687,	 0.05000000000000000278,	 0.00267536388650324369,	 0.00000000000000000000,	 0.00000000000000000000
