0.00000000000000000000,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.49999999999999994449,	 0.00000000000000000000,	 0.78539816339744827900,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.51915936266766549156,	 0.01915936266766554708,	 0.84674229593319416676,	 31.86863866240537745966,	 37.63676246653412960086,	 60484.87188434673589654267,	 61193.13482882788957795128,	 0.00000000000000000000,	 0.00000000000000000000,	 -289.98234586883035035498,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.49911729344151822829,	 0.05000000000000000278,	 0.04129542323110984431,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.51910061790661565784,	 0.01910061790661571335,	 0.84655068286330903415,	 31.76193105127320848169,	 37.51923150524674355211,	 60300.67274888863175874576,	 61004.51911526078038150445,	 0.00000000000000000000,	 0.00000000000000000000,	 -289.10951142035679595210,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.45547557101784086342,	 0.05000000000000000278,	 0.04116879637797058594,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.51904213378183572392,	 0.01904213378183577943,	 0.84635994147303350577,	 31.65604535759357673896,	 37.40257992657157615213,	 60116.89505630242638289928,	 60816.37154888421355281025,	 0.00000000000000000000,	 0.00000000000000000000,	 -288.24311162602197100568,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.41215558130109997137,	 0.05000000000000000278,	 0.04104310999743893823,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.51898388084163971090,	 0.01898388084163976641,	 0.84616997543686445216,	 31.55091296074851570097,	 37.28673183477027208710,	 59933.44674422774551203474,	 60628.59692968678427860141,	 0.00000000000000000000,	 0.00000000000000000000,	 -287.38258131872709100207,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.36912906593635419483,	 0.04999999999999999584,	 0.04091828221363785767,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.51892582985522794914,	 0.01892582985522800465,	 0.84598068919371760543,	 31.44646407671306675979,	 37.17160979960888056439,	 59750.23777767909632530063,	 60441.10206522628868697211,	 0.00000000000000000000,	 0.00000000000000000000,	 -286.52734291510722641760,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.32636714575536274197,	 0.05000000000000000278,	 0.04079422942448304723,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.51886795190607815087,	 0.01886795190607820638,	 0.84579198825059276334,	 31.34262805067434598527,	 37.05713518935355210715,	 59567.18044270622340263799,	 60253.79607692723948275670,	 0.00000000000000000000,	 0.00000000000000000000,	 -285.67680893162105348893,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.28384044658105267445,	 0.05000000000000000278,	 0.04067086666353256219,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.51881021848664787832,	 0.01881021848664793383,	 0.84560377949037113243,	 31.23933364574444127015,	 36.94322849948918019436,	 59384.18967622429045150056,	 60066.59074220702314050868,	 0.00000000000000000000,	 0.00000000000000000000,	 -284.83038446892084039064,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.24151922344604059845,	 0.04999999999999999584,	 0.04054810795723221700,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.51875260159305591756,	 0.01875260159305597307,	 0.84541597147939118173,	 31.13650935682395015647,	 36.82980971170707107376,	 59201.18334495162707753479,	 59879.40078665190230822191,	 0.00000000000000000000,	 0.00000000000000000000,	 -283.98746993156345297393,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.19937349657817371451,	 0.05000000000000000278,	 0.04042586671552442917,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.51869507382650514860,	 0.01869507382650520411,	 0.84522847479684792837,	 31.03408393634079587287,	 36.71679890316034544639,	 59018.08291558235214324668,	 59692.14457642991328611970,	 0.00000000000000000000,	 0.00000000000000000000,	 -283.14746567607846827741,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.15737328380392412441,	 0.05000000000000000278,	 0.04030405639706146487,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.51863760858774565765,	 0.01863760858774571316,	 0.84504120266721793886,	 30.93198771619794840149,	 36.60411778569706342523,	 58834.81663464765733806416,	 59504.74735408224660204723,	 0.00000000000000000000,	 0.00000000000000000000,	 -282.30978378425248820349,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.11548918921262441017,	 0.05000000000000000278,	 0.04018259219195050719,	 0.00000000000000000000,	 0.00000000000000000000
5.71119999999999983231,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.51858018063271926756,	 0.01858018063271932308,	 0.84485407276916135721,	 30.83015610489022506613,	 36.49169377125547697460,	 58651.32432109524961560965,	 59317.14617824279412161559,	 0.00000000000000000000,	 0.00000000000000000000,	 -281.47387913461699326945,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.07369395673085143983,	 0.05000000000000000971,	 0.04006139546446924743,	 0.00000000000000000000,	 0.00000000000000000000
5.71229999999999993321,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.51852276607001379638,	 0.01852276607001385189,	 0.84466700722470278162,	 30.72853734062681496653,	 36.37946916097818927938,	 58467.56952671192266279832,	 59129.30241492920322343707,	 0.00000000000000000000,	 0.00000000000000000000,	 -280.63932032689984907847,	 0.00000000000000000000,	 0.00000000000000000000,	 -14.03196601634499174338,	 0.04999999999999999584,	 0.03994040384433399787,	 0.00000000000000000000,	 0.00000000000000000000
5.71340000000000003411,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.51846534784755149428,	 0.01846534784755154979,	 0.84447995047026291893,	 30.62710309216969051249,	 36.26741295055551006499,	 58283.60383387662295717746,	 58941.26645493968680966645,	 0.00000000000000000000,	 0.00000000000000000000,	 -279.80587787494340545891,	 0.00000000000000000000,	 0.00000000000000000000,	 -13.99029389374717169403,	 0.05000000000000000278,	 0.03981958398295380730,	 0.00000000000000000000,	 0.00000000000000000000
5.71450000000000013500,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.51840791548170050973,	 0.01840791548170056524,	 0.84429286836196093535,	 30.52586305155112000875,	 36.15553819704210525288,	 58099.50638642364356201142,	 58753.11785758253245148808,	 0.00000000000000000000,	 0.00000000000000000000,	 -278.97365852098658933755,	 0.00000000000000000000,	 0.00000000000000000000,	 -13.94868292604933124323,	 0.05000000000000000971,	 0.03969895064463313528,	 0.00000000000000000000,	 0.00000000000000000000
5.71560000000000023590,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.51835046982582599906,	 0.01835046982582605457,	 0.84410576369442658073,	 30.42488355346141304381,	 36.04392347743223723455,	 57915.47062763524445472285,	 58565.05283745873748557642,	 0.00000000000000000000,	 0.00000000000000000000,	 -278.14326850745260344411,	 0.00000000000000000000,	 0.00000000000000000000,	 -13.90716342537263017221,	 0.05000000000000000278,	 0.03957859010454214260,	 0.00000000000000000000,	 0.00000000000000000000
5.71670000000000033680,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.51829302831528212270,	 0.01829302831528217821,	 0.84391869326082291636,	 30.32430996850976612222,	 35.93273879423083627671,	 57731.82295767302275635302,	 58377.40381630023330217227,	 0.00000000000000000000,	 0.00000000000000000000,	 -277.31601106833829817333,	 0.00000000000000000000,	 0.00000000000000000000,	 -13.86580055341691419812,	 0.04999999999999999584,	 0.03945868842294239509,	 0.00000000000000000000,	 0.00000000000000000000
5.71780000000000043769,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.51823563091863633634,	 0.01823563091863639185,	 0.84373178720112729234,	 30.22438908052942352356,	 35.82227141256749547438,	 57549.04411287830589571968,	 58190.66167745613347506151,	 0.00000000000000000000,	 0.00000000000000000000,	 -276.49408319584756554832,	 0.00000000000000000000,	 0.00000000000000000000,	 -13.82470415979237721160,	 0.04999999999999999584,	 0.03933955963032526038,	 0.00000000000000000000,	 0.00000000000000000000
