#<Artery>,<K> [g/cm^2/s^2]
0,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000,10000.00000000000000000000
