x [cm], 	 0.23387096774193547044, 	 36.25000000000000000000, 	 72.26612903225806405771
0.00000000000000000000, 	 0.00000000000000000000, 	 0.00000000000000000000, 	 0.00000000000000000000
5.70020000000000059970, 	 23.80556730379055707658, 	 32.10268187802805783804, 	 41.17958710472024108640
5.70130000000000070060, 	 23.86920997830780066806, 	 32.11274471316915679608, 	 41.09383080942163957161
5.70239999999999991331, 	 23.94151425442426628365, 	 32.12303033043056643692, 	 41.00908667812498720195
5.70350000000000001421, 	 24.03870101536860204305, 	 32.13352699745019691591, 	 40.92533489485872877367
5.70460000000000011511, 	 24.17304117771164229111, 	 32.14422327458431283276, 	 40.84255621428629723368
5.70570000000000021600, 	 24.36483847389240509074, 	 32.15510795870632421156, 	 40.76073197842529083346
5.70680000000000031690, 	 24.60608657913844155019, 	 32.16617002869789843089, 	 40.67984412724072029732
5.70790000000000041780, 	 24.87975437164408631929, 	 32.17739860269013973948, 	 40.59987519900221286662
5.70900000000000051870, 	 25.20178975685602296153, 	 32.18878296071315503468, 	 40.52080834358505967430
5.71010000000000061959, 	 25.56495686613414264343, 	 32.20031279900351250944, 	 40.44262732973634655309
5.71119999999999983231, 	 25.96090506437131750772, 	 32.21197902177407712543, 	 40.36531655156431952491
5.71229999999999993321, 	 26.38162733380920244031, 	 32.22377543893703233380, 	 40.28886103101200433230
5.71340000000000003411, 	 26.82155863960002761814, 	 32.23570175580307761720, 	 40.21324641493527707325
5.71450000000000013500, 	 27.27696352256770850886, 	 32.24776803263284818968, 	 40.13845896843311322755
5.71560000000000023590, 	 27.74655755912536392316, 	 32.26000045667064597410, 	 40.06448556644510716751
5.71670000000000033680, 	 28.23006171189987512093, 	 32.27244801409398888836, 	 39.99131368404766107005
5.71780000000000043769, 	 28.72736738968471925659, 	 32.28518951074057952155, 	 39.91893138502151572311
5.71890000000000053859, 	 29.23836607420225419673, 	 32.29834035526413060779, 	 39.84732730832141101018
5.72000000000000063949, 	 29.76321757858501726446, 	 32.31205845216040017931, 	 39.77649065256664329127
5.72109999999999985221, 	 30.30238676809628373121, 	 32.32654869814493991953, 	 39.70641115896656003770
5.72219999999999995310, 	 30.85646906255207966296, 	 32.34206567701999546216, 	 39.63707909361080083954
5.72330000000000005400, 	 31.42600197008105666896, 	 32.35891443055637495263, 	 39.56848523079417390136
5.72440000000000015490, 	 32.01119131369127046582, 	 32.37744935503490495421, 	 39.50062083952074232229
5.72550000000000025580, 	 32.61179170920208036932, 	 32.39807142860272648477, 	 39.43347767628415567742
5.72660000000000035669, 	 33.22713550716439101507, 	 32.42122407303818221180, 	 39.36704799152875722257
5.72770000000000045759, 	 33.85626165901926043489, 	 32.44738799840969534216, 	 39.30132454481570647431
5.72880000000000055849, 	 34.49808185679430749815, 	 32.47707538318244502307, 	 39.23630064145805818043
5.72990000000000065938, 	 35.15152315247547676336, 	 32.51082371858922925867, 	 39.17197020318829459029
5.73099999999999987210, 	 35.81563079964909945829, 	 32.54918960185915466354, 	 39.10832787147459299604
5.73209999999999997300, 	 36.48960595962122255287, 	 32.59274270412241492068, 	 39.04536915251168238683
5.73320000000000007390, 	 37.17278938913808872258, 	 32.64206008018463478493, 	 38.98309061014284537805
5.73430000000000017479, 	 37.86461934269035367606, 	 32.69772092400680207902, 	 38.92149011283400028560
5.73540000000000027569, 	 38.56458073306767175836, 	 32.76030181241937100367, 	 38.86056713700927645050
5.73650000000000037659, 	 39.27217384013973600076, 	 32.83037243801677362853, 	 38.80032312656657467187
5.73760000000000047748, 	 39.98691209059517603919, 	 32.90849180254301842297, 	 38.74076190666686159148
5.73870000000000057838, 	 40.70828556577286860829, 	 32.99520482687280775735, 	 38.68189014783921209073
5.73980000000000067928, 	 41.43574858449542119843, 	 33.09103933420023935241, 	 38.62371787421576385668
5.74089999999999989200, 	 42.16875375832935901599, 	 33.19650338033235215107, 	 38.56625900115730587459
5.74199999999999999289, 	 42.90676093254132439370, 	 33.31208285099661026152, 	 38.50953184458158062853
5.74310000000000009379, 	 43.64923768731674158516, 	 33.43823938131185968814, 	 38.45355987401211450560
5.74420000000000019469, 	 44.39566043929128369427, 	 33.57540849770622060078, 	 38.39837220345052060111
5.74530000000000029559, 	 45.14551847673266138372, 	 33.72399818879657118487, 	 38.34400413099660198668
5.74640000000000039648, 	 45.89831984446711743431, 	 33.88438250323682154885, 	 38.29049770778416927897
5.74750000000000049738, 	 46.65359361048351871659, 	 34.05669934858998715299, 	 38.23790227285003595625
5.74860000000000059828, 	 47.41089942917508892606, 	 34.24127500251230316053, 	 38.18627493924784488399
5.74970000000000069917, 	 48.16982492184927622247, 	 34.43847150863670236731, 	 38.13568103297795630624
5.75079999999999991189, 	 48.92998146745843968120, 	 34.64861144664152448058, 	 38.08619441186932874643
5.75190000000000001279, 	 49.69100034107593444332, 	 34.87190461767787041936, 	 38.03789774732483408570
5.75300000000000011369, 	 50.45251978686607685631, 	 35.10853693097352135055, 	 37.99088255513321854551
5.75410000000000021458, 	 51.21419698957834043540, 	 35.35866168640242790389, 	 37.94524950543544150605
5.75520000000000031548, 	 51.97569967086499076458, 	 35.62239995939093262223, 	 37.90110894718705480955
5.75630000000000041638, 	 52.73670212040303795220, 	 35.89984109936763445603, 	 37.85858016551593863142
5.75740000000000051728, 	 53.49688419510726333783, 	 36.19104314978795855495, 	 37.81779147222638925996
5.75850000000000061817, 	 54.25593654870933590928, 	 36.49603347928474050832, 	 37.77888011269008927684
5.75960000000000071907, 	 55.01355744471275244223, 	 36.81480946630570372236, 	 37.74199199481490296648
