0.00000000000000000000,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 534935.30884528008755296469,	 1.50000000000000000000,	 0.00000000000000000000,	 7.06858347057703451100,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 534935.30884528008755296469,	 1.52780422166185614330,	 0.02780422166185614330,	 7.33306077204288264682,	 4.35939832301819318872,	 0.59448550319374060535,	 26362.52127938957710284740,	 26362.69798589633137453347,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.55644419557132529519,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.07782220977856627031,	 0.05000000000000000278,	 0.00069852879425042944,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 534935.30884528008755296469,	 1.52756885528226882265,	 0.02756885528226882265,	 7.33080155192241900153,	 4.46309398132028700701,	 0.60881391341849810939,	 26139.35908244756865315139,	 26139.54440963815432041883,	 0.00000000000000000000,	 0.00000000000000000000,	 -1.59420352493635908431,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.07971017624681796254,	 0.05000000000000000278,	 0.00071541998624027035,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 534935.30884528008755296469,	 1.52751982685793241679,	 0.02751982685793241679,	 7.33033098474623301399,	 6.37769161669175854712,	 0.87004142513662308112,	 26092.87287270624437951483,	 26093.25135874697298277169,	 0.00000000000000000000,	 0.00000000000000000000,	 -2.27831131181131762986,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.11391556559056588427,	 0.05000000000000000278,	 0.00102240602560494179,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 534935.30884528008755296469,	 1.52765414301780122486,	 0.02765414301780122486,	 7.33162016630538815321,	 9.52052779877949717502,	 1.29855715146481220934,	 26220.22449095223419135436,	 26221.06761629004540736787,	 0.00000000000000000000,	 0.00000000000000000000,	 -3.40013387820774726222,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.17000669391038739087,	 0.05000000000000000971,	 0.00152589779165824418,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 534935.30884528008755296469,	 1.52795692694222795538,	 0.02795692694222795538,	 7.33452673613385552898,	 14.19122248620973181232,	 1.93485183117488346305,	 26507.30850818667022394948,	 26509.18033399097112123854,	 0.00000000000000000000,	 0.00000000000000000000,	 -5.06519993347440689035,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.25325999667372040003,	 0.05000000000000000971,	 0.00227336439700700534,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 534935.30884528008755296469,	 1.52831405720764501588,	 0.02831405720764501588,	 7.33795574325908717128,	 19.23235494316137206283,	 2.62094180124061271187,	 26845.92090798946810537018,	 26849.35557595221325755119,	 0.00000000000000000000,	 0.00000000000000000000,	 -6.85969428568703509796,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.34298471428435178820,	 0.05000000000000000278,	 0.00307912961531627829,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 534935.30884528008755296469,	 1.52866472284865428932,	 0.02866472284865428932,	 7.34132345965744281813,	 24.03174044614864968139,	 3.27348884410414031620,	 27178.40388613153118058108,	 27183.76175073776903445832,	 0.00000000000000000000,	 0.00000000000000000000,	 -8.56561624056848813780,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.42828081202842438469,	 0.04999999999999999584,	 0.00384531250907205191,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 534935.30884528008755296469,	 1.52900926536961212499,	 0.02900926536961212499,	 7.34463312344702146106,	 28.70088811160702491065,	 3.90773611550211441568,	 27505.08123933580645825714,	 27512.71644011000535101630,	 0.00000000000000000000,	 0.00000000000000000000,	 -10.22292331121351516288,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.51114616556067571373,	 0.04999999999999999584,	 0.00458983493667114006,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 534935.30884528008755296469,	 1.52935882345289231310,	 0.02935882345289231310,	 7.34799172879827633409,	 33.31656614389504511564,	 4.53410501447907687833,	 27836.51408866815108922310,	 27846.79314280931430403143,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.85883899827315524078,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.59294194991365778424,	 0.05000000000000000278,	 0.00532492843433276641,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 2.00000000000000000000,	 1.50000000000000000000,	 7.06858347057703451100, 534935.30884528008755296469,	 1.52972015410678219283,	 0.02972015410678219283,	 7.35146425370322020854,	 37.92136506525530137424,	 5.15834176111960651667,	 28179.10907902317558182403,	 28192.41332388543014531024,	 0.00000000000000000000,	 0.00000000000000000000,	 -13.48832790696049954704,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.67441639534802499956,	 0.05000000000000000278,	 0.00605732694648408385,	 0.00000000000000000000,	 0.00000000000000000000
