0.00000000000000000000,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.30000000000000004441,	 0.00000000000000000000,	 0.28274333882308139154,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
1.20010000000000016662,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32868987288777568034,	 0.02868987288777563593,	 0.33940834774010769648,	 36.57328411222878372655,	 107.75599467645898243973,	 81435.38382476978586055338,	 87241.06101912631129380316,	 0.00000000000000000000,	 0.00000000000000000000,	 -3606.18333332633665122557,	 0.00000000000000000000,	 0.00000000000000000000,	 -36.06183333326336537539,	 0.01000000000000000021,	 0.15791174792497794654,	 0.00000000000000000000,	 0.00000000000000000000
1.20120000000000004547,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32874275077179004878,	 0.02874275077179000437,	 0.33951756095505980504,	 36.65511589210723286669,	 107.96235631817313560532,	 81583.04593732324428856373,	 87410.98112820932874456048,	 0.00000000000000000000,	 0.00000000000000000000,	 -3612.50831147396093001589,	 0.00000000000000000000,	 0.00000000000000000000,	 -36.12508311473960986859,	 0.01000000000000000021,	 0.15820143718981444225,	 0.00000000000000000000,	 0.00000000000000000000
1.20230000000000014637,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32879485082643405969,	 0.02879485082643401528,	 0.33962518483499776201,	 36.73561316626820882902,	 108.16516208630318374162,	 81728.47690396182588301599,	 87578.32804853994457516819,	 0.00000000000000000000,	 0.00000000000000000000,	 -3618.72085271013520468841,	 0.00000000000000000000,	 0.00000000000000000000,	 -36.18720852710134749941,	 0.00999999999999999847,	 0.15848605820938060917,	 0.00000000000000000000,	 0.00000000000000000000
1.20340000000000002522,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32884616433277036318,	 0.02884616433277031877,	 0.33973120060096401174,	 36.81475865128827251738,	 108.36437332268918964928,	 81871.65975035735755227506,	 87743.07845316693419590592,	 0.00000000000000000000,	 0.00000000000000000000,	 -3624.81985754089055262739,	 0.00000000000000000000,	 0.00000000000000000000,	 -36.24819857540890666314,	 0.01000000000000000021,	 0.15876555862517924278,	 0.00000000000000000000,	 0.00000000000000000000
1.20450000000000012612,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32889668535334026789,	 0.02889668535334022348,	 0.33983559522230954997,	 36.89253990413651962399,	 108.55996376719338059047,	 82012.58530359886935912073,	 87905.21817016604472883046,	 0.00000000000000000000,	 0.00000000000000000000,	 -3630.80461013529975389247,	 0.00000000000000000000,	 0.00000000000000000000,	 -36.30804610135299981266,	 0.01000000000000000021,	 0.15903990356347347257,	 0.00000000000000000000,	 0.00000000000000000000
1.20560000000000000497,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32894641070409108563,	 0.02894641070409104122,	 0.33993836136345162435,	 36.96894930519599142826,	 108.75191948598566682449,	 82151.25210524523572530597,	 88064.74210118838527705520,	 0.00000000000000000000,	 0.00000000000000000000,	 -3636.67477564291357339243,	 0.00000000000000000000,	 0.00000000000000000000,	 -36.36674775642913459706,	 0.01000000000000000021,	 0.15930907552371367797,	 0.00000000000000000000,	 0.00000000000000000000
1.20670000000000010587,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32899533992458812603,	 0.02899533992458808163,	 0.34003949732682575702,	 37.04398402461258399399,	 108.94023875411187418649,	 82287.66632502131687942892,	 88221.65413492276275064796,	 0.00000000000000000000,	 0.00000000000000000000,	 -3642.43039603513307156391,	 0.00000000000000000000,	 0.00000000000000000000,	 -36.42430396035133099986,	 0.01000000000000000021,	 0.15957307420115918184,	 0.00000000000000000000,	 0.00000000000000000000
1.20779999999999998472,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32904347524847210593,	 0.02904347524847206152,	 0.34013900699608651257,	 37.11764597612464910981,	 109.12493190336064685653,	 82421.84168058093928266317,	 88375.96706203748180996627,	 0.00000000000000000000,	 0.00000000000000000000,	 -3648.07188481863386186888,	 0.00000000000000000000,	 0.00000000000000000000,	 -36.48071884818634202929,	 0.01000000000000000021,	 0.15983191625938958369,	 0.00000000000000000000,	 0.00000000000000000000
1.20890000000000008562,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32909082157610070052,	 0.02909082157610065611,	 0.34023689978356685959,	 37.18994176350467739667,	 109.30602114927017964874,	 82553.79936880593595560640,	 88527.70249854828580282629,	 0.00000000000000000000,	 0.00000000000000000000,	 -3653.60002106266665578005,	 0.00000000000000000000,	 0.00000000000000000000,	 -36.53600021062666769467,	 0.01000000000000000021,	 0.16008563507252041025,	 0.00000000000000000000,	 0.00000000000000000000
1.20999999999999996447,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32913738645133872041,	 0.02913738645133867600,	 0.34033319058606881224,	 37.26088262559449049149,	 109.48354041352710908086,	 82683.56801436288515105844,	 88676.89082510309526696801,	 0.00000000000000000000,	 0.00000000000000000000,	 -3659.01594326128179091029,	 0.00000000000000000000,	 0.00000000000000000000,	 -36.59015943261281478271,	 0.00999999999999999847,	 0.16033428046044004289,	 0.00000000000000000000,	 0.00000000000000000000
1.21110000000000006537,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32918318004457780557,	 0.02918318004457776116,	 0.34042789975330339791,	 37.33048438666737212088,	 109.65753516007211487704,	 82811.18364190068677999079,	 88823.57115059191710315645,	 0.00000000000000000000,	 0.00000000000000000000,	 -3664.32114361810909031192,	 0.00000000000000000000,	 0.00000000000000000000,	 -36.64321143618109033468,	 0.01000000000000000021,	 0.16057791844335228548,	 0.00000000000000000000,	 0.00000000000000000000
1.21220000000000016627,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32922821514438521673,	 0.02922821514438517232,	 0.34052105307396268730,	 37.39876741974934049040,	 109.82806226558379592007,	 82936.68967998512380290776,	 88967.79131049159332178533,	 0.00000000000000000000,	 0.00000000000000000000,	 -3669.51746341545367613435,	 0.00000000000000000000,	 0.00000000000000000000,	 -36.69517463415454017195,	 0.01000000000000000021,	 0.16081663104525886765,	 0.00000000000000000000,	 0.00000000000000000000
1.21330000000000004512,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32927250716097883343,	 0.02927250716097878902,	 0.34061268178606124435,	 37.46575663217766560820,	 109.99518994923947445841,	 83060.13700897592934779823,	 89109.60791496056481264532,	 0.00000000000000000000,	 0.00000000000000000000,	 -3674.60709026065205762279,	 0.00000000000000000000,	 0.00000000000000000000,	 -36.74607090260651887093,	 0.01000000000000000021,	 0.16105051618198562569,	 0.00000000000000000000,	 0.00000000000000000000
1.21440000000000014602,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32931607414649466392,	 0.02931607414649461951,	 0.34070282262185713762,	 37.53148148605041711789,	 110.15899779529051727422,	 83181.58407350668858271092,	 89249.08647113810002338141,	 0.00000000000000000000,	 0.00000000000000000000,	 -3679.59255827018978379783,	 0.00000000000000000000,	 0.00000000000000000000,	 -36.79592558270189783798,	 0.01000000000000000021,	 0.16127968768154227197,	 0.00000000000000000000,	 0.00000000000000000000
1.21550000000000002487,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32935893684036710027,	 0.02935893684036705586,	 0.34079151790460765481,	 37.59597607240592509470,	 110.31957691778457331111,	 83301.09709478527656756341,	 89386.30162044477765448391,	 0.00000000000000000000,	 0.00000000000000000000,	 -3684.47675274041239390499,	 0.00000000000000000000,	 0.00000000000000000000,	 -36.84476752740412308640,	 0.01000000000000000021,	 0.16150427550687021516,	 0.00000000000000000000,	 0.00000000000000000000
1.21660000000000012577,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32940111875348065951,	 0.02940111875348061510,	 0.34087881572548567322,	 37.65927926745712284173,	 110.47703034084889850419,	 83418.75043859079596586525,	 89521.33755505722365342081,	 0.00000000000000000000,	 0.00000000000000000000,	 -3689.26292159563809036626,	 0.00000000000000000000,	 0.00000000000000000000,	 -36.89262921595638289318,	 0.01000000000000000021,	 0.16172442628492000871,	 0.00000000000000000000,	 0.00000000000000000000
1.21770000000000000462,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32944264631174463576,	 0.02944264631174459135,	 0.34096477024348265106,	 37.72143501087552408535,	 110.63147369723469637393,	 83534.62721781883738003671,	 89654.28870402980828657746,	 0.00000000000000000000,	 0.00000000000000000000,	 -3693.95469680027690628776,	 0.00000000000000000000,	 0.00000000000000000000,	 -36.93954696800277304192,	 0.01000000000000000194,	 0.16194030428706879254,	 0.00000000000000000000,	 0.00000000000000000000
1.21880000000000010552,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32948354908669336139,	 0.02948354908669331698,	 0.34104944216555621583,	 37.78249275623108616173,	 110.78303637245143420387,	 83648.82022448642237577587,	 89785.26079843637126032263,	 0.00000000000000000000,	 0.00000000000000000000,	 -3698.55612966074204450706,	 0.00000000000000000000,	 0.00000000000000000000,	 -36.98556129660742186616,	 0.01000000000000000021,	 0.16215209304011268809,	 0.00000000000000000000,	 0.00000000000000000000
1.21989999999999998437,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32952386014421286564,	 0.02952386014421282123,	 0.34113289947157260373,	 37.84250814558598108306,	 110.93186322458319637008,	 83761.43328095857577864081,	 89914.37242019739642273635,	 0.00000000000000000000,	 0.00000000000000000000,	 -3703.07174398959887184901,	 0.00000000000000000000,	 0.00000000000000000000,	 -37.03071743989598729740,	 0.01000000000000000021,	 0.16235999775011220048,	 0.00000000000000000000,	 0.00000000000000000000
1.22100000000000008527,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32956361653791393929,	 0.02956361653791389488,	 0.34121521843916913230,	 37.90154394588598307791,	 111.07811697045676169182,	 83872.58305909167393110693,	 90041.75709394291334319860,	 0.00000000000000000000,	 0.00000000000000000000,	 -3707.50660983372836199123,	 0.00000000000000000000,	 0.00000000000000000000,	 -37.07506609833728106196,	 0.00999999999999999847,	 0.16256424866465862822,	 0.00000000000000000000,	 0.00000000000000000000
1.22209999999999996412,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32960285995732008235,	 0.02960285995732003794,	 0.34129648498984305194,	 37.95967124959678784535,	 111.22198123642107248088,	 83982.40133560205867979676,	 90167.56589067945606075227,	 0.00000000000000000000,	 0.00000000000000000000,	 -3711.86643756384182779584,	 0.00000000000000000000,	 0.00000000000000000000,	 -37.11866437563841714109,	 0.01000000000000000021,	 0.16276510536782951011,	 0.00000000000000000000,	 0.00000000000000000000
1.22320000000000006501,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32964163751445219042,	 0.02964163751445214601,	 0.34137679632252337925,	 38.01697089324405709476,	 111.36366414701095095552,	 84091.03755790280411019921,	 90291.97040402692800853401,	 0.00000000000000000000,	 0.00000000000000000000,	 -3716.15768825142276909901,	 0.00000000000000000000,	 0.00000000000000000000,	 -37.16157688251423252268,	 0.01000000000000000194,	 0.16296286182576924517,	 0.00000000000000000000,	 0.00000000000000000000
1.22430000000000016591,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32968000262808866418,	 0.02968000262808861978,	 0.34145626275050738885,	 38.07353501370685222582,	 111.50340224254760812528,	 84198.66155857940611895174,	 90415.16591441108903381974,	 0.00000000000000000000,	 0.00000000000000000000,	 -3720.38769379554423721856,	 0.00000000000000000000,	 0.00000000000000000000,	 -37.20387693795544237219,	 0.01000000000000000021,	 0.16315785188665585248,	 0.00000000000000000000,	 0.00000000000000000000
1.22540000000000004476,	 40.00000000000000000000,	 0.30000000000000004441,	 0.28274333882308139154, 1598537.15338530973531305790,	 0.32971801596593403039,	 0.02971801596593398598,	 0.34153500965955230217,	 38.12946868264776156821,	 111.64146457681114554816,	 84305.46635743850492872298,	 90537.37466386619780678302,	 0.00000000000000000000,	 0.00000000000000000000,	 -3724.56478226474473558483,	 0.00000000000000000000,	 0.00000000000000000000,	 -37.24564782264744877693,	 0.01000000000000000021,	 0.16335045502669304218,	 0.00000000000000000000,	 0.00000000000000000000
