0.00000000000000000000,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.49999999999999994449,	 0.00000000000000000000,	 0.78539816339744827900,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50945316366297799249,	 0.00945316366297804800,	 0.81537689286960579604,	 25.14045381270861412304,	 30.83292405335436470182,	 30131.21292271300626453012,	 30606.54752555296363425441,	 0.00000000000000000000,	 0.00000000000000000000,	 -242.08642719314997293623,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.10432135965749900208,	 0.05000000000000000278,	 0.03415093433932823996,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50941124147193206362,	 0.00941124147193211913,	 0.81524270593386805039,	 25.02675941266344494807,	 30.69853827639593646381,	 29995.59741389867849647999,	 30466.79754005235008662567,	 0.00000000000000000000,	 0.00000000000000000000,	 -241.05112551260717168589,	 0.00000000000000000000,	 0.00000000000000000000,	 -12.05255627563035858429,	 0.05000000000000000278,	 0.03400348604168469679,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50936878480056169138,	 0.00936878480056174689,	 0.81510681945766483292,	 24.91137500571582208408,	 30.56209862443639480034,	 29858.14248075946670724079,	 30325.16341692435526056215,	 0.00000000000000000000,	 0.00000000000000000000,	 -239.99977647945331682422,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.99998882397266619648,	 0.05000000000000000278,	 0.03385376834316173450,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50932575140840408157,	 0.00932575140840413708,	 0.81496909869130418347,	 24.79419126009726781490,	 30.42347409234576005588,	 29718.72776958087342791259,	 30181.52165750469066551886,	 0.00000000000000000000,	 0.00000000000000000000,	 -238.93136373503821801023,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.94656818675191090051,	 0.05000000000000000278,	 0.03370163700225150410,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50928210427360709467,	 0.00928210427360715018,	 0.81482942563585702977,	 24.67511425233097099863,	 30.28255175379263874902,	 29577.24968223656833288260,	 30035.76615259713435079902,	 0.00000000000000000000,	 0.00000000000000000000,	 -237.84500966893290296866,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.89225048344664692479,	 0.05000000000000000971,	 0.03354696757598025353,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50923781158346070885,	 0.00923781158346076436,	 0.81468769900718773780,	 24.55406533786580070000,	 30.13923662746891096731,	 29433.62120546837832080200,	 29887.80799771166130085476,	 0.00000000000000000000,	 0.00000000000000000000,	 -236.73997446302581693089,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.83699872315129120182,	 0.05000000000000000278,	 0.03338965527843654191,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50919284667909703312,	 0.00919284667909708864,	 0.81454383405313668387,	 24.43098089650026949471,	 29.99345139589690489856,	 29287.77161138524752459489,	 29737.57517470426319050603,	 0.00000000000000000000,	 0.00000000000000000000,	 -235.61565400229861211301,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.78078270011493167146,	 0.05000000000000000278,	 0.03322961467772009292,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50914718796063607176,	 0.00914718796063612727,	 0.81439776224400595162,	 24.30581197047875363637,	 29.84513599780295578512,	 29139.64604899839832796715,	 29585.01212036207653000019,	 0.00000000000000000000,	 0.00000000000000000000,	 -234.47157681334681456065,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.72357884066734179385,	 0.05000000000000000278,	 0.03306677925429283432,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50910081875875812241,	 0.00910081875875817792,	 0.81424943085552314859,	 24.17852381314799004031,	 29.69424711509331160642,	 28989.20504490109669859521,	 29430.07920076720984070562,	 0.00000000000000000000,	 0.00000000000000000000,	 -233.30740019229227755204,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.66537000961461423287,	 0.05000000000000000278,	 0.03290110084378327499,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 36.25000000000000000000,	 0.49999999999999994449,	 0.78539816339744827900, 1805406.66735282004810869694,	 0.50905372717832753082,	 0.00905372717832758633,	 0.81409880246233812251,	 24.04909536402735881211,	 29.54075757302188165454,	 28836.42393000722586293705,	 29272.75210900125239277259,	 0.00000000000000000000,	 0.00000000000000000000,	 -232.12290566471702391027,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.60614528323585226133,	 0.05000000000000000278,	 0.03273254898459930506,	 0.00000000000000000000,	 0.00000000000000000000
