0.00000000000000000000,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.39999999999999996669,	 0.00000000000000000000,	 0.50265482457436694297,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 -0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000,	 0.04000000000000000083,	 0.00000000000000000000,	 0.00000000000000000000,	 0.00000000000000000000
5.70020000000000059970,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.49082225251358768681,	 0.09082225251358772011,	 0.75683003896213818518,	 21.06602705504921502211,	 27.83455461669787212031,	 181532.04270392016042023897,	 181919.42391927514108829200,	 0.00000000000000000000,	 0.00000000000000000000,	 -226.84020110459286456717,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.34201005522964322836,	 0.05000000000000000278,	 0.03973032836168272075,	 0.00000000000000000000,	 0.00000000000000000000
5.70130000000000070060,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.49081627761255391951,	 0.09081627761255395281,	 0.75681161291468235230,	 21.11177834195680702578,	 27.89568497852424044936,	 181523.35129925448563881218,	 181912.43591946503147482872,	 0.00000000000000000000,	 0.00000000000000000000,	 -227.34115595526236575097,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.36705779776311864282,	 0.05000000000000000278,	 0.03981782662696933123,	 0.00000000000000000000,	 0.00000000000000000000
5.70239999999999991331,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.49081047178079373339,	 0.09081047178079376669,	 0.75679370847625415664,	 21.15487090285621718522,	 27.95328590330107232376,	 181514.75570806470932438970,	 181905.44880446055321954191,	 0.00000000000000000000,	 0.00000000000000000000,	 -227.81328036363166233969,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.39066401818158347226,	 0.05000000000000000278,	 0.03990028119754759905,	 0.00000000000000000000,	 0.00000000000000000000
5.70350000000000001421,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.49080482065883412890,	 0.09080482065883416221,	 0.75677628134635410717,	 21.19529671531715564470,	 28.00734806012861355384,	 181506.18847814190667122602,	 181898.39425082251545973122,	 0.00000000000000000000,	 0.00000000000000000000,	 -228.25650345106896565994,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.41282517255344863827,	 0.05000000000000000278,	 0.03997767920709642542,	 0.00000000000000000000,	 0.00000000000000000000
5.70460000000000011511,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.49079930847501340718,	 0.09079930847501344049,	 0.75675928287211935430,	 21.23304823006294128618,	 28.05786293030646305624,	 181497.59742119343718513846,	 181891.21925730135990306735,	 0.00000000000000000000,	 0.00000000000000000000,	 -228.67076172121286958827,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.43353808606064347941,	 0.05000000000000000278,	 0.04005000901542521419,	 0.00000000000000000000,	 0.00000000000000000000
5.70570000000000021600,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.49079391861937904373,	 0.09079391861937907704,	 0.75674266181818627963,	 21.26811868334891642007,	 28.10482315381706186486,	 181488.94375368749024346471,	 181883.88429594115586951375,	 0.00000000000000000000,	 0.00000000000000000000,	 -229.05600161368698763908,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.45280008068434973723,	 0.05000000000000000278,	 0.04011726067939182239,	 0.00000000000000000000,	 0.00000000000000000000
5.70680000000000031690,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.49078863509255515885,	 0.09078863509255519215,	 0.75672636883459543089,	 21.30050352649568523589,	 28.14822425086065749156,	 181480.21669109896174632013,	 181876.37795533734606578946,	 0.00000000000000000000,	 0.00000000000000000000,	 -229.41219285203973754506,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.47060964260198723252,	 0.05000000000000000278,	 0.04017942835046595801,	 0.00000000000000000000,	 0.00000000000000000000
5.70790000000000041780,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.49078344292669001669,	 0.09078344292669005000,	 0.75671035775464190465,	 21.33019962940227287618,	 28.18806351837784873737,	 181471.40319144789827987552,	 181868.68665390595560893416,	 0.00000000000000000000,	 0.00000000000000000000,	 -229.73931924258820913565,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.48696596212941045678,	 0.05000000000000000278,	 0.04023650868141694092,	 0.00000000000000000000,	 0.00000000000000000000
5.70900000000000051870,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.49077832815929084420,	 0.09077832815929087751,	 0.75669458551392654311,	 21.35720445650388299441,	 28.22433894118410435681,	 181462.49260418847552500665,	 181860.79925852190353907645,	 0.00000000000000000000,	 0.00000000000000000000,	 -230.03736980026869218818,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.50186849001343603049,	 0.05000000000000000278,	 0.04028849927206676340,	 0.00000000000000000000,	 0.00000000000000000000
5.71010000000000061959,	 34.54999999999999715783,	 0.39999999999999996669,	 0.50265482457436694297, 1128379.16709551215171813965,	 0.49077327741751181067,	 0.09077327741751184398,	 0.75667901086821875989,	 21.38151675807837293064,	 28.25705015069080872081,	 181453.46545850517577491701,	 181852.69590011451509781182,	 0.00000000000000000000,	 0.00000000000000000000,	 -230.30634674635638248219,	 0.00000000000000000000,	 0.00000000000000000000,	 -11.51531733731781947938,	 0.05000000000000000278,	 0.04033540005390482547,	 0.00000000000000000000,	 0.00000000000000000000
